SC_type,AB_compound,Def_site,Impuirty_atom,0/-1 NN,0/-1 Error,0/-1 DFT,-2/-3 NN,-2/-3 Error,-2/-3 DFT,-1/-2 NN,-1/-2 Error,-1/-2 DFT,+3/+2 NN,+3/+2 Error,+3/+2 DFT,+2/+1 NN,+2/+1 Error,+2/+1 DFT,+1/0 NN,+1/0 Error,+1/0 DFT
III-V,InN,M_i_neut,In,2.0021720051765444,0.04623282705980405,1.976466000000001,2.835893768072128,0.08502304958913054,2.823434000000002,2.43806334733963,0.064946917186151,2.454528999999998,0.2503432341851294,0.07095594696568189,0.127444,0.8710134416818619,0.06161165597027294,0.7389100000000004,1.5643782436847686,0.04909337397336592,1.5869339999999996
III-V,InN,M_i_neut,N,1.017617566883564,0.07927448969169806,1.2400000000000002,2.154398736357689,0.06568230208429325,2.4300000000000024,1.5898396790027618,0.07622819051453325,1.2400000000000002,-0.6051278322935104,0.08595187854461446,-0.6799999999999998,-0.3025927998125553,0.07444928723297625,-0.4899999999999999,0.29622292667627337,0.0941674777030718,0.7300000000000003
III-V,InP,M_A,Bi,1.3628861486911774,0.08385548861378365,1.4927539999999992,2.2336672067642214,0.08454951511618175,2.1603240000000015,1.8509717971086501,0.08454327450516415,1.8933519999999988,-0.5632009901106357,0.04983875686163996,-0.5570149999999999,-0.12562006509397178,0.06242615399736607,-0.04903900000000004,0.5348782323300838,0.10980130338105165,0.4160299999999997
III-V,InP,M_A,P,1.1548557549715042,0.05641279517820145,1.3900000000000003,1.9851145923137665,0.0691556061692631,2.0,1.5626979261636733,0.05913306705936664,1.7199999999999993,-0.5749513857066632,0.04020236619082173,-0.7100000000000006,0.09553772015497089,0.05999587399717773,0.2799999999999999,0.6355647563934326,0.06575055713983624,0.5799999999999994
III-V,InP,M_A,Rb,0.7317425034940243,0.11760643638698436,0.6037660000000001,1.788432028889656,0.09198558200800705,1.9796039999999995,1.2853290885686874,0.09250020854988797,0.9060370000000002,-0.4583762392401695,0.06372216201638525,-0.46294500000000005,-0.21658180393278598,0.08837729036397331,-0.21775500000000014,0.1433590529486537,0.11549600412683288,0.13602199999999995
III-V,InP,M_B,Ba,1.6532354205846786,0.05774130863730198,1.7002850000000003,2.16496901512146,0.06569097332892339,2.1882549999999985,1.930554559826851,0.06324553053302731,1.968646000000001,0.814853748679161,0.07705499340379185,0.9527390000000006,1.092346940934658,0.07214229665950878,1.1729589999999992,1.3949881613254547,0.05705243677807367,1.436366999999999
III-V,InP,M_B,F,0.8836314365267753,0.13956194956422124,1.3320250000000011,2.0444671630859377,0.12995141562307122,1.9333669999999994,1.6142074823379517,0.12021669553240637,1.6172910000000011,-0.550949277728796,0.09216527507941889,-0.5761070000000003,0.03565653148689307,0.13235891540885947,0.48152499999999987,0.525832499563694,0.12248682372090774,0.5724760000000005
III-V,InP,M_B,In,0.9048795014619827,0.0644210461047618,0.7199999999999996,1.7971167266368866,0.07088695606829609,1.9399999999999988,1.3093080431222917,0.06234265853429163,1.0100000000000002,-0.24134840555489062,0.06915160583033116,-0.10000000000000005,0.0533682957990095,0.06792762175961363,0.1600000000000001,0.4855591282248497,0.06004987616569561,0.41000000000000003
III-V,InP,M_i_A,In,1.6446460038423538,0.04016670911466479,1.700000000000001,2.2781075060367586,0.05704121084739915,2.3100000000000014,1.956690150499344,0.04706513064980919,1.9699999999999993,-0.0056490328104700895,0.06909494076635843,-0.16999999999999996,0.41169372722506525,0.06615804152904056,0.23000000000000026,1.2782334357500076,0.047922780667267836,1.3400000000000014
III-V,InP,M_i_A,P,1.3148837685585022,0.04630965177820807,1.1400000000000003,1.981190127134323,0.0550423877416843,1.729999999999999,1.620831659436226,0.05079336740630292,1.4799999999999986,-0.1209341624431545,0.08051946630188243,0.15000000000000008,0.3248175226151943,0.0711104815576719,0.4600000000000005,0.928091450035572,0.053999296328038536,0.6499999999999996
III-V,InP,M_i_A,S,0.8695204108953476,0.06432986366557356,0.5616319999999997,1.9085192799568176,0.06847901281162859,1.9754839999999998,1.3592520207166672,0.057935749928294804,0.8451049999999999,-0.2959395430982113,0.05071067812153577,-0.4180550000000003,0.033313373575219886,0.05357243426398423,-0.17029199999999992,0.49138249158859254,0.0615243918010965,0.23815500000000006
III-V,InP,M_i_A,Tc,1.401563709974289,0.06083356599899812,1.4574,2.060893976688385,0.06702602783409586,1.995171999999998,1.7123860955238341,0.05895103578206968,1.6650569999999991,-0.1095510623214068,0.06348839009228328,0.014182000000000028,0.35640395879745485,0.0603880196092705,0.09619800000000012,0.9554000645875931,0.05946491160703313,1.0153370000000002
III-V,InP,M_i_B,Cu,1.507378977537155,0.05189613601351369,1.530883000000001,2.2424558997154236,0.05629110741809796,2.101343,1.8984676271677017,0.045322440868103095,1.834935000000001,-0.5879748195409775,0.047533042146702856,-0.6090100000000003,-0.2482115913182497,0.059131234444587226,-0.3140820000000003,1.0710009157657623,0.05814840892683088,1.1368409999999993
III-V,InP,M_i_B,Hf,1.7058545768260955,0.04254637985257799,1.693798999999999,2.2362450301647185,0.058167084893326594,2.196742999999999,1.9940433114767075,0.04589448772892992,1.9158789999999992,0.6884180843830109,0.07836618183153764,0.8374689999999996,1.0249354600906373,0.05572726797166505,1.1235179999999994,1.3910273104906081,0.04878103194200843,1.418446000000001
III-V,InP,M_i_B,In,1.6619142204523087,0.029938696793101707,1.7100000000000002,2.2891853153705597,0.046910697511244964,2.340000000000002,1.9727147340774536,0.03514021288015376,1.9799999999999998,0.14983414223534056,0.06348914554402581,0.18999999999999978,0.53357889726758,0.05897102265955735,0.5399999999999995,1.311090111732483,0.03420197519804479,1.3299999999999987
III-V,InP,M_i_B,P,1.3373713165521621,0.05659616137529777,1.3900000000000003,1.9991863429546357,0.06280898721300432,2.099999999999999,1.6402504831552505,0.059868065433713716,1.7599999999999998,-0.07605093164020219,0.07014902001488228,0.3100000000000004,0.3707530006766319,0.06520244511780925,0.6400000000000003,0.956568606197834,0.059111447936852385,1.2800000000000007
III-V,InP,M_i_neut,Br,0.5864525213837624,0.08168468789257463,0.20801099999999995,2.085875627398491,0.08216885574606733,2.147064,1.538254988193512,0.07449126545018948,1.7487929999999998,-0.42159480452537534,0.05253553290948411,-0.17575599999999986,-0.13028726868797094,0.06587570034120724,0.12798300000000007,0.21850137999281288,0.08033943757658216,0.208011
III-V,InP,M_i_neut,In,1.6470164060592651,0.03874241370784309,1.6499999999999992,2.2749964773654936,0.05727321083951391,2.150000000000001,1.9595854938030244,0.044979454207321266,1.930000000000001,0.07132564356725198,0.07178462867472224,0.15000000000000008,0.47198281064629555,0.07463243545589575,0.5799999999999995,1.286410915851593,0.04311012218358905,1.2800000000000007
III-V,InP,M_i_neut,Ir,1.1922340959310531,0.06259625310731473,0.988635,1.96405790746212,0.05601646202148687,2.037968000000001,1.5435211777687072,0.05835834021869179,1.7039830000000002,-0.10699202347313985,0.060288344558138605,-0.05327400000000002,0.22083624750375747,0.0633288719934815,0.24370200000000009,0.713501587510109,0.07651952269646001,0.568759
III-V,InP,M_i_neut,P,1.3335822999477387,0.05344063289278999,1.5300000000000007,2.00249904692173,0.05370865941237732,2.1700000000000013,1.64167862534523,0.052245451335659124,1.85,-0.13351220153272153,0.06399055424733555,-0.38000000000000034,0.32328100092709067,0.05881761606681898,-0.10999999999999995,0.9423486739397049,0.05607960836385442,1.170000000000001
III-V,InSb,M_A,Ag,0.24842581395059823,0.07326424283353082,-0.0009950000000000792,0.9574709743261337,0.06612355210432588,0.867592000000001,0.6109988629817963,0.07085893905665937,0.26543999999999995,-0.64850053191185,0.05398587349220713,-0.7098340000000005,-0.4159922830760479,0.049708493105096986,-0.5171139999999997,-0.06733151134103536,0.06643663993455402,-0.2223199999999999
III-V,InSb,M_A,Pd,0.15115846745902672,0.08557957324288891,0.12184099999999995,0.9490211069583893,0.07503539012028335,0.6213550000000001,0.5418402157723904,0.08136843423791221,0.35205200000000036,-0.7284949138760567,0.059593224558853575,-0.6971270000000007,-0.4953853443264961,0.06083745271224968,-0.504184,-0.31333758905529974,0.07970987041884783,-0.25260100000000013
III-V,InSb,M_A,Sb,0.5924085609614849,0.0626070125911703,0.66,1.2257212013006211,0.050257800636111606,1.2199999999999993,0.9320468306541443,0.0488242271941735,1.0300000000000007,-0.5462967701256275,0.040736924490086736,-0.47000000000000003,-0.23594691902399062,0.045615994963606514,-0.12999999999999992,0.1467770440503955,0.06070729105541406,0.25
III-V,InSb,M_B,As,0.24337578248232603,0.0634115040124188,0.5162639999999997,1.0051387667655944,0.055509015430845195,1.152880000000001,0.6040151506662369,0.04979036902296365,0.9266639999999999,-0.6528275638818741,0.04351006967564713,-0.6497439999999994,-0.441274493932724,0.04801644812312197,-0.45049099999999964,-0.1376926453784108,0.05377263000580722,-0.18077599999999983
III-V,InSb,M_B,Hf,0.3024640128016472,0.06364756151795056,0.08665600000000007,1.003309154510498,0.05651468537070355,1.1915440000000002,0.6205979354679585,0.05553257016706489,0.7883940000000002,-0.5299663782119751,0.04408936847200826,-0.49819300000000044,-0.3150870271027088,0.04797608067807912,-0.32207,0.003917457722127438,0.06017549827223449,-0.10736599999999996
III-V,InSb,M_B,In,0.22049560192972423,0.05971763978908021,0.12000000000000002,0.9377256035804749,0.04181087921527288,0.8799999999999996,0.536535021662712,0.05136643146144006,0.3399999999999999,-0.5649117439985275,0.038089404592872564,-0.6099999999999997,-0.36384663358330727,0.04658540389611916,-0.30000000000000016,-0.08106361459940672,0.05188974711547668,-0.06000000000000001
III-V,InSb,M_i_A,In,0.8589986190199852,0.038777052245918334,0.9299999999999999,1.3315332412719727,0.047053676261326796,1.3100000000000007,1.1172801434993744,0.04510999244154225,1.170000000000001,-0.3892846040427685,0.03512046068388616,-0.5,-0.07254588277428412,0.03749567990936048,-0.20999999999999996,0.5145347610116004,0.044039764176842966,0.4899999999999999
III-V,InSb,M_i_A,O,0.17277682510903106,0.09866016929196858,-0.10860499999999995,0.9567446827888488,0.06787742305489464,0.876072999999999,0.5209242381155491,0.07016699470514087,0.1314890000000001,-0.5935615405440331,0.05808946852857468,-0.6584180000000003,-0.3915972225368023,0.07071904428986683,-0.46819799999999984,-0.09555566282942891,0.07780484116767439,-0.277707
III-V,InSb,M_i_A,Sb,0.8331589072942733,0.039961936797708715,0.8000000000000004,1.2716305196285247,0.03927085487502684,1.2199999999999993,1.0560128271579743,0.040852200151447485,1.0,-0.17517317486926914,0.047452552956397026,0.020000000000000018,0.1716400258243084,0.04413105239027897,0.36999999999999966,0.5569980509579182,0.036884027748356175,0.6200000000000001
III-V,InSb,M_i_A,Zr,0.9111266672611237,0.05152460394831482,0.8943399999999999,1.2856547445058824,0.04520590221243753,1.2462080000000006,1.1126850545406342,0.057381608696562815,1.0493969999999992,-0.00842898074479308,0.059773341733212575,-0.003782999999999981,0.320530991256237,0.045494048213865206,0.23740999999999998,0.6729815751314163,0.048760216966136964,0.533221
III-V,InSb,M_i_B,In,0.8942605167627334,0.03974264285154388,0.95,1.335099133849144,0.04284584641312755,1.3299999999999987,1.1357631355524063,0.048533279879402216,1.18,-0.3026371944695711,0.04644919151657267,-0.36999999999999966,0.041984968386532276,0.04662755032767361,-0.15000000000000008,0.57680674046278,0.04074869436173189,0.53
III-V,InSb,M_i_B,Nb,0.8421503767371178,0.04369518126841623,0.7715959999999995,1.2439795941114427,0.04604663895468094,1.2365660000000012,1.0510696098208427,0.047515903025642826,1.0458199999999993,-0.05796011897327844,0.06933396108887967,0.19556199999999985,0.2541760358959436,0.05410078889313045,0.32351200000000035,0.5974812969565392,0.04560591404290307,0.48619800000000024
III-V,InSb,M_i_B,Pt,0.5326358884572983,0.045921804960754424,0.47806599999999977,1.1730097740888596,0.05105758327060352,1.182009999999999,0.8698962539434433,0.0463394679889682,0.9210610000000008,-0.48577477112412454,0.04430746289924559,-0.4532890000000001,-0.23366598412394524,0.04005397743130799,-0.2711989999999999,0.11162908934056759,0.04901496899299354,-0.017359000000000013
III-V,InSb,M_i_B,Sb,0.8815538212656975,0.04231672713316559,0.9400000000000001,1.2818874657154082,0.049738507339631526,1.3100000000000007,1.0941800355911255,0.04936422748503058,1.149999999999999,0.008727323502535,0.055237876192054926,0.10000000000000005,0.30800215899944305,0.04750472961523751,0.3599999999999998,0.6437832608819007,0.038349120586339706,0.66
III-V,InSb,M_i_neut,In,0.8716343402862549,0.037064133609166716,0.9299999999999999,1.337372887134552,0.04259877702966944,1.2999999999999992,1.1207679629325866,0.044028321953373306,1.1599999999999988,-0.3621973991394043,0.0383012034953183,-0.24000000000000016,-0.03871877355995821,0.04186854957384706,0.0,0.5344700731337071,0.039192575761723185,0.53
III-V,InSb,M_i_neut,Sb,0.8454567268490791,0.03826189687258744,0.9099999999999998,1.2791847318410874,0.03743919002082018,1.2999999999999992,1.0699514165520667,0.04257494288044996,1.1199999999999997,-0.15478102893102913,0.06572672678530841,-0.36999999999999966,0.18406284749507903,0.05881929746088291,-0.15000000000000008,0.5738278284668923,0.04025528069136961,0.5
III-V,InSb,M_i_neut,Se,0.606635657697916,0.05614742898409569,0.4713729999999998,1.171440416574478,0.051973915140423106,1.0227509999999997,0.8878772601485252,0.05412674557792564,0.4713729999999998,-0.3565021201968193,0.040879978860988195,-0.36751399999999995,-0.033697906183078885,0.04891019424098402,0.1477190000000001,0.3388514019548893,0.05162588497390276,0.4122880000000001
III-V,InSb,M_i_neut,Y,1.0584410727024078,0.051410587603419565,0.865011,1.3841515243053437,0.05792052273926921,1.3349010000000006,1.2557740420103074,0.05541920240064117,1.1925379999999994,0.19820635318756102,0.04269036679764973,0.1481979999999999,0.5340672701597213,0.04561686144260906,0.58155,0.847599646449089,0.04609434295301646,0.865011
IV-IV,Ge,M_A,Au,0.22568237730301915,0.07207286727406019,0.12936900000000015,0.875103622674942,0.06809437470582103,0.5898660000000006,0.5665453761816025,0.06259763100072302,0.38078199999999995,-0.6905115306377411,0.04385936432844027,-0.8086489999999994,-0.4704033449292183,0.04326484830735293,-0.6056260000000006,-0.1596343324519694,0.049818886565032694,-0.23214300000000007
IV-IV,Ge,M_A,Hf,0.34761604890227316,0.06166267807977073,0.28628300000000034,1.0155941098928452,0.05480520484113622,1.0421580000000004,0.6690545558929444,0.06405884351549261,0.7481669999999996,-0.5799729034304619,0.042244253470618456,-0.7267699999999994,-0.3773094147443771,0.04711670175207721,-0.5435440000000004,-0.060860696528106925,0.06524992289138963,-0.23905799999999994
IV-IV,Ge,M_A,S,0.43286685049533846,0.06617812254591446,0.4536830000000001,1.0308955222368241,0.055106020833824716,0.9736779999999998,0.7266753286123275,0.0696919468189143,0.777856,-0.6225866571068763,0.04251028757655613,-0.559786,-0.3862717628479004,0.0549633520857451,-0.3035770000000001,0.0491308743134141,0.05258203860332572,0.14158500000000004
IV-IV,Ge,M_A,Se,0.4714030921459198,0.06543663969709146,0.509911,1.0635486364364624,0.050362652228766666,1.0046630000000005,0.778510907292366,0.06212007395447059,0.8134419999999993,-0.5703921109437943,0.038348550213461334,-0.5258700000000001,-0.3078808769583702,0.04803954396570635,-0.24203900000000006,0.11252069231122733,0.0635498047765346,0.20295600000000014
IV-IV,Ge,M_A,Y,0.3806217387318611,0.05213754057460446,0.07688999999999983,1.0249804496765136,0.039335167388925625,1.024035,0.683709904551506,0.05123555421763282,0.5115569999999999,-0.5191144220530987,0.0341500800378308,-0.5074520000000003,-0.3147228196263313,0.04070556566588696,-0.3746799999999998,0.00553113240894163,0.0534969693210893,-0.17514499999999972
IV-IV,Ge,M_i_A,Ge,0.6741394191980362,0.03813634551337947,0.7300000000000003,1.16157985329628,0.03853681174244497,1.079999999999999,0.9404679492115975,0.03596465165740525,0.8999999999999992,-0.4026978202164173,0.035501558006053535,-0.39000000000000024,-0.023477436497341842,0.04706528353453467,-0.04000000000000003,0.3611293859779835,0.04234887974382875,0.5100000000000002
IV-IV,Ge,M_i_A,K,0.7098143413662911,0.05240035893040459,0.7881210000000002,1.183983066678047,0.04969133959936379,1.1422370000000008,0.9706001058220863,0.047519661557522484,0.9859629999999988,-0.4483383633196354,0.03440694453116338,-0.5808730000000003,-0.1727451156824827,0.04323371180357311,-0.20954199999999995,0.34867634177207946,0.049710319063896335,0.18479500000000004
IV-IV,Ge,M_i_A,Mg,0.7101874262094497,0.048282857523846506,0.7484199999999996,1.1711303293704987,0.05625368694014172,1.0818360000000002,0.9539142116904259,0.04692674741564102,0.9304460000000004,-0.4401451386511326,0.04372018385119802,-0.4094929999999998,0.10890157683752477,0.07087693582901582,-0.053760000000000016,0.405479209125042,0.061218350303962575,0.5016570000000002
IV-IV,Ge,M_i_A,N,0.19237381666898729,0.06833810522120631,-0.04205900000000007,0.813958403468132,0.06449293244835362,0.37409399999999954,0.45125349089503286,0.0725969624023964,0.11578399999999966,-0.5525401636958123,0.059207321796112274,-0.7528100000000001,-0.38026263639330865,0.05399899744946909,-0.469733,-0.10390190407633781,0.0730682405228465,-0.19266399999999992
IV-IV,Ge,M_i_A,Sn,0.7776531085371972,0.03400323547201673,0.8122849999999995,1.2199748814105988,0.0448464725877362,1.1762980000000005,1.0234362483024597,0.03715290647574663,0.9965570000000001,-0.3419905751943588,0.029378185435788528,-0.32751299999999983,0.09027622214562143,0.036781662185521855,0.03941900000000002,0.48111568465828897,0.03863523196530431,0.6295989999999998
IV-IV,Ge,M_i_A,Ta,0.6946679562330246,0.05749011373230099,0.5320159999999998,1.1215856045484542,0.05674494337618804,0.9595419999999992,0.9133923679590226,0.05588498830411958,0.7275209999999996,-0.28734265826642513,0.03096358668064699,-0.2150169999999998,0.03250978417927399,0.04191631227581992,0.029912999999999988,0.4105843730270863,0.056474111885987666,0.2868119999999999
IV-IV,Ge,M_i_neut,Ge,0.6695238187909126,0.035683216147652165,0.4000000000000002,1.159884077310562,0.04247006267366988,1.06,0.9406466409564018,0.03795988140682415,0.8900000000000003,-0.40834593325853347,0.03282599774315902,-0.4800000000000003,-0.03581060197975603,0.036322966990403105,-0.25999999999999984,0.3489209569990635,0.037820847712223944,0.07000000000000013
IV-IV,Ge,M_i_neut,La,0.8115190327167511,0.04887418949159306,0.7255290000000006,1.1798183619976044,0.051338943132258584,1.088535,1.0081599667668342,0.051758017561124546,0.8784120000000003,-0.08342065490724053,0.056221244849872044,-0.23237199999999986,0.2614245403558016,0.06546462454799871,0.20420899999999986,0.5820209339261055,0.051397779457287275,0.49612199999999984
IV-IV,Ge,M_i_neut,Na,0.6438821785151958,0.05864744275906931,0.7640139999999997,1.1214171200990677,0.04418615513990082,1.0974229999999994,0.9002069488167763,0.04521076616170064,0.9416110000000011,-0.4709980070590973,0.042633416618474924,-0.6264670000000006,-0.19599886126816274,0.04174705359841057,-0.24020200000000003,0.3016735062003136,0.05359235887922852,0.14233399999999996
IV-IV,Ge,M_i_neut,Pt,0.4600993677973747,0.04828255674531878,0.3289880000000002,1.0712516814470292,0.0447307825476857,1.0337979999999998,0.7913256496191025,0.04233159929202667,0.8468480000000005,-0.5492300264537334,0.03385289134250471,-0.6113679999999998,-0.2853831000626087,0.04064087244312665,-0.2909690000000003,0.023979416768997907,0.050005406870699126,0.001434999999999964
IV-IV,Ge,M_i_neut,Zn,0.6464524120092392,0.037871708634376666,0.6177339999999998,1.14419387280941,0.04424411390722344,1.071035,0.9212013781070709,0.03935956397685312,0.8463789999999995,-0.43323609679937364,0.03399796341048607,-0.4121279999999996,-0.08990770678501576,0.04509522269098725,-0.09049700000000004,0.2954674080014229,0.039937150294833794,0.282546
IV-IV,Ge,M_i_neut,Zr,0.7411260962486267,0.04691526727787302,0.6121049999999998,1.1481938809156418,0.04417575733558947,1.0353569999999999,0.9499619096517563,0.04840821884355473,0.8703019999999997,-0.24328626729547978,0.038189196812217704,-0.26955099999999993,0.1021640309423674,0.04999098627057743,0.11765100000000003,0.4729284800589085,0.047828950414272826,0.3661510000000002
IV-IV,GeC,M_A,Ba,1.2654236048460006,0.11222106645586956,1.1199999999999997,3.1218783259391785,0.12546851842757353,3.1700000000000013,2.2191022366285322,0.13075535726026638,1.7199999999999993,-0.9529995262622833,0.08140772247859912,-1.0200000000000005,-0.3508025862276554,0.10796436486513322,-0.2899999999999997,0.1858941551297903,0.11938779467801404,0.4899999999999999
IV-IV,GeC,M_A,C,1.305591955780983,0.1112433350290378,1.9699999999999993,3.158576452732086,0.08546105116173928,3.150000000000002,2.317266494035721,0.10014227726602073,2.739999999999999,-1.3933856338262558,0.04940874624458636,-1.549999999999999,-0.9859359726309777,0.07836172424307149,-1.079999999999999,-0.11670172763988376,0.1167514682955754,-0.42000000000000004
IV-IV,GeC,M_A,Cr,1.3240154474973678,0.12179878324471316,1.7774310000000006,3.2075667560100554,0.06675739853015654,3.0352900000000025,2.3461903750896456,0.0660256374736629,2.412816000000002,-1.3206207126379013,0.047949259586537764,-1.3632330000000006,-0.8436544612050056,0.06653005006216069,-0.7847450000000007,0.0351016730084666,0.11117099687435437,-0.20294099999999998
IV-IV,GeC,M_A,Ga,0.9731416776776314,0.11234065085539031,0.23407800000000017,3.155198335647583,0.07350941176517971,3.390849000000002,2.1777897745370867,0.08550583577223123,2.5950969999999987,-1.2728927731513977,0.04806877265500127,-1.4564080000000015,-0.809386633336544,0.07123696868396776,-0.905054,-0.20912451315671204,0.08788195654263577,-0.41513299999999953
IV-IV,GeC,M_A,Rh,1.4753752022981643,0.13074556347372954,1.5364909999999994,3.214581388235092,0.06751658052731913,2.9433549999999977,2.450035411119461,0.06532307068714348,2.219301000000001,-1.2938407212495804,0.059208981848245044,-1.4205120000000007,-0.7700870841741562,0.07868426435765068,-0.8523439999999998,0.3151081621646881,0.12064612793916246,0.8590769999999995
IV-IV,GeC,M_A,W,1.7659501910209656,0.1001066572298322,2.007422,3.2567087411880493,0.07640741813675084,3.3046370000000005,2.5300996959209443,0.08541764102799744,2.7212549999999998,-1.1126517474651336,0.05742240470077113,-1.2836199999999993,-0.19458620455116032,0.10684515174173863,0.08619600000000006,0.8518870398402214,0.1076882284025397,0.8273089999999999
IV-IV,GeC,M_B,Au,1.9831809520721435,0.10308107010126656,2.0328420000000014,3.287987780570984,0.07994329297581916,3.1181399999999977,2.609898579120636,0.08721736011275176,2.6150140000000013,0.1451200956129469,0.0868296905559007,0.230574,0.7196822896599769,0.10108050560631009,0.7999660000000004,1.4785484552383423,0.10253182473430936,1.4106390000000013
IV-IV,GeC,M_B,B,0.9946937665343285,0.11919845360094194,0.2959600000000003,3.179039341211319,0.07788671017558424,3.3926220000000016,2.2172116219997404,0.09405336501617301,2.5960529999999986,-1.2318856328725816,0.05003715733640939,-1.2994199999999994,-0.7570619449019432,0.06490825820549669,-0.789783,-0.1130383798852563,0.08490526223228609,-0.3160600000000002
IV-IV,GeC,M_B,Bi,2.220302677154541,0.12449451288766737,2.438232999999998,3.533185738325119,0.07626428619336546,3.7220090000000012,2.923357182741165,0.09898892866405387,2.9441920000000006,-0.6683251261711121,0.10734353207003795,-0.6848090000000003,0.2425090834731236,0.16261896957434485,-0.12308599999999989,1.5547943979501724,0.13136393423003795,1.8088759999999984
IV-IV,GeC,M_B,Ge,1.736917221546173,0.1322348534075382,2.27,3.415793377161026,0.07888035910351568,3.4800000000000004,2.6214906573295593,0.11404981055820204,2.950000000000002,-0.849848435819149,0.057400797987985246,-0.8599999999999997,-0.27096684351563455,0.09358156380636812,-0.4600000000000004,0.6668508507311344,0.14858236473834407,0.10999999999999995
IV-IV,GeC,M_B,Li,1.748925080895424,0.13483543830899153,1.7969470000000016,2.774674725532532,0.10475782072495224,2.553060000000001,2.1968505024909972,0.13457307921529751,1.8387469999999992,0.09827377828187309,0.12944906756196506,0.031491000000000026,0.5044035296887159,0.15490936181065407,0.4750029999999998,1.359186625480652,0.16639005185490663,1.7969470000000016
IV-IV,GeC,M_B,Nb,1.6989187330007554,0.09877796296787035,1.5823889999999994,3.316978597640991,0.06901168778680755,3.2746259999999987,2.501947122812271,0.0789309076266731,2.7044149999999982,-0.7305987313389778,0.060991938203738695,-0.672898,-0.06847812697596964,0.09381437952514204,-0.2125700000000001,0.8047251045703888,0.10156441471450776,0.8251099999999996
IV-IV,GeC,M_i_A,C,1.762917733192444,0.12011486124748774,1.4200000000000013,3.171826940774918,0.07318223334050417,2.9300000000000033,2.4623154938220977,0.08943735032743703,2.4300000000000024,-0.7659815199673176,0.1513398134234939,-1.0200000000000005,0.18093108791363194,0.15029951311673703,0.31000000000000005,1.0700831189751625,0.14364439089842557,0.8599999999999997
IV-IV,GeC,M_i_A,Ge,2.4083472371101378,0.048629290457445976,2.6200000000000014,3.3833152115345,0.054066841927928995,3.5600000000000014,2.876441252231598,0.05110581898414441,2.9800000000000013,-0.25614480155636554,0.143384175541355,-0.6700000000000007,1.2781015753746032,0.07686687235987563,1.5099999999999993,1.879281109571457,0.05967205458385128,2.2199999999999993
IV-IV,GeC,M_i_A,Mo,1.9187860250473023,0.0790959335947195,2.216497,3.229116052389145,0.06662333178988593,3.3332240000000004,2.5247331082820894,0.06553431671860455,3.0037370000000005,-0.27058472372591497,0.0732416836623289,-0.25268799999999986,0.5180588029325008,0.09169318313059442,0.38562899999999983,1.248747992515564,0.09623595431654439,0.9911859999999996
IV-IV,GeC,M_i_A,S,1.6354446172714234,0.10003196779648324,1.6300000000000008,3.156354248523712,0.06004537439906739,3.2699999999999987,2.348302686214447,0.08769451602529703,2.150000000000001,-0.09928127640741877,0.10929468691602084,-0.16000000000000011,0.4961267035454512,0.11214513185020629,0.31000000000000005,1.114062388241291,0.11961225543092927,1.079999999999999
IV-IV,GeC,M_i_A,Se,1.94690682888031,0.09374879645454727,2.0300000000000007,3.257742816209793,0.07139884630665796,3.349999999999998,2.5459334433078764,0.07518253680763697,2.549999999999998,0.24728910811245441,0.09628829311693403,0.34999999999999976,0.8935134202241898,0.09356210859267272,0.8299999999999992,1.4647574216127395,0.0968995112121952,1.4900000000000007
IV-IV,GeC,M_i_A,Sn,2.4633248865604402,0.04327391623416992,2.5699999999999976,3.425493860244751,0.051642582843323556,3.4899999999999993,2.9283888220787047,0.0449782043297436,2.9099999999999975,0.1428728035185486,0.11518003109756181,0.25999999999999984,1.4827061295509338,0.0640722371587524,1.5099999999999993,2.003560096025467,0.044440082392278,2.1899999999999986
IV-IV,GeC,M_i_B,Al,2.3696393370628357,0.05892041142797892,2.462675000000001,3.3580441236495973,0.07186606024784398,3.413151999999998,2.8692171573638916,0.06520628400898298,2.921092000000001,0.6451261758804321,0.08764446389756468,0.7091959999999996,1.240157574415207,0.06247002195129537,1.545589999999999,1.9148182421922684,0.05608181790636054,2.020244
IV-IV,GeC,M_i_B,Cd,2.4954038679599764,0.04635917097883118,2.6762449999999984,3.4699505865573883,0.05166984393372696,3.605579000000003,2.9761324763298034,0.04718691330206189,3.164627999999997,-0.7497244983911514,0.05638199273548393,-0.8827129999999999,1.2255992501974107,0.10131602125523698,1.4417890000000002,1.8436430126428605,0.06695905988647406,2.240143000000002
IV-IV,GeC,M_i_B,F,0.3702611653134227,0.12384804406647586,0.2509759999999998,3.2473953783512117,0.08165294411659883,3.4688880000000024,2.2180073976516725,0.13333288331997542,2.683869000000001,-1.2585173815488815,0.05780682932827246,-1.3288149999999992,-0.6919787347316741,0.1003098488470995,-0.8018560000000006,-0.26840272564440965,0.1086723152434316,-0.31041399999999986
IV-IV,GeC,M_i_B,Ge,2.399161899089813,0.03772165923413407,2.549999999999998,3.3757641077041627,0.052353234991919434,3.5300000000000002,2.8664574444293978,0.04246477086506945,3.049999999999998,0.03976017649983987,0.157239677122449,0.26999999999999974,1.3375270277261735,0.061348073765494046,1.229999999999999,1.9116084724664688,0.03743297444217771,2.040000000000001
