,Type,Site,Impurity,AB,(+1/0)_DFT,train_mean,train_std
313,IV-IV,M_A,Os,SiC,0.720454,0.6854465423510419,0.07469023101234476
314,IV-IV,M_i_B,As,SiSn,0.40923400000000004,0.5582358839001589,0.02985881597812637
315,III-V,M_B,Hg,BSb,-0.162849,0.054903646960493116,0.06737963422550296
316,II-VI,M_i_neut,Pb,CdTe,1.421186,1.1895134504130929,0.024653875281057048
317,III-V,M_i_A,La,AlSb,0.97652,1.0535923065159403,0.06679561979772347
318,II-VI,M_i_A,N,CdTe,-0.152639,0.08098918860857737,0.05129550659567765
319,II-VI,M_i_B,Sr,CdTe,1.603766,1.5959722329158956,0.026048159823064323
320,II-VI,M_B,Ge,CdSe,0.42603100000000005,0.8253805115291438,0.04434836614742336
321,II-VI,M_i_A,Ba,CdTe,1.556898,1.6112783870409166,0.01999058471201387
322,II-VI,M_i_neut,V,CdTe,1.209681,1.1282603040621315,0.018669551801406732
323,IV-IV,M_B,I,SiGe,0.573315,0.46348766885436865,0.049855606871574684
324,III-V,M_i_neut,Ru,AlAs,0.372688,0.9342546704066305,0.03879065834309266
325,II-VI,M_A,Ba,ZnS,-0.005451,1.7762256762450477,0.06673032065581802
326,II-VI,M_i_neut,Al,CdTe,1.361535,1.2460756027636797,0.028634378655568823
327,II-VI,M_i_A,Fe,CdTe,1.0910309999999999,1.0712343904851944,0.019855300821885784
328,III-V,M_i_A,Cl,AlAs,-0.12054400000000001,0.5704744749240267,0.05754675683939248
329,II-VI,M_i_B,Be,ZnTe,1.448496,1.2365393223431793,0.03522694906971451
330,II-VI,M_B,Zn,ZnTe,0.780787,0.6936373291965259,0.03231045572214751
331,III-V,M_B,O,AlAs,0.659645,0.499240536713444,0.06919115076608359
332,II-VI,M_i_A,S,CdS,0.533464,1.0128265364185536,0.03515503037478559
333,II-VI,M_i_A,Bi,CdTe,1.119415,1.3521528866790553,0.02447891764856951
334,IV-IV,M_i_neut,Tl,SiSn,0.737875,0.6076916208895369,0.031461815130768726
335,III-V,M_i_A,Ir,GaSb,0.038851,0.2043576477703318,0.031085707969689187
336,II-VI,M_A,Bi,ZnS,2.355699,1.5294632946577837,0.08032649015212544
337,IV-IV,M_i_B,K,SiGe,0.6150100000000001,0.653280645993653,0.04212999074971954
338,II-VI,M_i_neut,Be,CdTe,1.7523060000000001,1.0690902853312265,0.028348149122909973
339,IV-IV,M_i_B,Hf,GeSn,0.501987,0.397697311280531,0.029798393919980223
340,IV-IV,M_i_A,Zr,SiGe,0.523404,0.6512844481820945,0.03320054453252022
341,IV-IV,M_i_neut,As,Si,0.64917,0.5831775810335214,0.042119640766481385
342,III-V,M_i_A,Rh,AlP,0.954793,1.2838481661666008,0.04353160390071963
343,III-V,M_i_A,Tc,GaAs,0.577087,0.6096035059393696,0.03528751879255438
344,II-VI,M_i_B,Fe,CdTe,1.449236,1.0720879999186566,0.019965558492684513
345,III-V,M_B,Tl,AlAs,0.6964229999999999,0.8194813348805677,0.05757906392731129
346,II-VI,M_A,S,CdS,0.805978,0.7279149190044321,0.04185474742574654
347,II-VI,M_B,Ga,CdTe,0.28775300000000004,0.6961187644158182,0.02380997937504587
348,IV-IV,M_i_B,V,SiC,1.312543,1.6384116652702505,0.04022842129697134
349,IV-IV,M_A,O,Si,-0.24833000000000002,-0.7321215909437051,0.053799175818088726
350,IV-IV,M_i_neut,K,SiSn,0.541512,0.5037271609241549,0.03972235636656747
351,II-VI,M_B,Cu,CdTe,0.8718389999999999,0.5460970772026236,0.03663121139184258
352,II-VI,M_B,Cd,CdTe,0.964465,0.689320622036049,0.02408721792243999
353,II-VI,M_B,In,CdTe,0.495957,0.7222831978423162,0.02390525660499684
354,II-VI,M_i_neut,Bi,CdTe,1.369464,1.3515929316279052,0.02468738999982349
355,III-V,M_A,Cr,BSb,0.21614499999999998,0.1180527018304647,0.07939628406504748
356,II-VI,M_i_A,Be,CdTe,0.7800819999999999,1.055019686411536,0.028199795070586356
357,II-VI,M_i_B,Pb,CdTe,1.548534,1.1938784964273945,0.023924010944707953
358,IV-IV,M_i_A,Tc,SiSn,0.080636,0.2858296762022975,0.03001068079467573
359,II-VI,M_i_A,Co,CdTe,1.164513,0.8929955689538407,0.014854336437105625
360,IV-IV,M_i_B,Ge,SiGe,0.711665,0.6971065139805318,0.023201470398049207
361,III-V,M_i_A,W,AlSb,0.267081,0.6235887067411238,0.047403764436748985
362,II-VI,M_A,N,CdTe,0.534204,-0.06205279610309674,0.045325978572640965
363,II-VI,M_i_B,Pd,ZnS,0.206206,1.248362102262129,0.04587280675838121
364,II-VI,M_i_neut,S,CdS,0.803221,1.0054428699537796,0.03336612446664749
365,II-VI,M_i_neut,Rb,CdTe,1.441647,1.459890286189761,0.03195820764693757
366,II-VI,M_A,O,CdTe,0.028641000000000003,0.18505072580112442,0.08435829397475643
367,II-VI,M_i_B,Sn,CdTe,1.51754,1.143914713074015,0.01767924691593202
368,II-VI,M_i_B,Co,CdTe,1.172783,0.8954161518115396,0.016393472688479196
369,II-VI,M_i_neut,Sn,CdTe,1.465854,1.1435257204288383,0.01732585001777526
370,II-VI,M_B,Pb,CdTe,0.402644,0.5222130154561361,0.05075329241832325
371,IV-IV,M_i_neut,Na,Ge,0.142334,0.4342409957920085,0.035768806632789155
372,II-VI,M_i_A,Cl,ZnSe,-0.09623999999999999,0.3548846626211666,0.045686188809723624
373,II-VI,M_A,La,ZnO,1.453083,1.4630659558776955,0.07402727449927554
374,II-VI,M_i_B,P,CdTe,0.7895479999999999,0.8030829182228849,0.021405348531111066
375,III-V,M_i_neut,Y,InSb,0.8650110000000001,0.6991912132176111,0.033999289053268246
376,II-VI,M_i_neut,Cs,CdTe,1.4697790000000002,1.4747594029368725,0.03307606394171884
377,II-VI,M_i_neut,Ir,CdTe,0.623524,0.7278279535614642,0.020214982405501385
378,III-V,M_i_neut,Ba,InAs,1.007803,0.9153290321545292,0.0394531614406239
379,II-VI,M_i_A,Cs,CdTe,1.442668,1.4703015269834476,0.03472466586174786
380,IV-IV,M_A,Be,SnC,-0.385992,0.13076506357577772,0.11254608332544092
381,III-V,M_A,Rb,InP,0.136022,0.7671668443444266,0.05883534083839282
382,IV-IV,M_i_neut,Rb,GeSn,0.24047600000000002,0.4847581212667157,0.053718661530041505
383,IV-IV,M_i_B,Zr,GeSn,0.44280200000000003,0.3254358463990428,0.027807332768005795
384,III-V,M_B,Pd,AlP,1.402203,0.4787107706532196,0.06089570856386594
385,II-VI,M_i_B,Si,CdTe,1.39059,0.9408258484946852,0.023446499492050004
386,II-VI,M_i_A,P,ZnTe,0.48322600000000004,0.8466104092608202,0.023001343384804862
387,II-VI,M_A,W,CdTe,0.943472,0.5489982104041757,0.029338065965264275
388,II-VI,M_i_A,Si,CdTe,1.199442,0.9427612940051375,0.021938484516246096
389,II-VI,M_B,Tl,CdTe,0.656736,0.7320758747645615,0.04934915819158956
390,IV-IV,M_i_A,Mo,SiSn,0.12075599999999999,0.24656522838528722,0.037932898417817794
391,II-VI,M_i_neut,Hf,CdTe,1.3880860000000002,1.359787690917218,0.022935834648524268
392,II-VI,M_i_B,Ca,CdTe,1.569566,1.4662219940187384,0.023873449795683073
393,II-VI,M_A,Hf,ZnTe,1.246143,1.0097463273699219,0.06343212557950963
394,II-VI,M_i_neut,Mg,CdTe,1.493314,1.3062744298845796,0.02155416716283046
395,II-VI,M_i_B,I,CdTe,0.318789,0.6852464679849666,0.04061094890711552
396,II-VI,M_A,Re,CdTe,0.49376099999999995,0.6386739449092586,0.03778374096496184
397,IV-IV,M_i_neut,Ru,SiSn,-0.033951999999999996,0.32961996333816523,0.029531373264598048
398,IV-IV,M_i_A,Sn,Ge,0.629599,0.5992914563484737,0.025882348159780015
399,II-VI,M_i_A,Sr,CdTe,1.539682,1.591263105002001,0.02583631984880447
400,II-VI,M_i_B,O,CdTe,0.13464,0.12539595318226432,0.030937929909882304
401,IV-IV,M_B,Cl,GeSn,0.120576,-0.2585068572817639,0.052474275558525525
402,II-VI,M_i_neut,In,CdTe,1.423951,1.393255774348208,0.020554886211552735
403,II-VI,M_i_neut,P,CdSe,1.280462,0.8701663706971775,0.025275771351617838
404,II-VI,M_i_B,Be,CdTe,1.301661,1.062318802193172,0.03132654996227657
405,II-VI,M_i_neut,Fe,CdTe,1.2016440000000002,1.0704733494148624,0.020831247064156608
406,IV-IV,M_A,Sr,GeSn,0.372584,0.22675220235811605,0.06022315218704424
407,II-VI,M_i_neut,F,ZnO,-0.220099,-0.3460870573415929,0.051541261987420706
408,II-VI,M_A,F,CdTe,-0.21775500000000003,-0.6858899740969193,0.0661213201978993
409,IV-IV,M_i_A,Mo,Sn,0.038860000000000006,0.12373711811363033,0.035354767853139644
410,IV-IV,M_A,Co,SiGe,-0.20986,-0.26164057446283584,0.061047662387104885
411,II-VI,M_i_neut,Li,CdS,1.59748,1.6147095195184946,0.0481407803614249
412,IV-IV,M_i_neut,Si,SiGe,0.250158,0.6243908783356942,0.028239953935105973
413,II-VI,M_i_A,Mn,CdTe,1.343016,1.1105095284923814,0.018213177559834242
414,IV-IV,M_A,Hf,SiGe,-0.204086,-0.0026865308395328663,0.059178308601719284
415,II-VI,M_i_A,Hf,CdTe,1.37421,1.3609715133014701,0.022745349428326702
416,III-V,M_B,Li,InAs,0.380023,0.1607174312933633,0.06490258302215658
417,II-VI,M_i_neut,Si,CdTe,1.174205,0.9391086039725259,0.024625069401850306
418,IV-IV,M_i_A,Cl,Si,-0.14307999999999998,0.2512795035960028,0.05571654741063353
419,II-VI,M_i_A,Ni,CdTe,0.6763859999999999,0.5266312813568854,0.04672858791172263
420,II-VI,M_i_B,Al,CdTe,1.338594,1.2451092709872627,0.029101768590993116
421,II-VI,M_i_A,Pb,CdTe,1.48759,1.1886007961651726,0.023503759949971167
422,IV-IV,M_A,Ca,SiGe,0.154024,0.19347867573335725,0.0655018503325253
423,III-V,M_i_A,Zr,InSb,0.5332210000000001,0.5392621071070227,0.027663776041176008
424,IV-IV,M_i_A,Tc,SiGe,0.23328600000000002,0.4678323298984021,0.029023645953458625
425,II-VI,M_i_B,Te,CdTe,0.7022430000000001,0.9362720012267598,0.023736500993578963
426,II-VI,M_i_A,Sn,CdTe,1.438439,1.1459676503311347,0.018222748334130043
427,IV-IV,M_i_neut,I,Sn,0.154566,0.28999675363874167,0.03658531219331889
428,II-VI,M_i_B,As,CdTe,0.8659180000000001,1.0121082348025585,0.019331169954143492
429,IV-IV,M_i_neut,Hg,SiGe,0.21250500000000003,0.754487854123447,0.033320130912238004
430,III-V,M_i_B,Pt,GaAs,-0.06695,0.16386422265166725,0.06258440514499833
431,II-VI,M_i_B,S,CdTe,0.452717,0.6218127666021349,0.02121383148515134
432,II-VI,M_i_B,Cl,CdSe,0.021391999999999998,0.4018180451142892,0.04082538215145834
433,III-V,M_i_neut,Na,AlSb,1.1899440000000001,0.816835385585868,0.0575618708868843
434,II-VI,M_i_A,Al,CdTe,1.37366,1.2442273737119725,0.030166383367681918
435,II-VI,M_i_neut,Co,CdTe,0.9272520000000001,0.8924740656127508,0.016911383542837208
436,II-VI,M_i_neut,Hg,ZnSe,0.9939790000000001,1.389673852488747,0.031835030631906014
437,II-VI,M_i_A,Ca,CdTe,1.526371,1.4675142913579606,0.022828037475273913
438,II-VI,M_B,Pt,CdTe,-0.24536,-0.23821149664225252,0.055791242731520176
439,II-VI,M_i_B,Mg,CdO,0.9415100000000001,1.3051182826191408,0.0443889829201489
440,II-VI,M_i_A,Mg,CdTe,1.37523,1.3101008700949088,0.023926775475847588
441,II-VI,M_i_A,Cr,CdTe,1.273664,1.207234174014307,0.02451974377384462
442,II-VI,M_B,Sn,CdTe,0.21702800000000003,0.501395232310116,0.027050804104911237
443,II-VI,M_A,Os,ZnTe,0.527802,0.5036272397404893,0.05295501152401463
444,II-VI,M_i_A,P,CdTe,0.338064,0.797757779231359,0.017305549509494596
445,II-VI,M_i_B,Se,CdTe,0.559466,0.7440991099757369,0.02463257485942356
446,II-VI,M_i_B,Rb,CdTe,1.4325729999999999,1.4614991016033145,0.03555329167551737
447,II-VI,M_A,Mo,ZnTe,0.654408,0.5588534671104594,0.04746870216008759
448,II-VI,M_i_A,Pt,CdTe,0.188362,0.37771617445477546,0.043132647404034156
449,II-VI,M_i_B,Ge,CdTe,1.4114520000000002,1.0448195394474022,0.016726033926910203
450,II-VI,M_A,Ru,CdSe,0.7898970000000001,0.5799302182934299,0.03575853098457661
451,III-V,M_B,Ru,GaSb,-0.410488,-0.2904211152839575,0.04816955166266958
452,II-VI,M_i_neut,Cd,CdSe,1.353958,1.2226986994781928,0.025720152165370724
453,II-VI,M_i_neut,I,CdTe,0.476071,0.6856071742193824,0.039991502776906065
454,II-VI,M_i_A,Ge,CdTe,1.341235,1.0453755822630222,0.01639000558481275
455,II-VI,M_B,Si,CdTe,-0.095862,0.32734580415705494,0.031374823790513734
456,II-VI,M_i_neut,Cr,CdTe,1.309555,1.204519012553017,0.02263874810273341
457,II-VI,M_i_B,Se,CdSe,0.704102,0.7924767503336675,0.019827346326621902
458,IV-IV,M_i_neut,Ru,GeSn,0.037125,0.12198628107770904,0.03147181142410276
459,IV-IV,M_A,Y,Ge,-0.175145,0.035507181305257526,0.04198073194739813
460,II-VI,M_i_A,I,CdTe,0.165076,0.681730844750029,0.03275897854085019
461,II-VI,M_A,Ru,ZnSe,0.6681050000000001,0.7425904556194082,0.057246351544253025
462,II-VI,M_i_neut,Ge,CdTe,1.191322,1.0429501892797934,0.015175320502419192
463,II-VI,M_B,Pd,CdTe,-0.255119,-0.09086533593092579,0.04273140783132699
464,II-VI,M_A,Os,CdTe,0.556524,0.45388800291936027,0.03180619400841239
465,II-VI,M_A,Mo,CdTe,0.72411,0.5141870453816006,0.03282256208293275
466,II-VI,M_i_neut,Ga,CdTe,1.3502809999999998,1.3598393362400807,0.02285144012527896
467,II-VI,M_i_neut,P,CdTe,1.1824860000000001,0.801892277993927,0.021499563507810914
468,III-V,M_A,Ta,AlAs,0.7910739999999999,0.6389258666226532,0.05888341723953623
469,II-VI,M_i_B,Mg,CdTe,1.500373,1.3112501396524046,0.021576587697744058
470,II-VI,M_B,Hg,CdTe,1.010306,0.6191957182093566,0.04655133236819524
471,II-VI,M_i_neut,Mn,CdTe,1.29806,1.1111906375412208,0.018239518973511247
472,II-VI,M_i_B,Mn,CdTe,1.453937,1.1126161481273227,0.016946281497750453
473,III-V,M_i_neut,Se,GaSb,0.338037,0.3535220751321019,0.0377559279955341
474,II-VI,M_A,Cl,CdTe,0.040882,0.2181613573073328,0.05634121142609878
475,II-VI,M_i_neut,K,CdTe,1.405664,1.3604210980033937,0.018859226534883613
476,II-VI,M_i_neut,Tl,ZnTe,1.6816369999999998,1.4144652273018845,0.025620569229195516
477,II-VI,M_B,Ge,CdTe,0.006926000000000001,0.4266773024544931,0.02994767857267025
478,II-VI,M_A,Nb,CdTe,1.0637510000000001,0.591981479650493,0.03737871400350391
479,IV-IV,M_i_B,Pt,SiSn,-0.072818,-0.05913272052105565,0.06491235421237469
480,II-VI,M_i_B,Cr,CdTe,1.296649,1.2084172613116348,0.023433502325921136
481,II-VI,M_i_neut,Tl,CdTe,1.422509,1.3353703839147908,0.02679145941566054
482,II-VI,M_i_A,Te,CdTe,0.632271,0.9339587291204122,0.02145437324854368
483,II-VI,M_A,Ru,CdTe,0.377092,0.4478707811576047,0.03375544355725201
484,II-VI,M_i_A,O,ZnO,-0.013758000000000001,0.16948051698429958,0.055650742636391824
485,IV-IV,M_A,Hf,Ge,-0.239058,-0.05069814953209913,0.04220050662215747
486,II-VI,M_i_A,As,CdTe,0.565529,1.0119299765980583,0.021649381519427968
487,II-VI,M_B,Ag,CdTe,1.01417,0.5742680300408546,0.033718371046664544
488,II-VI,M_i_B,Ni,CdTe,0.6859,0.5224316966487215,0.034342745780183065
489,II-VI,M_i_B,Au,ZnSe,1.563238,1.316744780107549,0.04552242942564919
490,II-VI,M_i_neut,O,CdO,-0.174464,0.08681410564387843,0.0385621720210814
491,II-VI,M_i_B,Pt,CdTe,0.163917,0.3746373380783979,0.03967507442061073
492,II-VI,M_A,Zr,CdTe,1.063388,0.6516597274792155,0.0324210166132225
493,II-VI,M_i_neut,Co,CdSe,1.2509940000000002,1.0340434555283533,0.023566649563254532
494,IV-IV,M_B,Ca,SiSn,-0.103727,-0.07260912189279803,0.05031146637388884
495,II-VI,M_i_neut,Zn,CdTe,1.017376,1.0579231674710956,0.017540518825072467
496,IV-IV,M_i_A,W,Si,0.12980999999999998,0.299449140434031,0.04029310761598732
497,II-VI,M_A,S,CdTe,0.459255,0.321412311306542,0.036036482627507124
498,IV-IV,M_i_A,Sr,SiSn,0.634782,0.6847906833390511,0.05665987530646456
499,III-V,M_i_neut,Sc,GaAs,1.073541,1.011571028540389,0.03518831039497908
500,II-VI,M_i_B,In,CdTe,1.385714,1.3918832383743882,0.020522188961653535
