Type,AB,Site,M,âˆ†H (A-rich),std_1,âˆ†H (B-rich),std_2,(+3/+2),std_3,(+2/+1),std_4,(+1/0),std_5,(0/-1),std_6,(-1/-2),std_7,(-2/-3),std_8
IV-IV,SiC,M_i_A,N,6.00465398,0.827664648,6.523919099,0.471860169,-0.886994204,0.042623147,-0.177969568,0.11296714,0.882870604,0.106178935,1.639998709,0.073111865,2.483109551,0.138599651,3.284806592,0.0539306
IV-IV,SiC,M_i_A,P,8.193608162,0.281486052,8.080675519,0.297403419,-0.225659285,0.084338961,0.681840633,0.059980305,1.667080147,0.097672242,2.361871517,0.051558329,2.855646826,0.072460861,3.508763514,0.016051414
IV-IV,SiC,M_i_A,As,8.661047413,0.270325711,8.209831361,0.238708459,-0.29434715,0.052941944,0.743640234,0.056257864,1.876902166,0.068534809,2.4654448,0.081856736,2.918182159,0.055082862,3.656748536,0.041511087
IV-IV,SiC,M_i_A,Sb,8.958644707,0.256982637,8.896070853,0.214940078,0.016045487,0.054197942,1.017895149,0.050952551,2.197626643,0.077365056,2.635864612,0.057290699,3.115041198,0.027583384,3.834671537,0.039246072
IV-IV,SiC,M_i_A,Bi,8.396918976,0.282721956,8.783472153,0.258565047,-0.075061054,0.115584515,1.056914578,0.094378226,2.29294041,0.098350535,2.331567819,0.14591943,3.099875799,0.023354449,3.860310492,0.049149299
IV-IV,SiC,M_i_A,O,6.547090165,0.34794565,6.723973568,0.255162339,-1.011845028,0.028376068,-0.471539829,0.090186285,0.534697147,0.182290941,0.780782532,0.112973079,1.991567069,0.253671892,3.371322672,0.035956471
IV-IV,SiC,M_i_A,S,8.65081485,0.317670698,8.16143735,0.322296385,-0.263131516,0.077328435,0.609202504,0.034360013,1.47819173,0.106335251,1.915963908,0.079587936,2.606165138,0.097693108,3.536021533,0.016533989
IV-IV,SiC,M_i_A,Se,9.022598091,0.324551764,8.229702297,0.307845504,-0.160289278,0.113051913,0.88693718,0.025612642,1.713860984,0.130429043,2.101300309,0.066440054,2.642383297,0.05634413,3.604645397,0.037460308
IV-IV,SiC,M_i_A,Te,9.043101666,0.268559887,8.855549242,0.25630194,0.045225541,0.060012893,1.172054088,0.053495581,2.01954611,0.142765892,2.366943986,0.036627171,2.848460822,0.033989059,3.796437746,0.04326977
IV-IV,SiC,M_i_A,F,5.642085626,0.522973852,6.134054058,0.212091836,-1.066353532,0.106172844,-0.179763225,0.153655474,0.409614194,0.062080509,0.71673522,0.085935076,2.91821159,0.196557414,3.615212939,0.032525792
IV-IV,SiC,M_i_A,Cl,9.472244483,1.119819298,8.167450827,0.624004195,-0.967524281,0.059969129,0.229997451,0.097279654,1.159757628,0.13016304,1.226276782,0.048186675,3.034750625,0.057837638,3.661892624,0.014383759
IV-IV,SiC,M_i_A,Br,9.726971886,0.684224304,8.250988864,0.523923949,-0.711790213,0.072449049,0.592564065,0.117114754,1.388695921,0.07749746,1.544436182,0.05396279,2.97241388,0.037643491,3.810477209,0.02144089
IV-IV,SiC,M_i_A,I,9.394358367,0.522636014,8.516190708,0.419239129,-0.579101264,0.082695434,0.826762375,0.128890793,1.663863458,0.082811137,2.01324316,0.04966739,3.209098189,0.061945797,3.808932821,0.02762936
IV-IV,SiC,M_i_A,Sc,5.548950793,0.165956536,5.733171998,0.230281781,0.152056241,0.080410216,1.324508343,0.114527747,1.754961852,0.03483132,2.376983616,0.037040184,3.008886135,0.022510798,3.699727466,0.050693524
IV-IV,SiC,M_i_A,Ti,5.209934933,0.292917461,5.264792839,0.257964057,-0.071617331,0.041596749,1.102641379,0.098382341,1.655105898,0.05289558,2.215611446,0.025374992,2.951771144,0.045376302,3.603154803,0.048641378
IV-IV,SiC,M_i_A,V,4.821142072,0.4192683,4.913087284,0.221683888,-0.367807183,0.053691716,0.743970501,0.085729664,1.444241832,0.065476625,2.154275649,0.039953156,2.789386284,0.036877697,3.566502511,0.034659971
IV-IV,SiC,M_i_A,Cr,4.082816528,0.43199475,4.172152338,0.426998792,-0.589109319,0.059995413,0.357576893,0.089423796,1.402132212,0.035209575,2.089583683,0.035201646,2.704419985,0.040591445,3.610070126,0.040493189
IV-IV,SiC,M_i_A,Mn,4.303589035,0.536272772,4.348090963,0.392431042,-0.870059412,0.059800989,0.702439992,0.109964455,1.36071299,0.078930477,2.027995007,0.055477163,2.624503144,0.057413265,3.677435571,0.034740961
IV-IV,SiC,M_i_A,Fe,4.767923517,0.634191621,4.461013819,0.425741847,-0.82101147,0.058433426,0.459503754,0.132739726,1.181793751,0.216569047,1.955828704,0.16975455,2.543566361,0.174792259,3.588235293,0.035929017
IV-IV,SiC,M_i_A,Co,5.630976869,0.471264795,5.223911075,0.433672168,-0.856583512,0.046859946,0.490033972,0.08069401,1.53309274,0.103256007,2.027895067,0.118319644,2.719476605,0.11235793,3.653490167,0.037330618
IV-IV,SiC,M_i_A,Ni,5.472594902,0.427814937,5.303562157,0.392614556,-0.811120907,0.043086473,0.424557434,0.050440532,1.593204106,0.108199713,2.093360013,0.086244296,2.744402802,0.082448068,3.665380291,0.042689697
IV-IV,SiC,M_i_A,Cu,5.346187837,0.390163931,5.207904386,0.306453672,-0.83318732,0.038100936,0.190993846,0.055289158,1.820908976,0.123339566,2.188584276,0.090737304,2.879309183,0.064116714,3.649291275,0.028086981
IV-IV,SiC,M_i_A,Zn,6.585405103,0.229623508,6.433616665,0.250997629,-0.906318902,0.064093334,0.883553966,0.060307804,1.850264644,0.156396031,2.391856801,0.118437031,3.083652136,0.051688277,3.72902985,0.019360813
IV-IV,SiC,M_i_A,Y,6.234672904,0.120460995,6.63314946,0.226773841,-0.005152745,0.070070538,1.325578427,0.138773305,1.766139269,0.083258375,2.482112684,0.047964093,2.922209667,0.068705924,3.666641058,0.068863371
IV-IV,SiC,M_i_A,Zr,6.922028129,0.20172393,7.014522579,0.194312711,-0.05506729,0.028701329,1.0921346,0.059798982,1.612713962,0.075176803,2.409373202,0.033557408,2.935243639,0.076256433,3.632787091,0.045925245
IV-IV,SiC,M_i_A,Nb,7.82951174,0.256003401,7.220262463,0.249866423,-0.345898841,0.085173173,0.836840414,0.059409619,1.553934185,0.052321415,2.375462614,0.024746314,3.019810786,0.080536939,3.66451922,0.056896142
IV-IV,SiC,M_i_A,Mo,8.012074467,0.199487776,7.253951531,0.306134589,-0.48145773,0.084748622,0.495646241,0.054764767,1.404412533,0.070364675,2.269804157,0.066020453,3.022220446,0.12550178,3.598184587,0.065120596
IV-IV,SiC,M_i_A,Tc,7.037490504,0.199893963,6.743105319,0.262669589,-0.611387246,0.032962996,0.663641499,0.052918312,1.41119712,0.129200881,2.18481653,0.071782582,2.758376441,0.121964786,3.58578735,0.045741877
IV-IV,SiC,M_i_A,Ru,7.059736418,0.277955383,6.860297153,0.277660999,-0.777194988,0.046187062,0.590515679,0.163843577,1.658769793,0.27107147,2.256853549,0.104872853,2.919873665,0.125503777,3.627374895,0.071853155
IV-IV,SiC,M_i_A,Rh,6.727847133,0.258896469,6.526135073,0.288395778,-0.852346438,0.04118257,0.339284268,0.057252436,1.507432804,0.054235207,2.146306137,0.080669293,2.87497901,0.111908796,3.630230683,0.062076449
IV-IV,SiC,M_i_A,Pd,6.261368381,0.284888176,5.647353926,0.246560759,-1.010991561,0.046595814,0.275075786,0.033080905,1.449928954,0.054365142,2.290360674,0.069516612,2.993893536,0.115261877,3.707866905,0.049388446
IV-IV,SiC,M_i_A,Ag,6.197935604,0.237420018,6.082845487,0.179920473,-0.868318352,0.040419883,0.197698162,0.065403861,1.987372468,0.087008081,2.371407558,0.039037829,3.171456486,0.048336277,3.768093295,0.046201285
IV-IV,SiC,M_i_A,Cd,7.138479093,0.214792491,7.094900596,0.20732329,-0.810764407,0.029914932,1.035881597,0.071142429,2.132569349,0.097403822,2.543286908,0.082540527,3.144354649,0.040768519,3.813819797,0.033481168
IV-IV,SiC,M_i_A,La,6.840891035,0.093438076,7.405225546,0.253239144,0.061698983,0.034141928,1.01859178,0.112499751,1.575603207,0.124455302,2.430233621,0.025842302,2.81927392,0.056292505,3.708923154,0.063769289
IV-IV,SiC,M_i_A,Hf,7.392536691,0.263855404,6.975217935,0.215966381,-0.076032421,0.024998447,0.915265537,0.049388247,1.744066363,0.081364458,2.346562434,0.126330029,2.973399554,0.074355257,3.663122319,0.056876968
IV-IV,SiC,M_i_A,Ta,8.789297483,0.355918059,7.879112356,0.288799904,-0.212942287,0.053386879,0.78062744,0.109126511,1.858658009,0.054516112,2.187389095,0.138487156,3.041707972,0.125929263,3.664032076,0.056286595
IV-IV,SiC,M_i_A,W,8.396115732,0.255961546,7.959548188,0.23718502,-0.303538965,0.024490844,0.434269759,0.113174668,1.54474765,0.071745179,1.919644572,0.098833425,3.032560655,0.108486837,3.60786998,0.058200557
IV-IV,SiC,M_i_A,Re,8.660254724,0.305709509,7.979194206,0.283610393,-0.537286904,0.076363711,0.684416667,0.089243071,1.398867378,0.078686437,1.899839563,0.146468641,2.779126203,0.159081388,3.601210822,0.052934746
IV-IV,SiC,M_i_A,Os,8.748664609,0.339783742,7.851094715,0.237295658,-0.57219475,0.043510514,0.266027454,0.155671076,1.469409905,0.078447567,1.770344757,0.136882155,2.902905569,0.113314675,3.618902044,0.072002116
IV-IV,SiC,M_i_A,Ir,8.874941098,0.737111274,8.049066581,0.486187058,-0.635343551,0.021121405,0.067807127,0.384903529,1.449697456,0.191569376,1.517032714,0.225757192,3.032784942,0.095944207,3.636603841,0.079317778
IV-IV,SiC,M_i_A,Pt,7.651233025,0.38649441,7.06772401,0.251620034,-0.747783562,0.059708542,0.331284569,0.185583753,1.501166868,0.16609509,1.742884938,0.16753768,3.005945471,0.100742139,3.637101938,0.06098874
IV-IV,SiC,M_i_A,Au,6.91056643,0.252426635,6.452477774,0.20993318,-0.880221204,0.079052554,0.402737641,0.069652094,2.008753646,0.130135262,1.779323992,0.174453758,3.124743913,0.084626254,3.64756851,0.049078648
IV-IV,SiC,M_i_A,Hg,7.021474528,0.213141703,7.084413228,0.156260824,-1.026672413,0.060060442,0.572821087,0.061300238,1.848353906,0.080273425,2.382443952,0.166092642,3.045038814,0.038264674,3.737814853,0.055080887
IV-IV,SiC,M_i_A,Ce,6.480261452,0.121788918,7.288349552,0.212499488,0.066360774,0.022434826,1.023323753,0.117969269,1.674097681,0.125178574,2.52257739,0.036206675,2.82189676,0.061607327,3.714572135,0.072875298
IV-IV,SiC,M_i_A,Pr,6.760529882,0.128835926,7.34200791,0.224911499,0.019876213,0.032903275,0.975448868,0.117460801,1.678987524,0.127015401,2.439673129,0.027454171,2.81223154,0.059612758,3.724426577,0.072959646
IV-IV,SiC,M_i_A,Nd,6.636646523,0.121052266,7.133349685,0.205637738,-0.023749456,0.032729368,0.96697712,0.116824609,1.693802958,0.1226304,2.435214365,0.030529101,2.840692204,0.056076451,3.716883244,0.069805354
IV-IV,SiC,M_i_A,Pm,6.662724459,0.122331419,7.030545149,0.202859375,-0.009664377,0.034322363,0.937136313,0.11731523,1.717359629,0.121357122,2.412637989,0.032982608,2.826788254,0.05380878,3.724180353,0.075221852
IV-IV,SiC,M_i_A,Sm,6.43095867,0.136342825,6.887159753,0.202124225,-0.006843832,0.05890331,0.949471829,0.096844866,1.77047966,0.093740504,2.444329006,0.039276623,2.844944598,0.055856418,3.708973162,0.075164981
IV-IV,SiC,M_i_A,Eu,6.843463847,0.08610599,7.332001612,0.195641508,-0.273402229,0.052825147,1.069076348,0.109454316,1.731764531,0.106302297,2.370864305,0.040720486,2.750936849,0.023023691,3.65140628,0.079418589
IV-IV,SiC,M_i_A,Gd,6.602838532,0.142851833,7.112021926,0.17872555,0.152729499,0.031447482,1.115187912,0.095601155,1.780006309,0.108417784,2.379928594,0.030971647,2.833787361,0.047616841,3.676679882,0.076695481
IV-IV,SiC,M_i_A,Tb,6.375934676,0.139418339,7.064624473,0.167401594,0.06942553,0.022233053,1.091896094,0.103993087,1.781440724,0.116979278,2.395954715,0.047335055,2.87110723,0.054546347,3.665904971,0.080580439
IV-IV,SiC,M_i_A,Dy,6.387660606,0.144281068,6.714885479,0.197921242,-0.028682112,0.039530157,1.036814971,0.092974771,1.821752491,0.109379467,2.362522771,0.061891834,2.898494895,0.050950579,3.686745359,0.079938924
IV-IV,SiC,M_i_A,Ho,6.352713319,0.140683221,6.751287639,0.200562524,0.067108212,0.031694203,1.072357682,0.08427853,1.853838813,0.107300718,2.353407222,0.068365246,2.910480804,0.048552957,3.686364938,0.075796531
IV-IV,SiC,M_i_A,Er,6.373709945,0.142203381,6.782379186,0.196681012,0.175425927,0.036041674,1.100732949,0.079298276,1.894387808,0.101523192,2.367135708,0.074120859,2.908247862,0.048697477,3.685890391,0.072017046
IV-IV,SiC,M_i_A,Tm,6.220502924,0.12312364,6.610632433,0.213418773,0.012679109,0.030823933,1.11796663,0.078400997,1.835595333,0.100987869,2.409285528,0.083752843,2.932519576,0.047315246,3.659167497,0.069619585
IV-IV,SiC,M_i_A,Yb,6.722422832,0.115287649,7.013876093,0.20996671,-0.255432178,0.038988701,1.108710589,0.083447127,1.75326745,0.099291437,2.43545794,0.068360292,2.829336483,0.057766506,3.639429383,0.070022416
IV-IV,SiC,M_i_A,Lu,6.393846422,0.156979448,6.889306462,0.196713777,0.092210233,0.047450387,1.009861151,0.062315864,1.899589274,0.114443161,2.343019792,0.102909929,2.892856028,0.059243162,3.642954939,0.071835338
IV-IV,SiC,M_i_B,Li,4.222604721,0.121311088,4.534522746,0.142994664,-1.040313719,0.017496624,-0.300786696,0.071183705,1.107568722,0.137075822,2.014100656,0.11257818,2.733984477,0.089623758,3.431421849,0.079201886
IV-IV,SiC,M_i_B,Na,6.123611495,0.255245731,5.494114722,0.148118302,-0.891767733,0.023397536,-0.099376849,0.125837721,1.174880348,0.079363086,2.094845425,0.08131674,2.88455558,0.096267344,3.505906876,0.049692619
IV-IV,SiC,M_i_B,K,6.788575184,0.31432083,6.281523231,0.224519049,-0.789763308,0.044957003,-0.054800218,0.032563428,1.208385646,0.092106963,2.053522754,0.028575254,2.673888519,0.055859467,3.493426219,0.070654132
IV-IV,SiC,M_i_B,Rb,6.805237926,0.391143578,7.072727202,0.408904598,-0.766640866,0.065541167,-0.067058221,0.047095944,1.301736174,0.107504383,2.091307252,0.048974746,2.655450659,0.052816342,3.492031297,0.06156919
IV-IV,SiC,M_i_B,Cs,7.376611472,0.257787598,6.955221757,0.201754934,-0.795002303,0.033526297,-0.163918469,0.039161048,1.335602508,0.077915148,2.187980476,0.048811695,2.628273896,0.036179594,3.527438042,0.058809159
IV-IV,SiC,M_i_B,Be,4.365277659,0.202673197,5.128076952,0.214553397,-1.193053431,0.099251746,0.446281047,0.069460575,1.672282298,0.127541234,2.36079998,0.101263714,3.0515133,0.053642441,3.610345328,0.034144202
IV-IV,SiC,M_i_B,Mg,5.405306424,0.104820405,5.874849082,0.273411666,-1.126636305,0.049219271,0.725735772,0.052885795,1.709466522,0.10868337,2.512081213,0.081759744,3.102289752,0.048824935,3.739609038,0.033035861
IV-IV,SiC,M_i_B,Ca,5.947254107,0.124013233,5.97979004,0.262635469,-0.88489473,0.048678124,0.867711373,0.036031472,1.515524202,0.079379299,2.26584895,0.061229864,2.945719771,0.066055057,3.676399189,0.051860277
IV-IV,SiC,M_i_B,Sr,6.724485938,0.145868779,6.828288763,0.188540881,-0.904451492,0.055960278,0.763113321,0.103229455,1.416025449,0.100952283,2.341663837,0.070754378,2.885397188,0.049530611,3.704075655,0.057739598
IV-IV,SiC,M_i_B,Ba,7.07335279,0.083134977,7.099153827,0.19191406,-0.74965854,0.044654955,0.768809482,0.146388292,1.459603111,0.103666181,2.428223391,0.073390799,2.8147886,0.063602661,3.746867548,0.051171033
IV-IV,SiC,M_i_B,B,7.196846674,0.168004231,6.985857991,0.173413034,-0.670247923,0.07276917,0.40728945,0.139214642,1.761265414,0.01627563,2.453917952,0.026543222,3.207751926,0.010668009,3.590489314,0.028185565
IV-IV,SiC,M_i_B,Al,7.208303154,0.14834743,7.082009612,0.222060753,0.222117946,0.078476267,1.013698551,0.117136808,2.121200145,0.085503191,2.511881467,0.062859974,3.081355785,0.035641594,3.696978076,0.02756514
IV-IV,SiC,M_i_B,Ga,7.358176417,0.250331578,7.092221207,0.222411029,-0.234667832,0.040829257,0.5333293,0.101104566,1.786708535,0.057449602,2.300713188,0.092022359,3.122402619,0.048490101,3.817435452,0.031449309
IV-IV,SiC,M_i_B,In,7.737240387,0.217111061,7.882855707,0.190825235,-0.207105574,0.039261316,0.707515379,0.094586437,1.952871369,0.069250788,2.520726255,0.058405968,3.174436911,0.033687118,3.8375651,0.04531218
IV-IV,SiC,M_i_B,Tl,7.536775829,0.200193188,8.070636553,0.171404951,-0.820349605,0.060833186,0.41590582,0.036741891,2.005898356,0.124974011,2.295692366,0.115532042,3.322561448,0.053968341,3.884084685,0.046726689
IV-IV,SiC,M_i_B,C,9.552223223,0.250181476,9.143630679,0.170118861,-0.786147972,0.027782561,0.448509975,0.050152634,1.639129997,0.027400241,2.102244404,0.039273811,2.873353666,0.025511824,3.5045242,0.029073066
IV-IV,SiC,M_i_B,Si,9.246966178,0.212581664,8.932195961,0.302810425,-0.128879332,0.077454784,1.17480457,0.108466366,2.233765491,0.201709317,2.496670491,0.041250169,2.939434039,0.029068729,3.685566434,0.027831392
IV-IV,SiC,M_i_B,Ge,8.772036006,0.513449794,8.372058483,0.266213484,-0.366182771,0.058368286,1.235985135,0.049061714,2.202235246,0.126080111,2.472425479,0.059414921,2.983596216,0.05106151,3.751879176,0.03920615
IV-IV,SiC,M_i_B,Sn,8.352205367,0.349062341,8.719058052,0.218293689,-0.166166639,0.037448443,1.24148001,0.070640782,2.309454656,0.104988151,2.677194226,0.028835289,3.197768063,0.039572176,3.85861565,0.044609861
IV-IV,SiC,M_i_B,Pb,8.387345858,0.290656822,8.883886747,0.191147677,-0.641233922,0.046662784,1.055927672,0.101399701,2.154301432,0.098469883,2.395916484,0.120007275,3.338694895,0.05059756,3.864444206,0.054608732
IV-IV,SiC,M_i_B,N,6.004900108,0.827904431,6.508936144,0.46701158,-0.884023626,0.041765441,-0.176337876,0.112771726,0.882815353,0.106249702,1.640376125,0.07329239,2.477418651,0.139882032,3.281214803,0.054518164
IV-IV,SiC,M_i_B,P,8.186415948,0.280544271,8.037433433,0.292468397,-0.223673456,0.085031908,0.692002951,0.060001211,1.66752341,0.098098846,2.367245893,0.052852204,2.857464181,0.071670699,3.503247436,0.013947069
IV-IV,SiC,M_i_B,As,8.634656407,0.258886343,8.265448873,0.23534748,-0.296744155,0.059640895,0.738787265,0.062905723,1.875331028,0.069171606,2.459663731,0.082573409,2.904599791,0.048180028,3.666712908,0.041589328
IV-IV,SiC,M_i_B,Sb,8.921374161,0.243875733,8.953544568,0.221764513,0.040678048,0.05593057,1.013790674,0.05912414,2.198185359,0.077311402,2.63045012,0.056495628,3.153333409,0.024892872,3.862291554,0.041153126
IV-IV,SiC,M_i_B,Bi,8.388919052,0.278001955,8.852105715,0.251195201,-0.030996359,0.118673522,1.020751402,0.089848812,2.297889558,0.097340662,2.350045616,0.148683616,3.192686752,0.027263047,3.879156258,0.044884306
IV-IV,SiC,M_i_B,O,6.544879196,0.34753518,6.702542784,0.249866025,-1.010020974,0.028819287,-0.469172327,0.089621724,0.534606608,0.182373631,0.78303936,0.112575446,1.99409702,0.250897881,3.367535443,0.036756548
IV-IV,SiC,M_i_B,S,8.640143811,0.315185019,8.103159124,0.310529704,-0.262921436,0.078072268,0.619255158,0.033774549,1.478515659,0.106805785,1.924400429,0.081069859,2.621123666,0.092137892,3.530024368,0.017376954
IV-IV,SiC,M_i_B,Se,9.000381429,0.315835616,8.270043956,0.310374049,-0.157749721,0.109403832,0.881658371,0.030169819,1.712408417,0.130815465,2.095246733,0.066676948,2.64857926,0.061193644,3.614977318,0.035973128
IV-IV,SiC,M_i_B,Te,9.016765034,0.260856465,8.890696775,0.273471581,0.062227093,0.059520901,1.167565613,0.046736512,2.020176327,0.142755398,2.362527341,0.037441654,2.875535047,0.031822988,3.82638235,0.045928729
IV-IV,SiC,M_i_B,F,5.639071464,0.522281079,6.112853726,0.209393478,-1.061133472,0.106734936,-0.177076933,0.153962474,0.409491624,0.062106036,0.721893037,0.085084165,2.918210956,0.196906116,3.611870607,0.03361444
IV-IV,SiC,M_i_B,Cl,9.45012605,1.114505411,8.105993565,0.612576769,-0.966693178,0.06043314,0.242350224,0.095659296,1.160016683,0.130315208,1.234699514,0.048822678,3.040136348,0.054206276,3.656505369,0.014339434
IV-IV,SiC,M_i_B,Br,9.692043589,0.677617052,8.258144498,0.5230915,-0.712161878,0.070673747,0.589993288,0.113595867,1.387504364,0.077887125,1.536201188,0.055882442,3.015081985,0.039410496,3.820191807,0.023216967
IV-IV,SiC,M_i_B,I,9.375501705,0.518008177,8.543182887,0.437438387,-0.572254044,0.075267685,0.824740038,0.130468259,1.664795824,0.083002188,2.011796509,0.049590392,3.196007331,0.055450004,3.840350657,0.031439109
IV-IV,SiC,M_i_B,Sc,5.541680307,0.164759449,5.638476098,0.241041105,0.148076558,0.083638006,1.338294995,0.110401486,1.753351507,0.034397699,2.382957707,0.038045377,3.004367477,0.020677594,3.697261418,0.050596943
IV-IV,SiC,M_i_B,Ti,5.188718598,0.293084905,5.185004954,0.266255331,-0.062274193,0.041995033,1.114839924,0.094783715,1.653288982,0.053245175,2.22050552,0.027455765,2.958604833,0.052279326,3.599542103,0.049766311
IV-IV,SiC,M_i_B,V,4.788063562,0.424324885,4.854287666,0.227013317,-0.350826574,0.051755218,0.754480916,0.083015878,1.442335395,0.066194889,2.156482068,0.037455272,2.835774059,0.023469241,3.562073575,0.035652344
IV-IV,SiC,M_i_B,Cr,4.047678229,0.433654117,4.120793965,0.441081583,-0.570562598,0.061231836,0.368394128,0.09125656,1.400282818,0.035674395,2.088116736,0.031511989,2.757650663,0.02315359,3.605380473,0.0428131
IV-IV,SiC,M_i_B,Mn,4.279017755,0.528401995,4.328566154,0.397387907,-0.859293242,0.061133093,0.712637387,0.105377688,1.359012,0.079644978,2.024474214,0.053031323,2.667095351,0.049528577,3.676746208,0.034494595
IV-IV,SiC,M_i_B,Fe,4.742893361,0.624846722,4.436748453,0.427953906,-0.812783616,0.058930961,0.46977455,0.127736315,1.180059,0.217193088,1.95122378,0.167903221,2.589688311,0.159348983,3.589727826,0.03849907
IV-IV,SiC,M_i_B,Co,5.602808749,0.463456716,5.220497406,0.430584074,-0.845128211,0.047211373,0.500561811,0.077924923,1.531319796,0.104000917,2.024129068,0.116385241,2.757367702,0.098810754,3.656404345,0.039204996
IV-IV,SiC,M_i_B,Ni,5.444571736,0.418574745,5.308566368,0.391734658,-0.799074663,0.04144891,0.433746337,0.044808429,1.59143877,0.108838594,2.088881751,0.084897855,2.77853468,0.069943749,3.66945637,0.04260284
IV-IV,SiC,M_i_B,Cu,5.322886779,0.3820056,5.246369587,0.301426889,-0.824554486,0.040179571,0.197508949,0.050767957,1.81917482,0.124014289,2.183068515,0.089064046,2.911814972,0.05331944,3.654571007,0.027363083
IV-IV,SiC,M_i_B,Zn,6.564756486,0.219414676,6.445899466,0.246852851,-0.898561475,0.064857711,0.88616047,0.058999107,1.848575081,0.157208,2.386467972,0.115707518,3.103126322,0.04884764,3.735549452,0.016861287
IV-IV,SiC,M_i_B,Y,6.210914993,0.119440242,6.622285744,0.223126717,-0.042223793,0.073950472,1.316395803,0.137104237,1.765321036,0.082982634,2.465301149,0.046284431,2.954068667,0.065428597,3.676082394,0.069564792
IV-IV,SiC,M_i_B,Zr,6.88607622,0.201548406,7.019827958,0.192562246,-0.084392469,0.027127408,1.07925382,0.054652959,1.611928869,0.074802258,2.392503042,0.031517565,2.95979476,0.075100246,3.643447101,0.047476333
IV-IV,SiC,M_i_B,Nb,7.786242005,0.254152563,7.262082544,0.24261308,-0.353440708,0.087160688,0.822107982,0.067486003,1.553120629,0.052356882,2.358929963,0.022176681,3.011393179,0.086428464,3.675195136,0.059318636
IV-IV,SiC,M_i_B,Mo,7.966758579,0.204755024,7.365389441,0.289662775,-0.462317281,0.085564633,0.479394814,0.063589544,1.403715325,0.070290119,2.254939496,0.062804931,2.979439356,0.109102534,3.609125608,0.065553761
IV-IV,SiC,M_i_B,Tc,6.997234199,0.199958436,6.90874108,0.240349087,-0.582079915,0.025874353,0.646077584,0.049062247,1.410680237,0.12925698,2.172151794,0.070562173,2.758564481,0.116938511,3.596010513,0.045047186
IV-IV,SiC,M_i_B,Ru,7.025032911,0.274887432,7.025129082,0.256827092,-0.752030928,0.049193782,0.571067115,0.16187179,1.658038379,0.270576154,2.243076406,0.099966869,2.870286963,0.110432939,3.635582677,0.071779305
IV-IV,SiC,M_i_B,Rh,6.692037084,0.257565849,6.655557071,0.270796724,-0.841396349,0.041034207,0.321182058,0.060388265,1.507208963,0.053927293,2.136992133,0.078013567,2.825507633,0.096375106,3.639890792,0.063116409
IV-IV,SiC,M_i_B,Pd,6.220028558,0.28113097,5.768665856,0.238019864,-1.000926113,0.043489025,0.258542275,0.030884364,1.449652615,0.054706599,2.284076806,0.069704434,2.951901714,0.10095219,3.720050889,0.051376863
IV-IV,SiC,M_i_B,Ag,6.164063541,0.230803882,6.19988984,0.175628724,-0.854874791,0.041507579,0.19001679,0.068807161,1.987215922,0.086835959,2.368613582,0.041891289,3.194805275,0.045657938,3.783110611,0.048077165
IV-IV,SiC,M_i_B,Cd,7.097643324,0.20394868,7.206581859,0.199073072,-0.795991389,0.030883046,1.027068069,0.07466976,2.132600251,0.097765222,2.537305521,0.083003934,3.150443917,0.044477047,3.831872116,0.038039435
IV-IV,SiC,M_i_B,La,6.795048049,0.087739451,7.359301778,0.245004736,0.030851106,0.03871786,1.006146365,0.116582005,1.577486316,0.124168736,2.438053802,0.024909784,2.841515073,0.061991035,3.746017896,0.064626669
IV-IV,SiC,M_i_B,Hf,7.38299819,0.265437387,6.945096142,0.223925118,-0.122725845,0.0165032,0.880639657,0.063318335,1.74654882,0.081554849,2.342051499,0.131530159,3.027363366,0.078751647,3.712710982,0.050779978
IV-IV,SiC,M_i_B,Ta,8.770301349,0.355897237,7.827993641,0.295404082,-0.253313581,0.046202368,0.744778828,0.121196519,1.86106666,0.055159952,2.184330378,0.14335427,3.112178483,0.120390813,3.715195038,0.055699471
IV-IV,SiC,M_i_B,W,8.365317114,0.260141856,7.883723089,0.246404251,-0.348127722,0.025814922,0.39754138,0.117993455,1.547301407,0.071249454,1.914964371,0.103170567,3.089925648,0.096679089,3.656824079,0.059246729
IV-IV,SiC,M_i_B,Re,8.6266803,0.303909147,7.925442083,0.285030929,-0.576995118,0.073964565,0.643098062,0.085907916,1.401520262,0.078677359,1.895528493,0.148777328,2.843456078,0.152309749,3.649403884,0.059290798
IV-IV,SiC,M_i_B,Os,8.738578791,0.352175872,7.87464182,0.259195253,-0.603161786,0.043014199,0.220886346,0.160355018,1.472069631,0.078996013,1.763828327,0.144265455,2.949072033,0.107714475,3.663187017,0.074661368
IV-IV,SiC,M_i_B,Ir,8.895984469,0.762750493,8.188197094,0.526332883,-0.635948741,0.020274663,0.019402443,0.393245746,1.452361733,0.191398992,1.513188789,0.234915985,3.088533576,0.094991906,3.679553453,0.081786932
IV-IV,SiC,M_i_B,Pt,7.660548458,0.403185658,7.226260902,0.278819463,-0.713371469,0.055388102,0.285279318,0.192249889,1.504377295,0.165500375,1.746105933,0.174524585,3.070579778,0.09515836,3.674155163,0.063069938
IV-IV,SiC,M_i_B,Au,6.911656873,0.259029442,6.582193345,0.232622173,-0.834715313,0.078359391,0.366388894,0.068755758,2.012172936,0.12949385,1.788704837,0.180348595,3.193610881,0.078448358,3.678200781,0.050324452
