Type,AB,Site,M,âˆ†H (A-rich),std_1,âˆ†H (B-rich),std_2,(+3/+2),std_3,(+2/+1),std_4,(+1/0),std_5,(0/-1),std_6,(-1/-2),std_7,(-2/-3),std_8
II-VI,CdO,M_B,Nb,3.425652922,0.182665724,8.088748712,0.409414676,-0.060052569,0.033159444,0.448981462,0.053849666,1.329686004,0.03118833,1.851934179,0.067915555,2.367599397,0.031084307,2.868018227,0.012631525
II-VI,CdO,M_B,Mo,3.932757703,0.13125703,8.18676762,0.342139227,-0.016418686,0.024856249,0.477521238,0.046787138,1.283904387,0.024297004,1.88874056,0.055760722,2.32904254,0.039033616,2.792391909,0.021859605
II-VI,CdO,M_B,Tc,3.574506747,0.163142588,7.203258424,0.414642486,-0.106247521,0.048331824,0.495557248,0.039620708,1.228701413,0.015401408,1.854727357,0.063507386,2.216556692,0.030982386,2.827817945,0.023636619
II-VI,CdO,M_B,Ru,2.703235319,0.160992392,7.534660348,0.366893294,-0.172343677,0.044556598,0.144797099,0.060104975,1.10093229,0.051899734,1.804936844,0.078738016,2.497109188,0.031450388,2.775787989,0.024021087
II-VI,CdO,M_B,Rh,1.959908418,0.221632451,6.784361428,0.392118499,-0.270502603,0.05354827,0.184096201,0.053927993,0.988258728,0.03896795,1.790624785,0.089414192,2.539103097,0.032736878,2.749996192,0.0239896
II-VI,CdO,M_B,Pd,1.319200523,0.230495984,4.808122113,0.218210535,-0.305813555,0.047378923,0.153940273,0.076609315,1.006770457,0.026984581,1.724803819,0.110929781,2.572605808,0.017835648,2.793578172,0.027283175
II-VI,CdO,M_B,Ag,0.652045657,0.232381326,3.289435966,0.268797246,-0.548439218,0.0570478,0.270672458,0.038818199,1.011123523,0.059200028,1.724913317,0.088664912,2.51997109,0.044718095,2.822283725,0.016609171
II-VI,CdO,M_B,Cd,0.483086756,0.260882897,3.654733816,0.238607977,-0.404201623,0.070147529,0.49249494,0.065620672,1.165728328,0.020939897,1.701382003,0.117467555,2.388690478,0.03829029,2.9096004,0.020395358
II-VI,CdO,M_B,La,2.372689338,0.246108924,7.392647616,0.314214128,0.055491316,0.08499957,0.324191783,0.154326374,1.243852199,0.062412591,1.832921176,0.122304886,2.479239156,0.04053155,2.964580626,0.048288912
II-VI,CdO,M_B,Hf,3.180207878,0.19431038,8.046773117,0.341918609,0.06506847,0.031856265,0.553031519,0.09493163,1.400747286,0.038188116,1.85649841,0.135907628,2.325425806,0.034270604,2.975285081,0.037278195
II-VI,CdO,M_B,Ta,4.669365899,0.102328198,8.307865368,0.438331207,0.068908653,0.02620509,0.46028124,0.044048197,1.312660729,0.038164078,1.804753493,0.131117367,2.416231943,0.030397429,2.911329171,0.029409153
II-VI,CdO,M_B,W,5.290241237,0.128227499,8.727027961,0.308191762,0.093987411,0.017852196,0.495060976,0.046869474,1.259383273,0.041881887,1.771456087,0.124576506,2.359528662,0.052141702,2.817312735,0.029963999
II-VI,CdO,M_B,Re,5.539325782,0.126367851,8.482928252,0.351969045,0.098350366,0.030392774,0.566842193,0.05060143,1.336195847,0.028947059,1.79390433,0.125114635,2.216196597,0.04432575,2.877999781,0.034329506
II-VI,CdO,M_B,Os,4.131293468,0.139403477,7.569405475,0.390683844,-0.008530202,0.026467084,0.18744001,0.064400634,1.086007423,0.054667787,1.748370663,0.118771561,2.440933275,0.039218772,2.810993933,0.03264635
II-VI,CdO,M_B,Ir,3.080377937,0.212793813,6.92927866,0.379314993,-0.035450259,0.018504971,0.283231397,0.06476525,1.054852013,0.038473071,1.738679541,0.111694774,2.441964435,0.040992795,2.789590859,0.032466956
II-VI,CdO,M_B,Pt,2.200621838,0.204432115,5.32801016,0.38442117,-0.168719186,0.025470176,0.190620556,0.064477814,1.072066665,0.041340313,1.787567649,0.106967702,2.362511094,0.041374054,2.779522219,0.028997068
II-VI,CdO,M_B,Au,1.479481918,0.241860266,3.88056324,0.270978297,-0.26373122,0.024964194,0.225838807,0.043415833,1.06436048,0.063526264,1.761594615,0.095820089,2.415842466,0.055116368,2.774541237,0.031073857
II-VI,CdO,M_B,Hg,0.957023595,0.308076696,3.737919112,0.276290521,-0.301021906,0.04861627,0.232025931,0.096063228,1.066046197,0.029170355,1.702155221,0.097585438,2.292168867,0.035577398,2.916818271,0.031961914
II-VI,CdO,M_B,Ce,2.507040064,0.240658756,7.309119737,0.332890917,0.016948238,0.086594586,0.317618031,0.153143496,1.198901713,0.065990629,1.870459193,0.110412611,2.557622747,0.046073935,3.021380788,0.045170008
II-VI,CdO,M_B,Pr,2.418192818,0.220270909,7.411431445,0.333615603,-0.00039055,0.090385602,0.30714911,0.152743046,1.202807451,0.06605553,1.891339035,0.110114227,2.549921549,0.045344615,3.017350578,0.044443041
II-VI,CdO,M_B,Nd,2.352151025,0.221354689,6.914050803,0.27809871,-0.014947497,0.075907184,0.302645309,0.151175152,1.206171396,0.067706327,1.875663258,0.111370328,2.527272563,0.045432928,3.02858456,0.041952977
II-VI,CdO,M_B,Pm,2.290525733,0.225871421,6.838381491,0.270285995,-0.046055485,0.085959495,0.277772789,0.1506703,1.218633749,0.064520272,1.878055527,0.113239073,2.497766535,0.047915468,2.997952034,0.04565676
II-VI,CdO,M_B,Sm,1.827339647,0.194158204,6.104089921,0.249292144,-0.115118415,0.105444276,0.34990524,0.158988516,1.187531787,0.057667026,1.863899964,0.11701567,2.419235558,0.042641094,3.007416825,0.041326761
II-VI,CdO,M_B,Eu,2.24957619,0.219347802,6.363822195,0.282458389,-0.110981952,0.106001923,0.233549495,0.164294349,1.210652688,0.058330545,1.972284441,0.097949852,2.547874208,0.061557333,2.977744496,0.051419361
II-VI,CdO,M_B,Gd,2.635383918,0.207002671,7.027026395,0.288337343,0.038308981,0.069081505,0.366205144,0.12856061,1.246420535,0.060746032,1.854750405,0.117413184,2.451238884,0.05393654,2.997254087,0.03905885
II-VI,CdO,M_B,Tb,2.60524881,0.225242902,6.974805163,0.26260079,0.000469613,0.07362193,0.301043998,0.137679705,1.238427141,0.064011466,1.846474383,0.118966957,2.390775978,0.052587316,3.00955229,0.036996268
II-VI,CdO,M_B,Dy,2.248226872,0.219347634,6.393719628,0.227420605,-0.083171755,0.077685868,0.30255839,0.136125395,1.259461783,0.060905599,1.844002495,0.112193253,2.304256094,0.041475895,2.995959395,0.037215788
II-VI,CdO,M_B,Ho,2.461864122,0.219537958,6.519244791,0.222269078,-0.039303951,0.069707109,0.309816545,0.135095708,1.262801205,0.060652768,1.837128139,0.111120601,2.281632211,0.040378651,2.993376193,0.036257064
II-VI,CdO,M_B,Er,2.623597377,0.237896899,6.820663079,0.214910726,0.015334268,0.072335361,0.329857038,0.132619978,1.268444384,0.05821385,1.838198827,0.112504642,2.264300158,0.042086171,2.989586293,0.035401768
II-VI,CdO,M_B,Tm,2.241965261,0.251132202,6.191823314,0.205643812,-0.070715462,0.073387682,0.334382741,0.129430251,1.273164094,0.055906463,1.825183084,0.111548623,2.215751568,0.041644108,2.991553568,0.033001911
II-VI,CdO,M_B,Yb,2.057785155,0.23427405,6.029783091,0.266915147,-0.151718803,0.081791818,0.227119211,0.131258348,1.279956004,0.054116858,1.880808995,0.105175841,2.328769929,0.04828011,2.978234976,0.041314983
II-VI,CdO,M_B,Lu,2.668195943,0.236171984,7.408755112,0.238068393,0.031586401,0.068624437,0.239439201,0.128497989,1.253199454,0.057923409,1.826577382,0.121918229,2.27432479,0.033369021,2.968921063,0.034881026
II-VI,CdO,M_i_A,Li,1.077957928,0.322647445,2.738689616,0.316951304,-0.817695645,0.052002459,-0.491063445,0.090414785,1.016588939,0.098735769,1.65685141,0.052717628,2.39311133,0.018845297,2.155844008,0.032404448
II-VI,CdO,M_i_A,Na,2.976092565,0.27295246,3.742118464,0.332256006,-0.827304126,0.086672215,-0.335391674,0.145871338,1.003329033,0.091100304,1.588951477,0.062826587,2.380666279,0.043475841,2.480641327,0.052393636
II-VI,CdO,M_i_A,K,3.689933425,0.310743985,4.852615408,0.394484439,-0.746167325,0.037320398,-0.359170825,0.04231433,0.928635145,0.080950932,1.514319019,0.067951265,2.309786361,0.060891968,2.60195602,0.072729408
II-VI,CdO,M_i_A,Rb,4.289695673,0.260829535,6.321551264,0.299109787,-0.644239985,0.04556341,-0.310570596,0.056505819,0.975013507,0.076606175,1.561091552,0.084582544,2.431431402,0.068398511,2.615665779,0.084253312
II-VI,CdO,M_i_A,Cs,5.125007111,0.278347471,7.415171701,0.369103528,-0.641171337,0.038605197,-0.285346744,0.020591119,1.090939557,0.06729998,1.637526157,0.067177134,2.548406328,0.052094188,2.597009079,0.09929954
II-VI,CdO,M_i_A,Be,2.308259917,0.153809708,5.996685697,0.31815297,-0.957842364,0.058132277,0.526893918,0.056681951,1.143304575,0.052720845,1.897712448,0.067463198,2.182337182,0.02674822,2.450330124,0.049465812
II-VI,CdO,M_i_A,Mg,2.02799064,0.094547963,5.292347178,0.450849702,-0.790291318,0.031006507,0.792323233,0.153094179,1.179280562,0.073587609,1.874028575,0.030971479,2.457788747,0.068920075,2.660482375,0.01765561
II-VI,CdO,M_i_A,Ca,2.839948428,0.137854601,5.658649532,0.36325689,-0.564565928,0.019183004,0.878149694,0.047216871,1.185023532,0.056193247,1.875433459,0.033479195,2.464882873,0.029985545,2.764490822,0.028758666
II-VI,CdO,M_i_A,Sr,3.374465025,0.105345693,6.250502556,0.312296419,-0.53567225,0.03414116,0.829379542,0.110424912,1.201814225,0.033517929,1.872979021,0.019181627,2.443910624,0.036386129,2.822445393,0.044987864
II-VI,CdO,M_i_A,Ba,4.022202275,0.139404124,7.007180062,0.380171945,-0.380412384,0.026900155,0.822134369,0.083390376,1.307083495,0.045325532,1.988728422,0.041649183,2.528989544,0.054349637,2.817334422,0.052220106
II-VI,CdO,M_i_A,B,4.367732833,0.255671928,7.058147075,0.28533285,-0.186265471,0.108427751,0.140576155,0.129323089,1.196003643,0.062879247,1.798462371,0.066046516,2.082290663,0.073180239,2.23780671,0.054118163
II-VI,CdO,M_i_A,Al,3.350093831,0.111853817,6.388853482,0.201490779,0.377803095,0.074426007,0.760285336,0.047828332,1.352207131,0.096332756,1.971949698,0.054748784,2.412222135,0.043733628,2.47904475,0.03391046
II-VI,CdO,M_i_A,Ga,3.006677593,0.037633495,5.736622731,0.185917888,-0.108313536,0.032820654,0.497635928,0.080442769,1.43961708,0.066166776,1.868556965,0.034343266,2.393340229,0.072199741,2.580962999,0.027716438
II-VI,CdO,M_i_A,In,3.451866974,0.057563806,6.075718625,0.174088663,-0.018844536,0.039398229,0.594954252,0.059115707,1.498823668,0.08352863,1.849340836,0.041857818,2.344737415,0.048682,2.686640116,0.020501308
II-VI,CdO,M_i_A,Tl,3.254591921,0.109997931,5.355121792,0.198738288,-0.534162802,0.05712685,0.293446059,0.057875066,1.485428122,0.048659362,1.826526262,0.025053605,2.457511924,0.032806876,2.779671487,0.018978028
II-VI,CdO,M_i_A,C,7.47862203,0.088563251,8.521725811,0.253067725,-0.148126902,0.117351652,-0.033862904,0.078612839,0.82434689,0.0658764,1.40917464,0.078665286,1.861122198,0.05684451,2.045261548,0.061796369
II-VI,CdO,M_i_A,Si,4.717839852,0.263973214,7.41059183,0.574238113,0.293415371,0.246462128,0.879932681,0.099828303,1.184129718,0.080257198,1.812505342,0.032687798,2.002503221,0.032531001,2.345346543,0.049068682
II-VI,CdO,M_i_A,Ge,3.934841202,0.115934874,6.524159538,0.241530999,-0.023389115,0.124457587,0.916136004,0.091320484,1.245072397,0.056713024,1.865818574,0.042452493,2.189333852,0.055735925,2.461581196,0.040498712
II-VI,CdO,M_i_A,Sn,3.509731477,0.093873591,6.717720694,0.154349937,-0.000716671,0.034932473,1.042082788,0.043999844,1.372794895,0.04105216,1.912985696,0.022554745,2.293433704,0.043053299,2.584266805,0.036755494
II-VI,CdO,M_i_A,Pb,3.683313469,0.066273142,6.432234681,0.166515397,-0.430487794,0.031566458,0.781083565,0.052143988,1.303680638,0.043368846,1.921200136,0.038207122,2.40576821,0.028963405,2.67750419,0.031635171
II-VI,CdO,M_i_A,N,4.970526847,0.419684746,5.424109878,0.23330594,-0.735092966,0.058709177,-0.314775132,0.077496305,0.18745413,0.042406662,1.146379877,0.05319016,1.538958962,0.084212342,1.966184896,0.041900784
II-VI,CdO,M_i_A,P,5.111339524,0.172490266,5.864432582,0.235250272,-0.244323668,0.056233774,0.193225583,0.044186447,0.857546291,0.055156485,1.593159407,0.066275326,1.838223724,0.068173882,2.243931145,0.050751381
II-VI,CdO,M_i_A,As,4.738899691,0.115038799,6.095631209,0.24511746,-0.224957487,0.056581821,0.296770979,0.068365255,1.091256668,0.044804314,1.744072796,0.02890587,1.938800592,0.042451543,2.451507588,0.039005222
II-VI,CdO,M_i_A,Sb,4.639899692,0.060513099,7.062131657,0.224750348,0.069734218,0.059950556,0.685674621,0.075356949,1.192189085,0.035002594,1.816688514,0.025490595,2.16155715,0.047556329,2.572591387,0.030999115
II-VI,CdO,M_i_A,Bi,4.067202475,0.097048938,6.865561152,0.140573091,0.16245247,0.102158101,0.836950672,0.064062704,1.327554653,0.045631365,1.859750416,0.042360433,2.317591208,0.032594438,2.664984137,0.029602689
II-VI,CdO,M_i_A,O,4.985935923,0.061352512,3.815639439,0.247851974,-1.017494418,0.043074815,-0.58234148,0.009430222,-0.135235843,0.037431006,0.512717831,0.046183808,1.306450352,0.063743941,1.86362808,0.054101748
II-VI,CdO,M_i_A,S,5.88610311,0.103409767,5.246589787,0.186231597,-0.360797918,0.024734539,0.032464769,0.048913191,0.594747803,0.069620518,1.11575564,0.055017975,1.536080011,0.055168617,2.113452792,0.05538876
II-VI,CdO,M_i_A,Se,5.196692624,0.100684737,5.287801044,0.205541154,-0.347244017,0.072214164,0.195567908,0.080034236,0.796147939,0.063140374,1.312419724,0.026515685,1.6797923,0.020994126,2.302933059,0.041041182
II-VI,CdO,M_i_A,Te,5.130914758,0.066894207,5.940836031,0.192230059,-0.058322183,0.05978948,0.532948331,0.066406007,0.989343737,0.048983618,1.515043324,0.030376212,1.834280671,0.031706077,2.488914485,0.031922753
II-VI,CdO,M_i_A,F,4.258713733,0.13569246,3.067581815,0.171546145,-1.124651507,0.073861372,-0.366181907,0.150947977,-0.300122635,0.021247069,0.153458868,0.059962642,2.106588066,0.030316404,2.105648122,0.067526265
II-VI,CdO,M_i_A,Cl,5.523790758,0.228905439,4.920264137,0.236941087,-0.981847243,0.014974878,-0.473270213,0.072701327,0.116733007,0.03359493,0.596606468,0.101563605,1.987539673,0.039662367,2.239727346,0.040215421
II-VI,CdO,M_i_A,Br,5.550904643,0.099064907,5.16691067,0.169796795,-0.868363197,0.02577818,-0.298350653,0.101898126,0.340834505,0.041962913,0.891122347,0.054882961,2.017785205,0.112441474,2.399844483,0.038534693
II-VI,CdO,M_i_A,I,5.849472548,0.109904611,6.169847118,0.124720322,-0.846309917,0.032751884,-0.209007456,0.106584154,0.597707354,0.054745587,1.250085215,0.016229893,2.255318782,0.037986427,2.559531145,0.022838412
II-VI,CdO,M_i_A,Sc,3.287468356,0.134590118,6.996696765,0.317396564,0.607637495,0.061330404,1.160487037,0.071545532,1.436722051,0.051843196,1.97702916,0.041924559,2.470627628,0.038835597,2.621277136,0.014038771
II-VI,CdO,M_i_A,Ti,2.835105471,0.104690999,7.147424574,0.344444687,0.538750076,0.075426851,1.256963879,0.07481983,1.449985184,0.042068999,1.982818207,0.025412649,2.400234873,0.050240852,2.595527744,0.020543808
II-VI,CdO,M_i_A,V,2.884224101,0.151881772,7.18774068,0.342057759,0.288295604,0.042995816,1.084236956,0.075113339,1.407879842,0.041732473,1.983844116,0.026272698,2.288977091,0.06425289,2.538591247,0.028108831
II-VI,CdO,M_i_A,Cr,2.043586396,0.107519891,6.230207717,0.237524939,-0.173336876,0.045271871,0.531236659,0.051583288,1.430161175,0.059336038,1.85344439,0.022181642,2.283828233,0.041643495,2.541002148,0.028459269
II-VI,CdO,M_i_A,Mn,1.831268496,0.19486379,5.41632183,0.253568446,-0.534905027,0.047366761,0.87551633,0.057241842,1.264958325,0.036291975,1.835205007,0.02268482,2.202272954,0.043977569,2.586516377,0.032340918
II-VI,CdO,M_i_A,Fe,2.329392051,0.132590424,5.942222238,0.291926232,-0.504711727,0.019136785,0.465143317,0.07881194,1.145468238,0.043970149,1.760030709,0.025937817,2.179873637,0.05531035,2.537667237,0.03262483
II-VI,CdO,M_i_A,Co,2.849850354,0.179545398,6.148107235,0.322570024,-0.728594308,0.016268505,0.18575198,0.097724788,0.97850318,0.039603556,1.666321209,0.032574873,2.199610358,0.046318542,2.507935481,0.033785252
II-VI,CdO,M_i_A,Ni,2.240729633,0.130434075,4.672084723,0.076011669,-0.7805039,0.010583484,0.092652315,0.086650166,0.994849588,0.034469348,1.638460986,0.024075438,2.150414394,0.031673106,2.469482229,0.034539838
II-VI,CdO,M_i_A,Cu,2.25680331,0.114643295,4.177054228,0.06706591,-0.897639491,0.03463684,-0.24235016,0.064520429,1.046115705,0.026174925,1.619636123,0.024093271,2.230744751,0.047449378,2.462028991,0.032625237
II-VI,CdO,M_i_A,Zn,2.444791242,0.068526725,4.901190879,0.165045926,-1.03026062,0.039754593,0.384949283,0.049750539,1.093451652,0.028900391,1.911357527,0.035596537,2.311393445,0.031705014,2.586793343,0.028877181
II-VI,CdO,M_i_A,Y,3.622278507,0.084078421,7.494537658,0.262915285,0.505284161,0.087063303,1.141947454,0.098748475,1.456800848,0.052138376,1.98961767,0.034462966,2.36222993,0.022606188,2.734848836,0.021950815
II-VI,CdO,M_i_A,Zr,3.397675157,0.141386956,7.855361919,0.238663728,0.702808051,0.063320765,1.2588721,0.074604809,1.517641428,0.044076638,2.014833234,0.023647532,2.291988828,0.043313801,2.691130869,0.013253077
II-VI,CdO,M_i_A,Nb,4.590051469,0.129239681,8.573915663,0.326519584,0.488764875,0.046771395,1.221324651,0.108812816,1.544313503,0.034607423,1.984776147,0.033084959,2.335444411,0.067708921,2.607213616,0.021412384
II-VI,CdO,M_i_A,Mo,4.637916051,0.069639673,8.346743065,0.16630089,0.392181429,0.026391328,0.66910876,0.064222399,1.352632882,0.022492832,1.797899674,0.069247774,2.183679716,0.075429058,2.516383493,0.027719395
II-VI,CdO,M_i_A,Tc,4.364306264,0.081762687,7.399102211,0.251177797,0.003011822,0.076910274,0.917757143,0.055477401,1.305458087,0.007930113,1.850094706,0.074000623,2.057630249,0.096097758,2.552102689,0.032807953
II-VI,CdO,M_i_A,Ru,3.666866488,0.121724829,7.338529753,0.161159693,-0.182898252,0.025563871,0.279078016,0.068453201,1.253668067,0.079619414,1.749434263,0.066495722,2.106299124,0.068789546,2.529630357,0.02932017
II-VI,CdO,M_i_A,Rh,2.909910105,0.106961092,6.70406524,0.112362118,-0.373352567,0.017077668,0.120189634,0.045481187,1.065126471,0.032202261,1.611953495,0.054357618,2.035919715,0.066792584,2.50049644,0.029306304
II-VI,CdO,M_i_A,Pd,2.334106145,0.167590606,4.448326123,0.139164644,-0.710825831,0.023479684,-0.057311031,0.057134687,0.938280412,0.036349133,1.729348637,0.025898803,2.100969545,0.060095041,2.561262176,0.027874204
II-VI,CdO,M_i_A,Ag,2.177375634,0.171013729,3.636663882,0.107605243,-0.822843042,0.043965638,-0.278810225,0.043470945,1.0865554,0.024660434,1.657059788,0.043407681,2.34482493,0.058575547,2.575180867,0.026198769
II-VI,CdO,M_i_A,Cd,2.521087496,0.112703457,4.913714922,0.213565136,-0.836255405,0.021269474,0.526413241,0.036643078,1.128481589,0.01737445,1.873506896,0.022509782,2.243032299,0.041368556,2.689996384,0.021364134
II-VI,CdO,M_i_A,La,3.995348037,0.127904533,7.890030284,0.377068659,0.515530535,0.030210861,1.07804324,0.086882258,1.491218223,0.065153969,2.084400178,0.03428218,2.517646059,0.050102374,2.74509448,0.031731672
II-VI,CdO,M_i_A,Hf,3.711729817,0.065302729,7.237148485,0.402375446,0.772655191,0.038050505,1.292636146,0.093152848,1.73687696,0.031838788,2.141484885,0.03263631,2.407519784,0.036573629,2.773893033,0.02951804
II-VI,CdO,M_i_A,Ta,5.707579149,0.15630902,8.71905772,0.606488432,0.631990725,0.078638697,1.068366326,0.089006731,1.609007408,0.026045129,2.046747437,0.022883763,2.374774571,0.062505362,2.697829956,0.028085812
II-VI,CdO,M_i_A,W,6.153343212,0.099702246,8.772348288,0.383925507,0.462145576,0.054971665,0.55676715,0.051623635,1.283412243,0.068551744,1.782979513,0.032766074,2.200516792,0.044361248,2.587207358,0.028400477
II-VI,CdO,M_i_A,Re,6.410502225,0.081165339,8.547672488,0.405216306,0.266440041,0.071144142,0.866435633,0.035796343,1.459311843,0.039771805,1.974047763,0.039110735,2.156953486,0.096339626,2.660537511,0.036140851
II-VI,CdO,M_i_A,Os,5.684611187,0.110777144,7.729136758,0.338317739,0.13378437,0.062187755,0.282091625,0.031753605,1.234666608,0.092370145,1.815050155,0.054433715,2.08020227,0.060524266,2.60201617,0.032401827
II-VI,CdO,M_i_A,Ir,4.313095396,0.140347992,6.869490089,0.356711239,0.063740295,0.046511872,0.253883,0.043681786,1.112636278,0.040605757,1.68781913,0.065624623,2.122543891,0.062693228,2.578720836,0.032595248
II-VI,CdO,M_i_A,Pt,3.275034016,0.122081612,5.625887372,0.215695108,-0.195402692,0.036298932,0.085601493,0.048141644,1.052472909,0.046705393,1.690118004,0.054266929,2.113913522,0.049252748,2.562468747,0.02946254
