,Type,Site,Impurity,AB,(+1/0)_DFT,train_mean,train_std
0,IV-IV,M_i_neut,Cl,GeC,0.9301159999999999,1.090735424395951,0.07247233503578727
1,III-V,M_i_neut,Te,BAs,1.075617,0.9084641230939738,0.04859892777179786
2,IV-IV,M_i_B,Cd,GeC,2.240143,1.4318745286366776,0.037273150848706596
3,III-V,M_i_B,Zr,BP,1.1638549999999999,0.8673353956337351,0.040252100274650836
4,III-V,M_B,Ag,GaN,2.349557,2.247466187012706,0.08269359950406378
5,III-V,M_i_neut,Bi,BSb,0.9450350000000001,0.8336393262676625,0.032456736499052084
6,II-VI,M_B,Ca,ZnS,2.438316,2.4950572178957318,0.04695166363768592
7,II-VI,M_B,V,CdO,1.151263,1.267918730553557,0.06926537071985185
8,IV-IV,M_i_neut,S,SnC,0.7117760000000001,0.9862958019048964,0.04583366052227736
9,II-VI,M_i_neut,Zr,ZnS,2.2778,2.256701133502122,0.03546077995943482
10,IV-IV,M_i_neut,Br,SnC,0.814702,1.0244583678998205,0.07102836144600706
11,II-VI,M_i_A,Ta,ZnS,2.5628330000000004,2.0412563636070287,0.03500905859274097
12,IV-IV,M_i_neut,Cd,SnC,1.6193739999999999,1.216077950381426,0.04594085024402624
13,IV-IV,M_i_B,Mg,SnC,1.607065,1.0332054053358166,0.06177513993645916
14,III-V,M_i_B,Cs,InN,1.042062,1.4999155315965875,0.051567255150680155
15,IV-IV,M_i_neut,Re,GeC,1.1505,1.2543671126017073,0.0339683369624381
16,II-VI,M_B,Hf,CdSe,1.1213790000000001,1.326820421567236,0.040309354098044876
17,III-V,M_i_B,Ta,BP,0.8750399999999999,0.7864225423833846,0.03811686366367805
18,II-VI,M_i_A,Ta,CdO,1.616858,1.3667593853310058,0.030474456431880795
19,IV-IV,M_B,Nb,GeC,0.82511,1.1624914110241298,0.06188392922452009
20,II-VI,M_i_A,In,ZnO,2.3213779999999997,1.8779263166769304,0.028942086759423908
21,II-VI,M_A,Re,ZnO,1.744193,1.3941287065055668,0.06585479227293585
22,II-VI,M_i_A,Si,CdO,1.405908,1.0205691211417327,0.030596290631716885
23,IV-IV,M_i_A,Mo,GeC,0.991186,1.2324092765964647,0.032216973948756514
24,IV-IV,M_A,Rb,SiC,0.783644,0.9097352916600345,0.06050304800471657
25,IV-IV,M_i_A,Sn,SnC,1.738462,1.378311073499247,0.03376170512066252
26,IV-IV,M_B,Sc,SiC,1.797282,1.3219887579231355,0.07165891495007401
27,III-V,M_i_A,S,BAs,0.500512,0.5750395906469212,0.05603474533111459
28,III-V,M_B,Zr,AlP,1.313276,0.9918089354983337,0.04558538158478381
29,IV-IV,M_B,Nb,SnC,0.614056,0.9553020065413034,0.05849216165184652
30,II-VI,M_i_A,Ta,CdS,1.8872830000000003,1.6868614876298786,0.03031364889727372
31,II-VI,M_i_A,Y,ZnS,2.623325,2.4862609550840515,0.04437049936237311
32,IV-IV,M_i_B,Ir,SiC,1.185547,1.666572247204871,0.04412234824485709
33,III-V,M_i_A,Au,BP,1.286363,1.1455797704597377,0.04716043139710224
34,IV-IV,M_i_B,Ru,GeC,0.653053,1.3501463536922604,0.02472289957964404
35,IV-IV,M_i_B,Ta,SnC,1.396484,1.2602675404870147,0.04178936681056393
36,IV-IV,M_i_B,Si,SnC,1.519815,1.234132526030446,0.03921962519096197
37,II-VI,M_i_B,Ga,ZnO,2.24067,1.8308112027447734,0.031246720235261503
38,II-VI,M_B,Na,CdS,1.8988040000000002,1.8347556035985289,0.03384227370610085
39,II-VI,M_i_A,Mo,CdS,1.822316,1.5337386750477364,0.027987569118056922
40,II-VI,M_i_neut,Pb,ZnS,2.5100540000000002,1.84450164752304,0.04229257320509915
41,IV-IV,M_B,I,SiC,2.031673,1.6651073938403864,0.0704448123543547
42,II-VI,M_i_neut,La,ZnSe,2.1082389999999998,2.0525589999625753,0.02401629744323592
43,II-VI,M_i_A,Tc,CdO,1.4238819999999999,1.1296078109325898,0.023313925855133005
44,II-VI,M_B,Zr,CdTe,0.744568,0.6791153301690821,0.02776143079919607
45,II-VI,M_B,La,CdTe,0.9762850000000001,0.8134255174991626,0.040861487055492494
46,II-VI,M_B,W,CdTe,0.43958800000000003,0.4202674034029621,0.027769573726859592
47,IV-IV,M_i_A,Ru,SiC,2.030186,1.7276376274757486,0.03857001211590519
48,III-V,M_i_neut,Cl,BSb,-0.1024,0.09171867072925581,0.07820677930684981
49,II-VI,M_i_B,Al,ZnS,2.655321,2.111223112084727,0.03698855242929023
50,IV-IV,M_i_B,Al,GeC,2.020244,1.4176090311146137,0.04364630562091565
51,III-V,M_i_neut,Pt,BP,0.265665,0.3252037532959521,0.0600008979293518
52,III-V,M_i_neut,Ag,BP,1.4069120000000002,1.0423681034682921,0.03911612853747013
53,III-V,M_i_A,Ba,GaP,1.612571,1.5783300478758175,0.04455162672473402
54,II-VI,M_B,Nb,CdTe,0.377087,0.5379120756252314,0.02992460949210009
55,IV-IV,M_i_A,Tc,SiC,1.708618,1.6556831422823606,0.03289324541882187
56,II-VI,M_B,Y,CdTe,0.7339479999999999,0.8359951026874552,0.03109222263429827
57,III-V,M_i_B,I,AlP,0.7229909999999999,1.2026072139661046,0.047297593068632446
58,II-VI,M_B,Ca,CdSe,1.503391,1.6527342377092598,0.03524463689048887
59,III-V,M_i_A,Be,GaN,2.588848,2.091132774636521,0.06710778203329083
60,III-V,M_B,I,InN,1.507845,1.082919915389139,0.06850792410379902
61,IV-IV,M_i_A,B,SiC,1.800266,1.6434371284219094,0.03806560684060139
62,II-VI,M_B,Co,ZnS,1.973958,1.4155085616630667,0.042266516563060436
63,III-V,M_i_A,W,BP,0.421746,0.7947405728904494,0.04503038366002193
64,III-V,M_B,Ba,InP,1.436367,0.9751992269580873,0.05605515120134388
65,III-V,M_B,La,GaAs,0.6582319999999999,0.46906047316265537,0.0459924654288476
66,II-VI,M_B,Si,ZnS,0.601769,1.373601983000473,0.04155994989717212
67,II-VI,M_i_B,Sn,CdO,1.367734,1.2234277505883056,0.025730084902943203
68,III-V,M_i_B,Tc,BAs,0.511016,0.4085710916279325,0.03302742339424272
69,II-VI,M_B,Os,CdSe,0.013287,0.5301223455265498,0.04805029489655513
70,II-VI,M_B,Mo,CdTe,0.705866,0.36268244507248193,0.02519936325971223
71,II-VI,M_B,Re,CdTe,-1.024745,0.33139624716326804,0.03544375982948725
72,II-VI,M_i_A,Ba,ZnSe,2.146619,2.1454010305166236,0.029560329436953484
73,II-VI,M_B,Ti,CdTe,0.787824,0.6734817288469569,0.024269089513476234
74,II-VI,M_B,Sc,CdTe,0.530193,0.7717315435068576,0.024918684735351592
75,II-VI,M_i_A,Cl,ZnO,0.264869,0.43994247793438424,0.042665259139217294
76,II-VI,M_B,Ta,CdTe,0.430462,0.48470504047513374,0.040106736796536965
77,II-VI,M_B,Ba,CdTe,1.445813,1.1362386534940032,0.038218631150532256
78,IV-IV,M_i_neut,O,GeC,-0.281107,0.6247597404794775,0.03701871059891493
79,II-VI,M_i_A,Sc,ZnS,2.5601689999999997,2.3719165794230372,0.041260351095505195
80,II-VI,M_i_neut,Ti,ZnS,2.427066,2.140141651830636,0.03887652165059271
81,IV-IV,M_B,Sb,SiC,1.8042880000000001,1.4975481886018882,0.0679054738716337
82,III-V,M_A,Hf,BAs,0.9281729999999999,0.7448897284511393,0.08473231900463708
83,II-VI,M_i_neut,Cs,CdS,1.778028,1.881631753950968,0.05632412301363619
