(+1/0),Type,AB,Site,M,Ion_pot_1.3-Ion_pot_1.1,Ion_pot_1.3-Ion_Energy.1,Electronegativity.3-Ion_pot_1.1,Electronegativity.3-Ion_Energy.1,Electronegativity.3-Elec_cond,Elec_Aff.2+Therm_cond.1,Group.2+At_rad_2.1,At_wt.3-Therm_cond.1,abs(Valence.3-Valence.2),abs(Elec_Aff.3-Elec_Aff.2),abs(Electronegativity.3-Electronegativity.2),At_wt.3-Density.2,abs(Ion_rad.3-Ion_rad.2),At_vol.1+Electronegativity,abs(Ox_state.3-Ox_state.2),MP/Electronegativity.3,Period.3-CM1,Ox_state.3/CM1,Electronegativity.3*Electronegativity,CM1/Cov_rad.2,abs(Cov_rad.3-At_rad_1.2),Heat_vap/Electronegativity.3,At_wt.3-CM5,PBE_latt_const+PBE_delta_H,Electronegativity.3*ICSD_vol.1,Electronegativity.3*Heat_vap.1,Thermal_expn.1/CM8,Electronegativity.3-Therm_cond,At_rad_1.1-Cov_rad.1,Ox_state.1*Heat_fusion,abs(Ion_pot_2.1-BP),At_vol.2+Valence.1,abs(At_rad_1-Eps_ion),Ion_pot_1.1/Period.1,At_wt.3+Ion_pot_1,At_vol.2+Ox_state.1,Therm_cond/Valence.1,abs(Density.2-Ion_pot_1.1),MP.1/Thermal_expn.1,Thermal_expn.3+Valence.1,abs(At_rad_2.1-Period)
0.30529592,II-VI,ZnSe,M_A,Pt,0.235005334,0.234795404,-1.196197618,-1.196428282,-0.672899557,0.525120126,0.278281082,-1.306685549,1.939079349,0.644812038,0.762844089,1.550783315,0.173758518,-0.575852771,1.660758279,-0.956483611,3.004743231,-0.26654476,-0.884270627,0.006176401,-0.764186433,-0.257814222,-1.1834302,0.113828502,1.239243634,-0.606568416,-2.11475889,-0.921661852,-0.952719512,-0.388238491,0.004575055,0.422570954,-0.199871447,-0.146824247,1.887572978,-0.317984744,0.251708658,2.04117665,0.020945576,0.215368642,-1.270414794
1.36223028,II-VI,CdTe,M_i_A,Ga,-0.058372602,-0.058646803,-0.479473503,-0.479753634,0.255575698,-0.721225933,1.125692226,-0.093473699,-0.541773581,-0.612867036,-0.779982146,0.211100969,-0.558479775,0.568635194,-0.746699476,0.061202448,0.116552321,0.377549868,0.086712135,0.08583875,-0.847986779,-0.032591706,0.150713858,0.999667243,-0.02618658,0.06564605,0.51402734,-0.074758809,-0.3566514,-0.418747652,-0.348197522,0.599773557,-1.272975274,-0.204329482,0.457535266,-0.140782141,-1.987278199,-0.833738378,0.34640461,0.799539821,-0.848028299
0.12076091,II-VI,ZnTe,M_i_neut,Pt,-0.765994741,-0.766285784,-0.887861362,-0.888146169,-0.067320093,0.532463279,0.725110707,-1.314123562,-0.742786022,-0.306260214,-0.562498836,1.526912908,-0.567277048,0.353631822,-0.537634526,-0.383044525,-0.959498388,-0.312452491,-0.337398016,0.060957022,-0.405803032,-0.130032548,-1.076314439,0.572949704,0.841876709,-0.162302547,-1.245001481,-0.31000381,-0.3566514,-0.388238491,-0.497395226,0.422570954,-0.520249706,-0.204329482,1.902731675,-0.317984744,0.251708658,2.430569861,0.34640461,0.770843706,-0.940268638
0.91651122,II-VI,CdTe,M_A,B,0.734235189,0.733979851,-1.094932883,-1.095220061,-0.433364703,-0.735448159,1.125692226,1.213752555,2.14009179,1.291084608,0.480440058,1.581178009,1.527165543,0.568635194,1.920471384,-0.445934871,1.94051535,-0.310527427,-0.391250335,0.277684803,0.95900947,-0.165441559,1.653544901,0.999667243,1.282024919,-0.277883022,0.97348776,-0.770614534,-0.3566514,-0.418747652,-0.348197522,0.127233282,-1.272975274,-0.204329482,-0.894516792,-0.613322415,-1.987278199,-0.867421454,0.34640461,0.174250525,-0.848028299
-0.09019538,II-VI,CdTe,M_i_A,Br,-1.429523132,-1.429829967,-1.478720392,-1.479011965,-0.86297343,1.380819053,1.659800919,-0.192610055,-0.176824276,0.126158841,-0.172568099,-0.543530258,0.113194367,0.568635194,-0.227273266,-0.762175025,0.131737455,-0.300460412,-0.689297668,0.17831318,0.110947599,-0.24828393,0.044704463,0.999667243,2.097798064,-0.492100518,0.42651107,-1.204535512,-0.3566514,-0.418747652,-0.348197522,1.505475749,-1.272975274,-0.204329482,0.560071086,0.764920052,-1.987278199,-1.031267041,0.34640461,0.7476762,-0.848028299
-0.04571629,II-VI,CdTe,M_i_neut,Br,-1.429523132,-1.429829967,-1.478720392,-1.479011965,-0.86297343,1.380819053,1.659800919,-0.192610055,-0.176824276,0.126158841,-0.172568099,-0.543530258,0.113194367,0.568635194,-0.227273266,-0.762175025,0.087447481,-0.299770103,-0.689297668,0.153196926,0.110947599,-0.24828393,0.072215216,0.999667243,2.097798064,-0.492100518,0.171255281,-1.204535512,-0.3566514,-0.418747652,-0.348197522,1.505475749,-1.272975274,-0.204329482,0.560071086,0.764920052,-1.987278199,-1.031267041,0.34640461,0.7476762,-0.848028299
1.37450853,IV-IV,SiC,M_i_B,Cr,0.460919297,0.460756818,0.355711739,0.355541201,-0.495538769,-0.487733914,-0.948413529,0.064006239,-0.377836717,-0.739729291,-0.693968013,0.764372636,-0.558479775,-1.95627481,-0.746699476,0.05454552,0.034764472,0.585656287,0.086847242,0.110423895,-0.329320046,-0.061924389,0.262633101,-0.634808845,0.12472832,-0.18201019,0.893790528,0.676576237,-0.034505527,0.609015155,-0.921848606,-1.164380152,-1.010929859,-0.323769842,-0.104600938,-0.440713954,0.009141858,-0.706495467,-0.204493771,-0.666169184,-1.266345394
0.92056837,II-VI,CdO,M_i_A,Ni,0.989441148,0.989316417,0.876837426,0.876698192,0.158310557,-0.187446448,-0.995183348,-0.034565951,-0.541773581,-0.648063374,-0.774667031,1.021711375,-0.620060691,-0.923130202,-0.486986371,-0.010395593,0.135537574,-0.296685515,0.019233022,0.173446813,-0.499069292,-0.051347552,0.184960308,-0.383061644,-0.253978738,-0.020273033,0.255516512,-0.173000261,2.759046375,1.698564835,2.852977428,-2.670605628,0.794752606,-0.066823893,0.346452949,-1.951748053,4.486851076,0.170090853,-1.13517728,-2.070536953,2.137162955
0.41228846,III-V,InSb,M_i_neut,Se,-1.057774979,-1.058061854,-1.237697859,-1.237975485,-1.153745088,0.978876984,1.772030039,0.327671095,-0.377836717,-0.343738949,-0.407673396,-0.173508714,-0.452912489,0.531422405,-0.537634526,-0.31424851,0.086582123,-0.31386375,-0.04830936,0.140349327,-0.455154123,-0.529581155,0.075628255,1.182546511,0.870008984,-0.22292453,0.231395966,-0.981050002,0.802835624,0.839510702,-0.581447718,0.172844869,2.045066367,-0.155270287,-0.910496731,-0.57011514,0.008167752,-0.876141519,2.436434779,0.152773665,-1.274484193
0.4996692,IV-IV,Si,M_i_A,Be,-1.108791659,-1.109164827,-0.539597917,-0.5399532,-0.408000142,0.815982249,-0.298423716,3.889040637,-0.34076114,0.362160004,-0.642359533,0.310753686,-0.40892612,-0.230416998,-0.486986371,0.010455745,1.095016998,-0.292625506,0.051392434,0.238860994,-0.596531069,-0.099726297,0.760818223,0.194663561,-0.059241822,-0.108184484,1.036536758,0.764993545,-0.477572499,0.609015155,-0.247197291,-1.310736376,-0.310816682,0.072303221,-0.537503521,-0.587070178,0.009141858,-1.214155501,-0.343151163,-0.649320089,0.335029644
0.04743673,II-VI,CdTe,M_i_neut,Cl,-1.701395284,-1.701708589,-1.65250246,-1.652796022,-1.057503713,1.552907986,1.659800919,0.240229541,-0.176824276,0.213875028,-0.057882588,0.181419667,-0.01876474,0.568635194,-0.227273266,-0.905371107,0.587152793,-0.299060069,-0.824255894,0.215211438,0.119258478,-0.285795622,0.518871671,0.999667243,2.467186697,-0.589099922,0.696352903,-1.401018417,-0.3566514,-0.418747652,-0.348197522,0.934489584,-1.272975274,-0.204329482,0.112389083,0.193933887,-1.987278199,-1.051012535,0.34640461,0.7476762,-0.848028299
0.05593698,II-VI,CdTe,M_A,Rh,0.22444543,0.224177959,-1.303471364,-1.30376093,-0.666801042,-0.074114655,0.591583534,0.31699259,1.537054468,0.953993475,0.342817445,2.261559331,1.914245591,0.568635194,1.920471384,-0.61777017,1.352432661,-0.293649614,-0.553200207,-0.023480672,0.570176863,-0.210455589,0.732780895,0.999667243,1.725291279,-0.394282306,-0.776837649,-1.00639402,-0.3566514,-0.418747652,-0.348197522,0.370066479,-1.272975274,-0.204329482,0.032993769,-0.370489219,-1.987278199,0.531641516,0.34640461,0.183464874,-0.848028299
0.50791816,IV-IV,SiSn,M_i_B,Al,-0.573185878,-0.573363357,-0.827047753,-0.827222159,-0.446906198,0.914479567,1.795936663,1.818728902,-0.541773581,-0.67086121,-0.665296635,0.206487074,-0.488101584,0.73349295,-0.746699476,0.030051201,0.558226162,0.641123162,0.067150127,0.104522295,-0.390560294,-0.082925449,0.603831049,0.766096352,-0.236072904,-0.014094878,0.582081685,0.725696964,0.416529669,0.609015155,0.084800813,-0.982583408,-0.296536278,-0.076987335,-0.356528858,-0.25891721,0.009141858,-0.635428817,0.092511558,-0.61825457,1.420553736
1.04954084,III-V,BP,M_B,Se,-0.457741193,-0.458012552,-0.932065722,-0.932338606,-1.66579502,0.408835117,1.101785602,-0.631650889,0.12802958,-0.106947409,-0.292815846,-0.823337718,1.607503193,1.646656411,1.889956991,0.36514368,-0.265405143,-0.2899681,1.35064539,0.116057338,-0.668254635,0.140595588,0.00998014,-0.512510599,-0.739684643,-0.66121442,-1.698458347,-1.932759705,-0.834644207,0.466716702,0.850794814,0.172844869,-0.242275325,-0.958462026,-0.720153795,0.898915379,0.040769365,-0.607994963,-0.196977261,0.091934647,0.718647421
-0.02131318,IV-IV,Sn,M_i_neut,Rh,-0.920748369,-0.92093412,-1.40921768,-1.409398751,-0.56770785,1.447813038,1.26182797,1.079427775,-0.377836717,-0.615441651,-0.562498836,1.066783504,-0.602466144,1.055998009,-0.746699476,-0.21220952,-0.428243587,0.376367188,0.491528952,0.092893485,-0.498261306,1.531404872,-0.164529128,1.268231564,0.262240534,0.479977121,-0.080414478,-0.892743257,0.416529669,-0.392430589,0.346962491,-1.094155417,0.35400456,-0.076987335,0.04046653,-0.370489219,0.115555645,1.404238686,0.092511558,-0.65748137,-0.974967956
-0.18646257,IV-IV,GeSn,M_B,Y,-1.465952933,-1.466151659,-1.059491229,-1.059668296,-0.707125827,0.594479485,0.460664931,2.001593416,0.903558696,-0.589649964,1.472280529,0.880629068,-0.668251233,1.324752224,-0.31663644,0.323413251,0.485122213,-0.280333629,0.241351368,-0.155295343,1.748951276,0.052500026,1.565330246,0.955144539,-0.03711088,0.183173664,0.111963686,-0.576368183,0.416529669,0.180489534,0.593138701,-0.33940359,-1.110182054,-0.076987335,-0.660471313,0.384262608,0.104334913,-0.263625369,0.092511558,-0.38782942,0.22279289
0.54417402,III-V,GaAs,M_i_neut,Zn,-0.609756543,-0.608360536,-0.089633188,-0.088214241,-0.375995449,0.201265481,0.791091722,1.058212415,-0.34076114,-0.507752597,-0.688233737,0.539197307,-0.66404706,-0.484672217,-0.486986371,0.146023788,0.055388851,-0.294202307,0.130809632,0.077340784,-0.415729881,0.130929633,0.185031486,0.408789593,-0.114357557,0.152966892,0.544618978,-0.580527078,0.206767512,0.674004326,-0.852622752,-0.302976935,-1.364414255,-0.16445051,-0.950124591,-1.045936944,0.038396913,-0.997257064,-1.027046644,0.113810132,-1.289187096
1.3475439,II-VI,CdSe,M_i_A,K,0.56367764,0.563475533,0.613401031,0.613191087,1.2185006,-0.590897939,-0.923463477,0.197512802,-0.1397487,-0.683039986,-0.212288867,-0.376869112,-0.282682955,-0.360849399,-0.227273266,0.770023055,0.075854288,-0.299589409,0.754755357,-0.386153506,0.100934667,0.153091165,0.447817021,0.602768265,-1.242022982,0.66163931,1.134734606,0.89783157,-0.952719512,-0.418747652,0.153772758,2.808899339,-0.904690763,-0.146824247,0.149104984,2.068343642,-1.987278199,-0.167141743,0.020945576,0.963555233,-0.072653947
0.22876825,IV-IV,Sn,M_i_A,Si,-1.083683023,-1.083872652,-1.079031751,-1.079209042,-0.198100312,1.544524174,1.929463836,1.807979214,-0.742786022,-0.566146604,-0.780401306,0.110315217,-0.241777917,1.055998009,-0.537634526,0.01422779,0.599264723,-0.314898296,0.225796957,0.155500515,-0.648381551,0.407785914,0.579553835,1.268231564,-0.020384998,0.199757181,0.919569318,-0.519425737,0.416529669,-0.392430589,0.346962491,-0.844759161,0.35400456,-0.076987335,-0.713067504,-0.121092963,0.115555645,-0.713150442,0.092511558,-0.672224328,-0.974967956
1.58102769,II-VI,ZnSe,M_A,B,1.107920083,1.107730927,-0.987659136,-0.987887413,-0.439463217,-0.742791312,0.678862602,0.487613371,2.14009179,1.291084608,0.900466702,0.410272589,-0.178132435,-0.575852771,1.920471384,-0.735436615,1.248556307,-0.310527427,-0.673464369,0.277684803,-0.623494407,-0.208557455,0.768724475,0.113828502,0.953302013,-0.460419924,1.312347468,-0.685882367,-0.952719512,-0.388238491,0.004575055,0.127233282,-0.199871447,-0.146824247,0.031746153,-0.613322415,0.251708658,-0.478028242,0.020945576,0.204574691,-1.270414794
0.08119636,IV-IV,Sn,M_i_neut,Bi,-0.880427347,-0.880612138,-1.183300992,-1.183479477,-0.314818482,1.376701908,2.06299101,0.046535218,-0.578849158,-0.65168801,-0.71159,-1.181016068,-0.704952098,1.055998009,-0.746699476,-0.057278729,-0.873733534,0.122503846,0.309712324,-0.089532382,-0.438532365,0.762612953,-1.260594705,1.268231564,0.06886517,0.288247689,-1.181845905,-0.63731548,0.416529669,-0.392430589,0.346962491,-0.2409577,0.35400456,-0.076987335,1.108777776,0.482708499,0.115555645,0.845483221,0.092511558,-0.64379148,-0.974967956
0.23007569,III-V,InAs,M_B,Zn,-0.761308682,-0.759916281,-0.400750407,-0.399335022,-0.626620988,0.201265481,0.791091722,1.252718657,-0.676020182,0.431120832,0.3540217,0.855989264,-0.202565946,-0.645924746,0.979182763,-0.031406863,0.444540219,-0.431007489,0.069164119,0.094904671,-0.582683243,-0.183883168,0.748251982,0.789094109,-0.162911301,-0.053970875,0.635120582,-0.448634829,0.206767512,0.839510702,-0.989032081,-0.302976935,1.124126583,-0.16445051,-1.24834017,-1.045936944,0.008167752,-0.997257064,-1.027046644,0.395561524,-0.499109841
0.72648981,II-VI,CdTe,M_i_neut,Hg,-1.1048328,-1.105131907,-0.644566468,-0.644848489,0.070771929,-0.927448208,0.992165053,-1.367776575,-0.34076114,-0.507752597,-0.723058551,-0.240051368,-0.713749371,0.568635194,-0.486986371,-0.07483383,-0.889185441,-0.298724115,-0.04149818,-0.111478865,-0.60678728,-0.068227813,-1.158270814,0.999667243,0.324732622,-0.026503383,-1.141488776,-0.261417568,-0.3566514,-0.418747652,-0.348197522,0.797977949,-1.272975274,-0.204329482,1.775534979,0.057422252,-1.987278199,0.771108144,0.34640461,0.876677085,-0.848028299
0.07630959,IV-IV,Sn,M_i_neut,Sn,-0.893396097,-0.893581197,-1.131166372,-1.13134426,-0.256459397,1.45492415,1.929463836,0.925533212,-0.742786022,-0.611817015,-0.745995653,-0.268149924,-0.637655239,1.055998009,-0.537634526,-0.02152547,-0.415115855,-0.312480378,0.267754641,-0.019298075,-0.631759793,0.585199433,-0.330751681,1.268231564,0.024240086,0.244002435,-0.225339666,-0.578370609,0.416529669,-0.392430589,0.346962491,-0.569110668,0.35400456,-0.076987335,0.199638258,0.154555531,0.115555645,0.332940615,0.092511558,-0.621150508,-0.974967956
-0.09174694,IV-IV,Sn,M_i_A,Co,-1.015066548,-1.015254544,-1.061653545,-1.061830637,-0.178647284,1.09225739,1.26182797,1.507603162,-0.541773581,-0.761477106,-0.791869858,1.017908322,-0.584871596,1.055998009,-0.486986371,0.026145543,0.105202167,-0.295745649,0.211811063,0.14904923,-0.480577637,0.348648074,0.259609035,1.268231564,-0.035260026,0.185008763,0.636965202,-0.499777447,0.416529669,-0.392430589,0.346962491,-1.199164367,0.35400456,-0.076987335,-0.402391324,-0.475498169,0.115555645,0.666933543,0.092511558,-0.644844548,-0.974967956
0.5724763,III-V,InP,M_B,F,-2.26629228,-2.266606682,-2.174607506,-2.174894616,-2.849208694,1.354897583,1.235312776,-0.047781469,-0.645614997,-0.589168961,-0.499174684,-0.530190625,0.877329466,0.249134491,1.110817676,-1.223992004,0.844308461,-0.301534251,-0.426155883,0.356837608,0.347318573,-1.64149836,0.172289237,0.632877485,-1.528043363,-1.633513146,-3.060165865,-2.693532034,-0.834644207,-1.807892635,-1.200673604,-0.079832916,2.036793494,-0.958462026,-1.101719159,0.646237594,0.008167752,0.041925866,-0.196977261,4.712272482,-0.111422665
0.81691888,II-VI,CdSe,M_A,Se,-0.084896348,-0.085113891,-1.305423855,-1.30565577,-0.929416925,0.451591218,1.079444121,0.542941123,1.537054468,0.682290773,0.187992006,1.021267113,1.764691936,-0.360849399,1.660758279,-0.811084881,1.3820083,-0.302786333,-0.735393813,-0.246548699,1.485733156,-0.261096372,0.924299312,0.602768265,1.389011329,-0.683116638,0.071315526,-1.271645941,-0.952719512,-0.418747652,0.153772758,0.904955817,-0.904690763,-0.146824247,-0.208168343,0.16440012,-1.987278199,-0.992671433,0.020945576,0.280347172,-0.072653947
0.12852106,II-VI,CdTe,M_A,Cs,1.065291998,1.065044539,-0.00879496,-0.009069702,0.782449567,-0.60396368,-0.476633852,0.024871896,2.542116671,1.224065092,1.197224501,-0.455074088,2.855553889,0.568635194,2.439897594,0.449040643,1.458700421,-1.084372702,0.452238581,0.147441306,2.05955182,0.06900651,0.419493634,0.999667243,-1.026654041,0.328363248,-1.214419001,0.457403622,-0.3566514,-0.418747652,-0.348197522,4.489698843,-1.272975274,-0.204329482,0.335131509,3.749143145,-1.987278199,-0.768693984,0.34640461,0.425144084,-0.848028299
0.24009628,II-VI,CdTe,M_A,Tc,0.266888611,0.26662215,-0.973285435,-0.973571221,-0.297193504,-0.429670302,0.324529187,0.364759352,1.336042027,1.135225267,0.560719916,2.145886393,1.817475579,0.568635194,0.881618964,-0.345697614,1.243576071,-0.301455259,-0.296779577,-0.023338963,0.526844982,-0.139183376,0.782401706,0.999667243,1.023452876,-0.20998344,-0.689321379,-0.633076501,-0.3566514,-0.418747652,-0.348197522,0.383192597,-1.272975274,-0.204329482,-0.016410952,-0.3573631,-1.987278199,0.340488331,0.34640461,0.18293834,-0.848028299
0.83694441,III-V,InN,M_i_A,Li,1.803241338,1.80322396,1.971748297,1.971710176,0.373317635,-0.557254088,-1.973513094,0.463746015,-0.1397487,-0.72450582,-0.304037276,0.062962448,-0.681641608,0.317985202,-0.227273266,0.505135268,1.10463877,-0.298627168,0.292007788,0.079817988,0.056609981,0.471895555,0.78228892,-1.243403124,-0.159729369,0.657128688,-0.202412102,0.561340801,-0.718276379,0.839510702,0.387852177,-0.04701762,2.477878131,-0.045801387,-1.635821078,-0.789977629,0.008167752,2.408339504,-0.351288383,0.155406336,1.74947578
0.00143468,IV-IV,Ge,M_i_neut,Pt,-1.111247153,-1.111581231,-1.235432241,-1.235756079,-1.098606873,1.895684115,0.948525519,0.025884415,-0.742786022,-0.306260214,-0.562498836,1.526912908,-0.567277048,0.705095829,-0.537634526,1.052021397,-0.940252788,-0.311841331,0.62522685,0.065157398,-0.405803032,0.297072152,-1.206646208,0.602779037,-0.140984631,0.597668561,-0.319369909,-0.971778768,1.098593045,0.180489534,0.340796885,-1.041650942,0.760141265,-0.01632066,1.22163237,-0.317984744,0.104334913,3.012301307,-0.667639857,-0.655901767,-0.552581462
0.11641797,II-VI,ZnSe,M_i_B,Pd,-0.379268357,-0.379492906,-0.585695235,-0.585918909,0.01049202,-0.508124585,0.278281082,-0.458024774,-0.742786022,-0.725230747,-0.60837304,0.923878048,-0.576074322,-0.575852771,-0.486986371,-0.309362193,-0.437274966,-0.295831891,-0.267129263,0.070091004,-0.499923482,-0.113613625,-0.251704339,0.113828502,0.40214134,-0.178714517,-0.612465692,-0.231410648,-0.952719512,-0.388238491,0.004575055,0.409444835,-0.199871447,-0.146824247,1.009810966,-0.331110863,0.251708658,0.056124343,0.020945576,0.778741719,-1.270414794
-0.09638251,II-VI,CdO,M_A,Rb,2.43213699,2.432046594,1.408339693,1.408206545,0.753270025,-0.643339898,-2.196927907,0.4382985,1.939079349,1.218990601,1.180021674,0.225390995,2.74118933,-0.923130202,2.439897594,0.42756123,0.957663474,-0.465626076,0.431994847,0.54651765,2.049024707,0.063379756,0.774502558,-0.383061644,0.239722448,0.423668289,0.281667812,0.427931186,2.759046375,1.698564835,2.852977428,0.565638945,0.794752606,-0.066823893,-0.142626392,1.28449652,4.486851076,1.717801478,-1.13517728,-2.452040902,2.137162955
0.37797909,III-V,GaSb,M_A,Se,-1.495035888,-1.49533317,-1.2771692,-1.277447278,-1.295565633,0.978876984,1.772030039,0.408577435,-0.410542392,-0.445689751,-0.539904006,-0.041736708,-0.70905807,0.692674934,-0.570161,-0.262073807,0.690049257,-0.299696993,0.070220754,-0.246548699,0.002135771,-1.253341106,0.17802684,0.852112468,0.927036038,-0.240939744,-0.305744643,-1.509327561,0.802835624,0.674004326,-0.445038389,0.172844869,0.502542868,-0.155270287,-0.897137846,-0.57011514,0.038396913,-0.876141519,2.436434779,0.127971492,-0.513812744
-0.01584445,IV-IV,Si,M_A,Tl,-0.023019709,-0.023367037,-0.705353122,-0.705710302,-0.593545217,2.735982743,1.170375189,1.430920987,1.635579982,2.358128338,0.112707889,-1.566730981,1.255407046,-0.230416998,1.285344071,0.103907526,2.686567331,-0.335820474,0.126541716,0.01500461,-0.34175427,-0.019602148,-2.129229963,0.194663561,-0.130859399,0.099242759,0.037069314,0.577586038,-0.477572499,0.609015155,-0.247197291,-0.510043134,-0.310816682,0.072303221,2.004906963,0.213623065,0.009141858,0.863671472,-0.343151163,0.239084131,0.335029644
1.81388077,II-VI,ZnSe,M_i_B,Fe,-0.268444496,-0.268666408,-0.26419841,-0.264418403,0.370373044,-0.76412465,0.011226736,0.034424196,-0.377836717,-0.594743857,-0.791450697,0.848720436,-0.496898858,-0.575852771,-0.746699476,0.031418592,0.060543046,0.520063576,0.057863718,0.124143738,-0.341463129,-0.03767611,0.284184829,0.113828502,-0.038685326,0.046597741,0.326467556,0.132082726,-0.952719512,-0.388238491,0.004575055,0.291309766,-0.199871447,-0.146824247,0.500475537,-0.449245931,0.251708658,-0.810576802,0.020945576,0.778741719,-1.270414794
1.24806375,II-VI,CdTe,M_i_B,Cu,-0.465591341,-0.465875234,-0.557675434,-0.55795646,0.168037071,-0.086203547,0.85863788,-0.032449482,-0.34076114,-0.621603532,-0.780401306,0.958936329,-0.655249787,0.568635194,-0.486986371,-0.003235789,0.094210193,-0.29540509,0.025980933,0.137399581,-0.576360263,-0.049471967,0.234846547,0.999667243,0.140038306,0.021996319,-0.076707486,-0.163176116,-0.3566514,-0.418747652,-0.348197522,0.291309766,-1.272975274,-0.204329482,0.394418482,-0.449245931,-1.987278199,-0.19306012,0.34640461,0.791115274,-0.848028299
1.11106898,II-VI,CdTe,M_A,Ta,0.123053388,0.122783504,-0.6257213,-0.626003106,0.091867062,-0.500781431,0.057474841,-0.442936611,1.738066909,1.171471626,0.790090937,1.925309357,1.88785377,0.568635194,1.401045174,-0.059305449,3.117126497,-0.28074158,-0.026863123,0.007955175,0.543420534,-0.064159993,-0.07346422,0.999667243,0.284675608,-0.015984633,-2.002065435,-0.240110691,-0.3566514,-0.418747652,-0.348197522,0.540706022,-1.272975274,-0.204329482,0.818981534,-0.199849675,-1.987278199,1.422289324,0.34640461,0.178462799,-0.848028299
1.5775141,II-VI,ZnTe,M_i_B,Ag,-0.430222023,-0.430505075,-0.583742744,-0.584024069,0.273107902,-0.033581311,0.85863788,-0.464906399,-0.34076114,-0.594781227,-0.76319848,0.582006288,-0.599384812,0.353631822,-0.227273266,-0.060684323,-0.442947966,-0.300001795,-0.029972223,0.029507491,-0.560384974,-0.058199763,-0.200140678,0.572949704,0.195446601,0.007446408,-1.010647643,0.033841274,-0.3566514,-0.388238491,-0.497395226,0.501327666,-0.520249706,-0.204329482,1.024394196,-0.239228031,0.251708658,0.130429886,0.34640461,0.797433684,-0.940268638
1.7324562,II-VI,ZnSe,M_A,As,0.044011021,0.043796545,-1.091928377,-1.092157847,-0.556181387,-0.387235665,0.945916948,-0.136656476,1.738066909,1.109852816,0.831655395,0.124886735,0.129772149,-0.575852771,1.920471384,-0.845960113,0.652892158,-0.302555571,-0.778867498,-0.265031645,-0.411983046,-0.233185839,0.098185061,0.113828502,1.096272823,-0.53349417,-0.002159081,-0.803772109,-0.952719512,-0.388238491,0.004575055,0.685093328,-0.199871447,-0.146824247,0.677422698,-0.055462369,0.251708658,-1.200629294,0.020945576,0.232744272,-1.270414794
0.86812448,III-V,AlSb,M_B,S,-1.660020902,-1.66032211,-1.717993097,-1.718276223,0.401701565,1.01770366,1.772030039,1.611290472,0.12802958,-0.499392003,0.300160814,1.338834123,-0.508659897,-0.382341927,-0.059669656,-4.041623115,1.487917301,-0.307241825,-1.334518621,0.185902033,2.019217809,3.81884952,1.586908967,0.846969645,1.563925676,-0.44213728,0.711975593,0.309066686,0.802835624,0.311026822,-0.165825545,0.110495805,0.737053253,-0.155270287,-2.147015451,-0.632464204,0.056092339,-1.003567991,2.436434779,0.513848983,0.683948102
0.90109886,II-VI,CdTe,M_A,Te,-0.140801719,-0.141077882,-1.147067503,-1.147355278,-0.491723787,0.424729918,1.526273746,0.07653264,1.537054468,0.699725271,0.446034405,0.558149637,2.178163806,0.568635194,1.660758279,-0.488893696,1.789267849,-0.292648698,-0.431737803,0.008144098,1.496814327,-0.176695067,0.46947281,0.999667243,1.392841509,-0.306982843,-1.083144596,-0.829559405,-0.3566514,-0.418747652,-0.348197522,1.170759721,-1.272975274,-0.204329482,0.281699279,0.430204024,-1.987278199,-0.764419091,0.34640461,0.211371188,-0.848028299
1.37832697,II-VI,CdTe,M_i_A,K,0.332576251,0.332311354,0.380747732,0.38047745,1.2185006,-0.583554786,-0.476633852,0.204730916,-0.1397487,-0.683039986,-0.212288867,-0.376869112,-0.282682955,0.568635194,-0.227273266,0.770023055,0.07099692,-0.299513702,0.754755357,-0.380019617,0.100934667,0.153091165,0.469715194,0.999667243,-1.854660316,0.545793097,0.776576151,0.89783157,-0.3566514,-0.418747652,-0.348197522,2.808899339,-1.272975274,-0.204329482,0.149104984,2.068343642,-1.987278199,-0.556534955,0.34640461,0.963555233,-0.848028299
1.41223184,II-VI,CdTe,M_i_A,Tl,-0.084074305,-0.084349119,-0.679322881,-0.679605301,0.031865873,-0.71411482,1.125692226,-1.404710492,-0.541773581,-0.616491672,-0.700121449,-0.661634115,-0.212304764,0.568635194,-0.227273266,-0.103473047,-0.784154933,-0.303182206,-0.068489825,-0.250714085,-0.50090996,-0.075730151,-1.262517166,0.999667243,0.398610349,-0.045903263,-0.579926041,-0.300714149,-0.3566514,-0.418747652,-0.348197522,0.954178762,-1.272975274,-0.204329482,1.813735388,0.213623065,-1.987278199,0.414008787,0.34640461,0.826393067,-0.848028299
1.09568992,II-VI,CdTe,M_A,P,-0.489071596,-0.489356048,-1.225269433,-1.225558104,-0.579262415,-0.41758141,1.392746573,1.017419919,1.738066909,1.129063386,0.394425925,1.150856793,1.4743819,0.568635194,1.401045174,-0.553331933,1.465257091,-0.306866794,-0.492469005,0.194859227,1.353221146,-0.193575328,1.457430421,0.999667243,1.559066394,-0.350632575,0.535906408,-0.917976713,-0.3566514,-0.418747652,-0.348197522,0.941052644,-1.272975274,-0.204329482,-0.691451757,0.200496946,-1.987278199,-0.758191062,0.34640461,0.496226205,-0.848028299
