(-1/-2),Type,AB,Site,M,At_vol.1+Mend_num,Valence.1+Ion_pot_2.1,At_rad_2.1-Elec_cond,Ion_pot_1.1+Ion_Energy,Ion_Energy.1+Ion_Energy,Ox_state.1+Ion_pot_2.1,At_rad_2.1+ICSD_vol,Ox_state.1+Ion_pot_1.1,Ox_state.1+Ion_Energy.1,abs(Electronegativity.1-Ion_rad.1),PBE_gap,Ion_pot_1.1-ICSD_vol,Ion_Energy.1-ICSD_vol,Therm_cond.1^-1,At_rad_2.3-Mend_num,Electronegativity.2+At_rad_2.1,Thermal_expn.1-Ion_pot_2.1,Ion_pot_2.3+At_rad_2.1,ICSD_vol+BP,Period.3-Mend_num,At_rad_1.3-Electronegativity,At_rad_2.3-Electronegativity,At_wt.3-Electronegativity.2,Ion_pot_1.3+ICSD_vol,MP/At_rad_2.3,Heat_fusion.3+Ion_pot_1.3,Cov_rad/Electronegativity.1,Group*Eps_elec,Ion_rad/Density.1,BP/Eps_elec,PBE_latt_const^3,Ion_rad/At_wt.1,abs(Elec_Aff.2-Group.1),Thermal_expn.1/PBE_latt_const,abs(Elec_Aff.2-ICSD_vol.1),abs(Electronegativity.3-Ion_rad.3),abs(Ion_rad.3-Electronegativity.2),At_rad_1.1*At_wt,abs(Cov_rad.3-Ion_pot_1),Ion_rad/Heat_fusion.1,CM5-Therm_cond,abs(Group.2-ICSD_vol.1),Ox_state.3*Elec_Aff.2,Mend_num.3-Ox_state.2,Mend_num.3-Electronegativity.2,Group.3^3,abs(Valence.3-CM5),abs(Group.2-Mend_num.1)
1.82425392,II-VI,CdTe,M_i_B,F,0.214062382,0.707067028,-0.170100483,0.243367012,0.243095736,-0.218059837,0.797219549,-0.32860109,-0.329009325,1.146253059,-0.527598077,0.771783007,0.772037955,-0.618316648,0.650890356,2.902791325,-0.069007373,1.427574486,-0.92238924,0.44640583,0.889163554,0.986935851,3.047980269,2.822261283,1.186173245,1.788117828,-0.018510329,0.378429297,0.234447493,0.039319344,1.2940629,0.307883099,0.086281324,-0.852330018,-0.002881619,0.999273375,1.702594343,1.483969732,2.120430572,0.153623509,0.263168388,-1.280814073,-2.990526964,-2.050715299,2.847684503,0.966648671,-0.027453359,-1.367828138
0.43494465,IV-IV,SiSn,M_B,Rh,1.61537405,-1.771384863,-1.609597872,-0.761211537,-0.761485841,-0.823569197,1.262363002,-0.987722619,-0.988114414,0.600088555,-0.577348832,1.118380537,1.1185165,0.096039928,1.908602786,1.702152429,-1.217657656,1.710822873,0.352404842,1.52232684,1.448090605,1.452752852,1.276656295,0.993863081,-0.644926691,1.323016236,0.313738683,0.734383695,-0.240675916,0.413416344,0.208669389,-0.271937933,0.900221745,-0.107971867,-1.023702063,1.025825696,0.15031384,-1.15017564,1.040577194,0.321846861,-0.078758996,-0.889339773,-0.111266119,-0.7545967,-0.265645036,0.765414522,-0.166742001,-0.115984634
1.80858553,II-VI,CdTe,M_i_neut,F,0.214062382,0.707067028,-0.170100483,0.243367012,0.243095736,-0.218059837,0.797219549,-0.32860109,-0.329009325,1.146253059,-0.527598077,0.771783007,0.772037955,-0.618316648,0.650890356,2.902791325,-0.069007373,1.427574486,-0.92238924,0.44640583,0.889163554,0.986935851,3.047980269,2.822261283,1.186173245,1.788117828,-0.018510329,0.378429297,0.234447493,0.039319344,1.2940629,0.307883099,0.086281324,-0.852330018,-0.002881619,0.999273375,1.702594343,1.483969732,2.120430572,0.153623509,0.261693398,-1.280814073,-2.990526964,-2.050715299,2.847684503,0.966648671,-0.02540189,-1.367828138
2.2049895,II-VI,CdTe,M_i_neut,Na,0.214062382,0.707067028,-0.170100483,0.243367012,0.243095736,-0.218059837,0.797219549,-0.32860109,-0.329009325,1.146253059,-0.527598077,0.771783007,0.772037955,-0.618316648,-1.114204648,-0.453793479,-0.069007373,2.160668576,-0.92238924,-0.016301761,-1.204383718,-0.904028328,-0.113794199,-0.250509405,-0.30945783,-1.080231985,-0.018510329,0.378429297,0.234447493,0.039319344,1.2940629,0.307883099,0.548432196,-0.852330018,0.6909299,0.177607502,0.457377202,1.483969732,-0.597491993,0.153623509,0.253994238,2.14335659,0.18510513,0.04185397,0.288223288,-0.491799039,-0.01469362,2.385657623
2.20549738,II-VI,CdTe,M_A,Y,0.214062382,0.707067028,-0.170100483,0.243367012,0.243095736,-0.218059837,0.797219549,-0.32860109,-0.329009325,1.146253059,-0.527598077,0.771783007,0.772037955,-0.618316648,-0.895250135,-0.134642792,-0.069007373,0.441124559,-0.92238924,-0.224033409,-0.688862643,-0.669460137,0.270209496,-0.605598186,-0.123929474,-0.514744613,-0.018510329,0.378429297,0.234447493,0.039319344,1.2940629,0.307883099,1.147849336,-0.852330018,1.259635557,-0.220404213,-1.214866698,1.483969732,0.159588429,0.153623509,0.152597613,1.672355426,-0.77662019,0.179756394,-0.788696695,-0.019625253,0.069078904,1.916471903
1.96999052,II-VI,CdTe,M_i_A,Pd,0.214062382,0.707067028,-0.170100483,0.243367012,0.243095736,-0.218059837,0.797219549,-0.32860109,-0.329009325,1.146253059,-0.527598077,0.771783007,0.772037955,-0.618316648,-0.646348141,0.943866423,-0.069007373,0.514480677,-0.92238924,-0.941716943,-0.272932601,-0.402808907,0.417984891,0.550267195,0.086974503,0.248515601,-0.018510329,0.378429297,0.234447493,0.039319344,1.2940629,0.307883099,0.465400979,-0.852330018,0.612152836,-0.0360335,0.049250302,1.483969732,0.264288332,0.153623509,0.149512067,0.023851351,0.048391681,-0.796366065,0.454372474,-0.031628464,-0.646582505,0.274321883
2.05955887,II-VI,CdSe,M_i_B,Pd,-0.792498946,1.118990415,0.253580051,0.498449879,0.498273158,0.177169307,0.368359744,-0.034470582,-0.034751324,-0.227121883,-0.620439243,0.538686808,0.538890077,-0.609864736,-0.646348141,0.497036798,0.443335376,0.102393753,-0.92238924,-0.941716943,-0.272932601,-0.402808907,0.417984891,0.550267195,0.086974503,0.248515601,0.113847909,0.651186693,0.11903742,0.04566059,0.46870217,0.092818126,0.465400979,-0.761781084,0.024859223,-0.0360335,0.049250302,0.595187873,0.264288332,0.059606844,0.178020134,-0.658704591,0.048391681,-0.796366065,0.454372474,-0.031628464,-0.606932459,-0.053865795
2.1475204,II-VI,CdTe,M_i_B,Hg,0.214062382,0.707067028,-0.170100483,0.243367012,0.243095736,-0.218059837,0.797219549,-0.32860109,-0.329009325,1.146253059,-0.527598077,0.771783007,0.772037955,-0.618316648,-0.614448834,0.723762502,-0.069007373,0.46263552,-0.92238924,-1.404424534,-0.672125937,-0.368634856,-0.655413781,1.074862174,0.114003981,0.184582468,-0.018510329,0.378429297,0.234447493,0.039319344,1.2940629,0.307883099,1.147849336,-0.852330018,1.259635557,-1.2430538,-1.29004368,1.483969732,-0.431765007,0.153623509,0.00148422,-0.447149814,0.396566521,-1.003323465,-0.322484503,0.047836996,-0.138057166,-0.194863837
0.57458622,IV-IV,Sn,M_i_neut,Ge,2.226662311,-1.771384863,-1.133783923,-1.175531918,-1.175857084,-0.823569197,2.093712192,-0.987722619,-0.988114414,0.600088555,-1.106846217,1.93855322,1.93866771,0.096039928,1.697652453,1.405012135,-1.217657656,0.912611407,1.794394207,1.618529449,0.875742116,1.037838317,0.535127786,1.117785272,0.269055293,0.735717264,-0.059688448,-1.047030443,0.846260943,-0.028923652,1.373483107,0.776636644,0.900221745,-0.92468702,-1.023702063,-0.059893635,-0.035588461,1.776288774,-0.785902883,-0.161552471,-0.157054079,-0.838624113,0.283074043,-0.104293666,-0.627476418,0.25949005,-0.606439585,1.056979666
1.93692263,II-VI,CdTe,M_i_B,Au,0.214062382,0.707067028,-0.170100483,0.243367012,0.243095736,-0.218059837,0.797219549,-0.32860109,-0.329009325,1.146253059,-0.527598077,0.771783007,0.772037955,-0.618316648,-0.646348141,1.31804309,-0.069007373,0.567516308,-0.92238924,-1.404424534,-0.391803506,-0.402808907,-0.068723722,0.771662787,0.086974503,0.289218912,-0.018510329,0.378429297,0.234447493,0.039319344,1.2940629,0.307883099,-1.110960576,-0.852330018,-1.138782139,-0.024703304,0.167893202,1.483969732,0.06541595,0.153623509,0.005169913,-0.211649231,-0.015614038,-0.346851165,0.989702595,-0.004366974,-0.617746929,0.039729023
0.84637939,IV-IV,Ge,M_i_neut,Zn,1.249977296,-1.564309862,-1.185939051,-0.700080396,-0.700505926,-0.624886438,1.094784371,-0.768015443,-0.768549518,-0.732161791,-1.106846217,1.202032821,1.202311622,0.131026338,1.481328668,0.561995451,-0.712774766,0.621357627,1.190950896,1.408775569,1.154236204,1.236276737,0.232866034,0.900211215,-0.934040719,0.133697433,-3.533065678,-2.365160089,-0.617037877,-0.089051002,0.18023078,-0.319381566,-0.464674968,0.048133573,-0.416299875,-1.102569375,-1.251263474,0.098238017,-0.464944716,-0.272112187,-0.195264998,-0.510535395,0.396566521,-0.957332932,-0.959727755,0.047836996,-0.434438258,0.915981624
2.01364583,II-VI,CdTe,M_i_A,Au,0.214062382,0.707067028,-0.170100483,0.243367012,0.243095736,-0.218059837,0.797219549,-0.32860109,-0.329009325,1.146253059,-0.527598077,0.771783007,0.772037955,-0.618316648,-0.646348141,1.31804309,-0.069007373,0.567516308,-0.92238924,-1.404424534,-0.391803506,-0.402808907,-0.068723722,0.771662787,0.086974503,0.289218912,-0.018510329,0.378429297,0.234447493,0.039319344,1.2940629,0.307883099,-1.110960576,-0.852330018,-1.138782139,-0.024703304,0.167893202,1.483969732,0.06541595,0.153623509,0.044179257,-0.211649231,-0.015614038,-0.346851165,0.989702595,-0.004366974,-0.672002529,0.039729023
1.99373836,II-VI,CdTe,M_A,Rb,0.214062382,0.707067028,-0.170100483,0.243367012,0.243095736,-0.218059837,0.797219549,-0.32860109,-0.329009325,1.146253059,-0.527598077,0.771783007,0.772037955,-0.618316648,-1.650200408,-0.574850635,-0.069007373,1.336361253,-0.92238924,-0.224033409,-1.877571687,-1.478246021,-0.107913971,-1.156710604,-0.763627102,-1.629384794,-0.018510329,0.378429297,0.234447493,0.039319344,1.2940629,0.307883099,0.614515945,-0.852330018,0.75362781,-0.447385045,0.592582025,1.483969732,-1.124210265,0.153623509,0.159968998,2.14335659,0.002008273,-0.719273406,-1.284457528,-0.043430136,0.553894861,2.385657623
0.69746795,IV-IV,SiGe,M_B,Ag,0.944333165,-1.564309862,-1.185917338,-0.570671845,-0.571081488,-0.624886438,0.833503197,-0.768015443,-0.768549518,-0.732161791,-0.665749768,0.944264264,0.944549813,0.131026338,1.621252306,0.870140941,-0.712774766,1.374006261,0.352404842,1.008883033,0.712212223,1.144911368,0.282649518,0.868081106,-0.478331465,0.347188779,0.285926743,0.3509188,-0.066330412,0.297094727,0.1568244,-0.047570919,0.965054339,0.349946063,-0.510042095,-1.11129384,-0.771769987,-0.308559939,-0.032322187,0.108810366,-0.182578399,-0.746035977,-0.771411835,-2.14246496,-1.523752999,1.488780146,0.269742773,0.681388764
2.29040073,II-VI,CdSe,M_i_A,Fe,-0.792498946,1.118990415,0.253580051,0.498449879,0.498273158,0.177169307,0.368359744,-0.034470582,-0.034751324,-0.227121883,-0.620439243,0.538686808,0.538890077,-0.609864736,-0.571916424,0.089844544,0.443335376,-0.102963069,-0.92238924,-0.479009352,-0.035190792,-0.323069454,0.505300477,0.432689875,0.150043284,0.019368195,0.113847909,0.651186693,0.11903742,0.04566059,0.46870217,0.092818126,0.874869993,-0.761781084,0.413348856,-0.378601404,-0.429123007,0.595187873,0.628887701,0.059606844,0.238423105,-0.187703426,-0.001571318,-0.093903232,-0.020482499,-0.043741666,0.426205306,0.415319925
1.88171142,II-VI,CdTe,M_i_A,Cl,0.214062382,0.707067028,-0.170100483,0.243367012,0.243095736,-0.218059837,0.797219549,-0.32860109,-0.329009325,1.146253059,-0.527598077,0.771783007,0.772037955,-0.618316648,0.225566259,2.000365246,-0.069007373,0.763289811,-0.92238924,-0.016301761,0.410131551,0.531281832,2.056076188,1.707778387,0.825780215,0.830572772,-0.018510329,0.378429297,0.234447493,0.039319344,1.2940629,0.307883099,0.322863421,-0.852330018,0.221579058,-1.296886263,-1.070645206,1.483969732,1.225504849,0.153623509,0.242077264,-1.280814073,-3.230458485,-2.073710566,1.123360014,0.966648671,0.905851211,-1.367828138
0.93044641,IV-IV,Ge,M_i_A,Mg,1.249977296,-1.564309862,-1.185939051,-0.700080396,-0.700505926,-0.624886438,1.094784371,-0.768015443,-0.768549518,-0.732161791,-1.106846217,1.202032821,1.202311622,0.131026338,1.279299722,0.187818785,-0.712774766,0.447012662,1.190950896,1.87148316,0.678752587,1.019841078,0.263415873,0.462923649,-0.501218688,-0.225756026,-3.533065678,-2.365160089,-0.617037877,-0.089051002,0.18023078,-0.319381566,0.584139979,0.048133573,2.065717222,-1.109732212,-1.023330197,0.098238017,-0.829544085,-0.272112187,-0.140621884,-0.039925581,1.731236741,-0.934337665,-1.617129391,-0.324321109,-0.510437868,-1.429946977
1.96677087,II-VI,CdTe,M_A,Ti,0.214062382,0.707067028,-0.170100483,0.243367012,0.243095736,-0.218059837,0.797219549,-0.32860109,-0.329009325,1.146253059,-0.527598077,0.771783007,0.772037955,-0.618316648,-0.608156369,0.217523482,-0.069007373,0.520886339,-0.92238924,0.238674182,-0.046604921,-0.361893674,0.976436015,-0.495525801,0.119335822,-0.351547363,-0.018510329,0.378429297,0.234447493,0.039319344,1.2940629,0.307883099,0.92036655,-0.852330018,1.043807983,1.238819325,0.428803836,1.483969732,1.153950343,0.153623509,0.215254385,1.436854843,-0.835207345,0.008399093,-1.393074442,0.01999842,0.630787768,1.681879043
2.07049309,II-VI,CdTe,M_i_neut,Au,0.214062382,0.707067028,-0.170100483,0.243367012,0.243095736,-0.218059837,0.797219549,-0.32860109,-0.329009325,1.146253059,-0.527598077,0.771783007,0.772037955,-0.618316648,-0.646348141,1.31804309,-0.069007373,0.567516308,-0.92238924,-1.404424534,-0.391803506,-0.402808907,-0.068723722,0.771662787,0.086974503,0.289218912,-0.018510329,0.378429297,0.234447493,0.039319344,1.2940629,0.307883099,-1.110960576,-0.852330018,-1.138782139,-0.024703304,0.167893202,1.483969732,0.06541595,0.153623509,-0.007777221,-0.211649231,-0.015614038,-0.346851165,0.989702595,-0.004366974,-0.59973959,0.039729023
2.00652649,II-VI,CdTe,M_i_B,Pd,0.214062382,0.707067028,-0.170100483,0.243367012,0.243095736,-0.218059837,0.797219549,-0.32860109,-0.329009325,1.146253059,-0.527598077,0.771783007,0.772037955,-0.618316648,-0.646348141,0.943866423,-0.069007373,0.514480677,-0.92238924,-0.941716943,-0.272932601,-0.402808907,0.417984891,0.550267195,0.086974503,0.248515601,-0.018510329,0.378429297,0.234447493,0.039319344,1.2940629,0.307883099,0.465400979,-0.852330018,0.612152836,-0.0360335,0.049250302,1.483969732,0.264288332,0.153623509,0.126797765,0.023851351,0.048391681,-0.796366065,0.454372474,-0.031628464,-0.678174374,0.274321883
2.17719173,III-V,BAs,M_A,Al,-1.013798449,-0.211367615,-0.783442708,0.16102412,0.162600931,-1.102183089,-1.03471291,-0.889118874,-0.887488315,-1.426406769,0.126326651,-1.096420988,-1.097814905,0.212052684,-1.060023263,0.093486523,-0.031144233,-0.896131918,-0.178628419,-0.640697323,-0.172900509,0.182108104,-0.230383762,-1.011033116,0.157773245,-0.013163535,0.104526972,-0.620267652,-0.093279749,0.094781738,-0.005711066,-0.052954636,-0.953867626,0.925853333,-1.002181557,0.654646896,-0.500344766,-0.565717865,1.499866123,0.148247146,-0.520821436,-0.158500872,-0.006364213,-0.850439864,-1.810893257,0.142864319,-0.960745008,-0.490363904
1.11495652,III-V,GaAs,M_i_A,F,-0.402510188,-0.211367615,-0.684993916,-1.020161748,-1.01872994,-1.102183089,0.378580714,-0.889118874,-0.887488315,-1.426406769,-0.953456465,0.297872573,0.296442151,0.212052684,1.473653088,2.701717994,-0.031144233,1.24213537,0.137010462,1.28542135,1.395743,1.4905273,3.047980269,2.588098158,0.701412655,1.788117828,-0.2290583,-0.543886126,1.714102906,2.175445961,0.17790931,0.741215793,1.676162019,0.028986114,1.773323454,0.999273375,1.702594343,0.081663339,-0.147426562,0.680337461,-0.348882411,0.783501457,-2.990526964,-2.050715299,2.847684503,0.966648671,-0.044362258,0.448007536
1.17572548,IV-IV,SiGe,M_i_neut,Pd,0.944333165,-1.564309862,-1.185917338,-0.570671845,-0.571081488,-0.624886438,0.833503197,-0.768015443,-0.768549518,-0.732161791,-0.665749768,0.944264264,0.944549813,0.131026338,0.999177322,1.167281235,-0.712774766,0.720524139,0.352404842,0.736314098,0.61358143,0.478476129,0.417984891,0.365401569,-0.1176753,0.248515601,0.285926743,0.3509188,-0.066330412,0.297094727,0.1568244,-0.047570919,0.217773389,0.349946063,-1.063782596,-0.0360335,0.049250302,-0.308559939,-0.373499145,0.108810366,0.73154511,-0.981536559,0.048391681,-0.796366065,0.454372474,-0.031628464,-0.62800175,0.446795904
2.64855089,II-VI,ZnSe,M_i_neut,F,-1.098143076,1.118990415,0.373906352,0.704544979,0.704393558,0.177169307,-0.391730945,-0.034470582,-0.034751324,-0.227121883,0.04458606,-0.21118536,-0.210962458,-0.609864736,0.445199673,2.4559617,0.443335376,1.015487562,-1.888954333,0.236651949,0.720303738,0.819072035,3.047980269,2.033501281,1.53577059,1.788117828,0.309787208,0.890890583,0.210684965,0.054801383,0.176192091,0.205811969,0.086281324,-0.102061603,0.584411994,0.999273375,1.702594343,0.034936054,2.424174964,-0.122861998,0.483440431,-0.598258132,-2.990526964,-2.050715299,2.847684503,0.966648671,-0.037216238,-1.192930851
2.09685388,II-VI,CdTe,M_A,Sc,0.214062382,0.707067028,-0.170100483,0.243367012,0.243095736,-0.218059837,0.797219549,-0.32860109,-0.329009325,1.146253059,-0.527598077,0.771783007,0.772037955,-0.618316648,-0.703854291,0.019429953,-0.069007373,0.47445784,-0.92238924,0.238674182,-0.326927352,-0.464415829,0.818979425,-0.565571865,0.03824739,-0.517164558,-0.018510329,0.378429297,0.234447493,0.039319344,1.2940629,0.307883099,0.941977415,-0.852330018,1.064311602,0.634045531,-0.267276066,1.483969732,0.756205578,0.153623509,0.218940078,1.672355426,-0.574615349,0.20275166,-0.460556485,-0.019625253,0.161350393,1.916471903
3.04397943,II-VI,ZnSe,M_B,Br,-1.098143076,1.118990415,0.373906352,0.704544979,0.704393558,0.177169307,-0.391730945,-0.034470582,-0.034751324,-0.227121883,0.04458606,-0.21118536,-0.210962458,-0.609864736,-0.118701336,1.3334317,0.443335376,0.258797943,-1.888954333,-0.416194298,0.263420926,0.214959165,1.677082361,0.807543637,0.921115474,1.105981665,0.309787208,0.890890583,0.210684965,0.054801383,0.176192091,0.205811969,0.047609251,-0.102061603,0.547721307,0.09105794,-0.630697305,0.034936054,1.327510002,-0.122861998,-0.006729584,-0.598258132,-3.468374175,-1.163275695,2.323747136,-0.038793583,-0.82332337,-1.192930851
2.11527299,II-VI,CdTe,M_i_A,Ag,0.214062382,0.707067028,-0.170100483,0.243367012,0.243095736,-0.218059837,0.797219549,-0.32860109,-0.329009325,1.146253059,-0.527598077,0.771783007,0.772037955,-0.618316648,-0.603815731,0.646726129,-0.069007373,0.625194789,-0.92238924,-0.941716943,-0.395351891,-0.357243505,0.127994547,0.359141508,0.123013806,-0.150017549,-0.018510329,0.378429297,0.234447493,0.039319344,1.2940629,0.307883099,-0.281879971,-0.852330018,-0.096840744,-1.018210402,-1.121033777,1.483969732,0.06541595,0.153623509,0.146320164,-0.211649231,-0.656962225,-1.406847832,-0.222066328,-0.004366974,-0.33950021,0.039729023
1.28142367,II-VI,CdTe,M_A,Ni,0.214062382,0.707067028,-0.170100483,0.243367012,0.243095736,-0.218059837,0.797219549,-0.32860109,-0.329009325,1.146253059,-0.527598077,0.771783007,0.772037955,-0.618316648,-0.204098476,0.624715737,-0.069007373,0.79398115,-0.92238924,0.238674182,0.311781985,0.070977644,1.255803413,-0.291641725,0.4617092,-0.210278005,-0.018510329,0.378429297,0.234447493,0.039319344,1.2940629,0.307883099,-0.114680124,-0.852330018,0.061792523,1.605226064,0.932389258,1.483969732,1.717422095,0.153623509,0.19314023,0.023851351,0.222355725,-1.488507641,-1.36581502,1.156415978,0.125467036,0.274321883
2.16841703,II-VI,CdTe,M_i_neut,Ag,0.214062382,0.707067028,-0.170100483,0.243367012,0.243095736,-0.218059837,0.797219549,-0.32860109,-0.329009325,1.146253059,-0.527598077,0.771783007,0.772037955,-0.618316648,-0.603815731,0.646726129,-0.069007373,0.625194789,-0.92238924,-0.941716943,-0.395351891,-0.357243505,0.127994547,0.359141508,0.123013806,-0.150017549,-0.018510329,0.378429297,0.234447493,0.039319344,1.2940629,0.307883099,-0.281879971,-0.852330018,-0.096840744,-1.018210402,-1.121033777,1.483969732,0.06541595,0.153623509,0.115409348,-0.211649231,-0.656962225,-1.406847832,-0.222066328,-0.004366974,-0.296508335,0.039729023
0.34562171,IV-IV,GeSn,M_i_A,F,1.921018181,-1.771384863,-1.609619585,-0.890620088,-0.890910278,-0.823569197,1.523644176,-0.987722619,-0.988114414,0.600088555,-1.106846217,1.376149094,1.376278309,0.096039928,2.502106502,3.573035762,-1.217657656,2.045704872,1.190950896,2.334190751,2.240042077,2.329846383,3.047980269,2.908531909,-3.120930979,1.788117828,-3.995955493,1.715906907,-1.596649734,0.152792814,0.474621418,-1.580054095,3.266042714,-0.471896124,0.985490559,0.999273375,1.702594343,0.287618387,1.291761332,0.924896461,-0.142964498,-0.132122367,-2.990526964,-2.050715299,2.847684503,0.966648671,-0.032616108,1.760758247
2.08609896,II-VI,CdTe,M_i_A,Hg,0.214062382,0.707067028,-0.170100483,0.243367012,0.243095736,-0.218059837,0.797219549,-0.32860109,-0.329009325,1.146253059,-0.527598077,0.771783007,0.772037955,-0.618316648,-0.614448834,0.723762502,-0.069007373,0.46263552,-0.92238924,-1.404424534,-0.672125937,-0.368634856,-0.655413781,1.074862174,0.114003981,0.184582468,-0.018510329,0.378429297,0.234447493,0.039319344,1.2940629,0.307883099,1.147849336,-0.852330018,1.259635557,-1.2430538,-1.29004368,1.483969732,-0.431765007,0.153623509,0.040987353,-0.447149814,0.396566521,-1.003323465,-0.322484503,0.047836996,-0.192999546,-0.194863837
1.93115705,II-VI,CdTe,M_A,V,0.214062382,0.707067028,-0.170100483,0.243367012,0.243095736,-0.218059837,0.797219549,-0.32860109,-0.329009325,1.146253059,-0.527598077,0.771783007,0.772037955,-0.618316648,-0.523091549,0.316570247,-0.069007373,0.584576715,-0.92238924,0.238674182,0.17871754,-0.27076287,1.040413379,-0.515538962,0.191414428,-0.205312859,-0.018510329,0.378429297,0.234447493,0.039319344,1.2940629,0.307883099,0.579142372,-0.852330018,0.720066623,1.541206222,0.776843787,1.483969732,1.485404315,0.153623509,0.211568693,1.201354261,-0.4382543,0.480909259,-1.33035686,0.088908803,1.100225144,1.447286183
2.29432653,III-V,GaP,M_i_neut,Li,0.56677109,-0.037691808,-0.473153649,-0.78808097,-0.788465238,0.842772044,0.164150811,1.13370579,1.133584554,-0.717841573,0.470444448,0.085795816,0.08605627,-0.565728479,-0.100046073,-0.823255642,-0.659001019,3.516326121,0.137010462,1.28542135,-0.07683686,-0.19539257,0.08544453,-0.421380909,-0.102508291,-1.003526559,-0.191606867,-0.636492919,-1.898541545,-5.015793322,0.157128971,-1.48602913,-1.122204888,0.667437555,-0.748494213,-0.517488358,-0.293446158,0.027750202,-0.916631465,-1.760728505,-0.331875478,-0.353799293,0.103205428,0.064849237,0.431574402,-0.491799039,-0.068016113,0.08834388
1.05663861,II-VI,CdTe,M_A,Pd,0.214062382,0.707067028,-0.170100483,0.243367012,0.243095736,-0.218059837,0.797219549,-0.32860109,-0.329009325,1.146253059,-0.527598077,0.771783007,0.772037955,-0.618316648,-0.384861218,0.943866423,-0.069007373,0.881004823,-0.92238924,-0.224033409,0.082911139,-0.122675314,1.112772487,-0.115275745,0.308542162,-0.058477946,-0.018510329,0.378429297,0.234447493,0.039319344,1.2940629,0.307883099,0.465400979,-0.852330018,0.612152836,2.161079843,1.611238672,1.483969732,1.286531932,0.153623509,0.126797765,0.023851351,-0.054484169,-1.511502908,-0.811073994,1.156415978,0.507759116,0.274321883
1.34998284,IV-IV,GeSn,M_i_neut,Sc,1.921018181,-1.771384863,-1.609619585,-0.890620088,-0.890910278,-0.823569197,1.523644176,-0.987722619,-0.988114414,0.600088555,-1.106846217,1.376149094,1.376278309,0.096039928,0.885874932,0.68967439,-1.217657656,0.72606408,1.190950896,1.408775569,0.668107431,0.59836111,0.124191829,0.1862417,0.341645266,-0.210171012,-3.995955493,1.715906907,-1.596649734,0.152792814,0.474621418,-1.580054095,-0.258803047,-0.471896124,0.075939425,-1.113501844,-1.04300228,0.287618387,-1.094707262,0.924896461,-0.196406709,0.52366372,-0.001154431,0.917888503,0.804889982,-0.204840452,-0.907413895,-1.365404872
2.84010976,II-VI,CdS,M_A,In,-1.028605924,1.459344103,0.528972398,0.707185253,0.707112922,2.282047275,0.08960087,1.961435005,1.961615364,1.143170049,-0.065410538,0.347943215,0.348079512,-0.566487935,-0.608156369,-0.255620693,0.838529141,0.15576385,-0.92238924,-0.224033409,-0.422733753,-0.361893674,0.604980553,-0.754195906,0.119335822,-1.205306883,0.122671792,1.223896407,-0.097455957,0.058975327,0.242858055,-0.114526793,0.817999297,-0.85859583,-0.227901651,1.147254915,0.407254117,0.017479664,0.756205578,0.029631656,0.234325102,-0.857704519,-0.452966025,-1.268945408,-2.202399668,2.667043508,0.182748439,-1.085832052
2.14958293,II-VI,CdTe,M_A,Bi,0.214062382,0.707067028,-0.170100483,0.243367012,0.243095736,-0.218059837,0.797219549,-0.32860109,-0.329009325,1.146253059,-0.527598077,0.771783007,0.772037955,-0.618316648,-0.214731579,0.745772894,-0.069007373,0.705826526,-0.92238924,-0.686741,-0.493701457,0.059586293,-0.017515097,-0.378198646,0.452699374,-0.538010161,-0.018510329,0.378429297,0.234447493,0.039319344,1.2940629,0.307883099,-0.103305984,-0.852330018,0.072583902,0.960335163,0.284855946,1.483969732,0.689914784,0.153623509,-0.009572857,-1.15365156,0.45103354,-1.521893342,-2.157224297,4.171753491,0.792653514,-0.898642417
2.11643064,II-VI,CdTe,M_i_B,Ag,0.214062382,0.707067028,-0.170100483,0.243367012,0.243095736,-0.218059837,0.797219549,-0.32860109,-0.329009325,1.146253059,-0.527598077,0.771783007,0.772037955,-0.618316648,-0.603815731,0.646726129,-0.069007373,0.625194789,-0.92238924,-0.941716943,-0.395351891,-0.357243505,0.127994547,0.359141508,0.123013806,-0.150017549,-0.018510329,0.378429297,0.234447493,0.039319344,1.2940629,0.307883099,-0.281879971,-0.852330018,-0.096840744,-1.018210402,-1.121033777,1.483969732,0.06541595,0.153623509,0.123112073,-0.211649231,-0.656962225,-1.406847832,-0.222066328,-0.004366974,-0.307221562,0.039729023
2.02757919,II-VI,CdTe,M_i_neut,Pd,0.214062382,0.707067028,-0.170100483,0.243367012,0.243095736,-0.218059837,0.797219549,-0.32860109,-0.329009325,1.146253059,-0.527598077,0.771783007,0.772037955,-0.618316648,-0.646348141,0.943866423,-0.069007373,0.514480677,-0.92238924,-0.941716943,-0.272932601,-0.402808907,0.417984891,0.550267195,0.086974503,0.248515601,-0.018510329,0.378429297,0.234447493,0.039319344,1.2940629,0.307883099,0.465400979,-0.852330018,0.612152836,-0.0360335,0.049250302,1.483969732,0.264288332,0.153623509,0.119258928,0.023851351,0.048391681,-0.796366065,0.454372474,-0.031628464,-0.68865966,0.274321883
