(+2/+1),Type,AB,Site,M,abs(Valence.3-Valence.2),Elec_Aff.3-CM2,Electronegativity.3+Electronegativity,abs(Therm_cond.3-Ion_pot_1.2),Electronegativity.3+Ion_pot_2.2,Heat_vap.1/Electronegativity.3,abs(Ion_pot_1.3-MP),abs(Ion_Energy.3-Therm_cond.2),Electronegativity.2+At_rad_2.1,Elec_cond/Elec_Aff.3,Elec_Aff.2-At_wt.2,Ox_state.2+At_rad_1.2,abs(Ox_state.3-Ox_state.2),abs(Density.3-CM1),abs(Density.2-CM1),abs(Period.3-At_wt.2),abs(Elec_cond.3-At_vol.3),abs(Ion_Energy.3-Ion_Energy.2),abs(At_vol.3-CM4),abs(At_vol.3-Density.2),abs(Elec_Aff.3-Valence.2),abs(Ion_pot_2.3-Ion_pot_2.2),abs(At_vol.3-CM6),abs(Ion_rad.3-CM5),Elec_Aff.3*Mend_num,At_wt.1+Heat_vap,Elec_cond.2+CM1,Thermal_expn.1/CM8,Valence.3/Ion_pot_2.2,Valence.3/Ion_pot_2.3,Ox_state.3/CM1,abs(At_wt.3-CM2),Valence.3/Ox_state.2,abs(Group.3-Elec_Aff.2),Thermal_expn.1/Eps_ion,abs(At_vol.3-At_rad_2.1),abs(ICSD_vol.3-At_vol.2),abs(Elec_cond.3-Density.2),abs(Elec_cond.2-Elec_Aff),abs(Elec_cond.2-Electronegativity),Thermal_expn.3^-1,Ox_state.3-CM1,At_wt.1-Ion_pot_1,abs(Group.3-Density.1),abs(Mend_num.3-Density.1),At_vol.1+Heat_vap,ICSD_vol.1+Heat_vap,abs(BP.3-Group.2),abs(Heat_fusion.3-Mend_num.2),abs(Heat_fusion.3-Group.2),abs(BP.3-Mend_num.2),At_rad_1.1-Cov_rad.1,abs(Elec_Aff.3-ICSD_vol.1),At_vol.1+Electronegativity,abs(Mend_num.2-MP.2),Ion_Energy.3+Elec_cond.2,Electronegativity.3-Ox_state.2,Heat_vap.2/Ion_pot_1.3,abs(Mend_num.3-At_rad_1.1),Mend_num.3*Elec_Aff.3,Ion_rad.2/Ion_pot_1.3,At_wt.3-Density.2,abs(Ion_pot_2.3-Therm_cond.1),abs(CM4-Ion_pot_2),Electronegativity.3-Ion_pot_1.1,Electronegativity.3-Ion_Energy.1,Heat_fusion/Elec_cond.2,Elec_cond.2+CM8,ICSD_vol.2+Ox_state.1,abs(Density.2-BP),abs(Density.2-Sp_heat_cap),Thermal_expn.1/Ion_rad,abs(Density.2-Ion_pot_2.1),Heat_fusion.2+Ox_state.1,Ox_state.3/Electronegativity.2,Sp_heat_cap.1-Ion_pot_2,Ion_pot_1.1-Ion_pot_2,Ion_Energy.1-Ion_pot_2
-0.19432723,II-VI,CdSe,M_A,Pb,1.939079349,-0.070580657,0.487975919,-0.752702157,0.659568925,-1.389017745,-0.684483639,-0.447508018,0.640104347,0.793359781,0.956268511,-0.115271051,2.180184489,5.370324348,3.920129079,3.276346783,-0.771294825,1.02770847,0.568054942,-0.107855661,0.319147159,0.655584094,1.015392164,-0.404938025,-1.193591213,-0.656169262,3.254380013,-2.012117773,-0.040411922,0.151095331,-0.169939014,-0.111559629,-0.317786009,1.668706479,-0.48200397,-0.886665686,0.055704804,0.456803655,-0.363982062,-0.665721202,0.121171167,3.06935523,0.485175353,0.801540499,0.374139597,-0.801789758,-0.278356346,-1.223117113,0.05282363,0.085274546,-1.330029009,-0.952719512,-0.982979155,-0.360849399,0.782143132,-0.899044161,-1.547945536,0.4361137,0.290930718,1.410954442,-0.56763319,0.382163642,-0.057248508,0.623566855,-1.114263581,-1.114493307,0.274188863,1.287313405,0.329410011,1.208739134,0.666183622,-1.113794295,-0.347587804,-0.331670575,-0.107690932,0.068433767,-0.295228893,-0.295008019
0.03268109,IV-IV,GeSn,M_i_B,Ti,-0.742786022,-0.148922306,0.603027216,-0.839186908,-0.519513209,-0.172147502,-0.600053224,-0.728072246,0.887767919,0.098858008,-0.321348956,0.374915179,-0.537634526,-0.953974046,-0.841758453,-0.038443191,-1.063237868,-0.64407636,-0.743522319,-0.970223279,-0.518955967,-0.526687538,-0.606765952,-0.664430043,-0.475788814,1.286652894,-0.648945557,0.199612328,-2.071681557,-1.540874645,-0.315016122,-0.975986142,1.973303584,-1.150926812,0.2039334,1.02811163,-0.505195489,-0.915010447,0.982778407,0.532719002,-0.130139488,-0.720567272,-0.637361162,1.150052186,0.661090344,0.625235736,0.900095943,-0.092383042,-0.734070826,-0.235466418,-0.560067506,0.416529669,-0.046295267,1.324752224,-0.543214969,-0.571122927,0.721886328,0.091822547,0.384213788,-0.365664817,0.282377357,0.266246059,1.098238443,-0.955635171,-0.76622403,-0.766397739,-0.315011585,-0.231000908,-0.232828252,0.032021478,-1.160208966,0.27140577,-0.469401126,0.348048818,-0.143318734,0.048094144,0.342483802,0.342726585
-0.53179366,II-VI,CdTe,M_A,Li,2.542116671,-1.367319896,-0.881054368,0.102559858,3.865668616,0.590284004,0.079213854,0.788394318,-0.398767498,0.496743168,-1.115873391,-1.152265262,2.439897594,1.144454682,-0.008010877,1.585013502,-0.565594752,0.721668051,-0.736595564,-0.529746119,2.011437226,0.204583459,-0.805071867,0.195838937,-0.733135591,0.169261051,-0.204329214,1.06100403,-15.4390486,-13.11587299,-0.077248549,0.822190774,2.480376216,-1.050239228,-0.093246089,0.261053618,0.037358781,0.155577624,0.16460757,-0.129580955,0.116726628,-0.306460931,-0.295645731,-0.283065664,0.498172047,0.022381454,0.201814937,0.693160122,0.711836026,-0.037972722,1.429449238,-0.3566514,-0.350580158,0.568635194,-0.651061415,-1.053131061,-0.794937181,0.529134164,0.689219053,-0.841993598,2.385049611,1.257738275,5.965240148,-0.78196971,-0.173887924,-0.174164556,-0.142778463,-0.527667091,-0.055745335,-1.094699417,-0.90549677,-0.746512631,-0.327330386,-0.418662861,0.511642814,0.36390776,-0.016607373,-0.016280622
-0.32921016,IV-IV,Si,M_i_neut,Cu,-0.34076114,-0.818692212,0.486425094,2.247126123,0.26027389,0.186913682,-0.282383736,2.742176435,0.658393503,-0.207079103,-0.859562173,-1.180163693,-0.486986371,-0.265937171,-0.178871707,-0.647851705,3.017924154,-0.781034541,-0.978496663,-0.134646601,0.790693381,-0.654981582,-0.93434563,-0.913932758,0.616056392,-0.117636588,2.443039174,0.817244323,-0.026157973,0.011342327,-0.293293927,-1.030718876,0.070433058,-1.379925244,0.89398521,0.353400456,-0.465836066,2.199609594,1.046673727,2.44269709,-0.190611266,0.136678705,0.929026348,0.080342055,-0.104890125,-0.075889999,0.239005818,-0.9990095,-0.740954851,-0.637134843,-1.15487057,-0.477572499,-0.378006564,-0.230416998,-1.193669478,2.803109256,-0.683686938,0.226242131,-1.08838626,-0.318958979,0.047529874,0.958936329,3.366613513,-0.945267279,-0.826338329,-0.826696895,1.058679318,2.271992008,-0.489598482,-1.066835859,-0.895280417,0.794413811,0.112530787,0.07969973,-0.138702356,-1.028009762,0.151801439,0.15223962
-0.4995723,II-VI,CdTe,M_A,Ag,2.34110423,-0.934171213,0.082337315,2.605419893,0.776457921,-1.065658368,-0.744854982,3.88760457,0.646726129,0.886126331,-0.372359425,-1.391414881,2.439897594,0.917487089,-0.585087518,0.925940169,3.004875106,1.051997392,0.058504523,0.301900326,1.993171707,0.41524112,1.150066804,-0.375743458,-1.33759825,0.169261051,3.544529517,-0.86435392,0.444931411,0.958121871,-0.767587259,0.410399882,-1.371145012,0.568432892,-0.093246089,0.506388115,0.007428963,1.648171584,4.086895857,3.848735088,0.123463569,0.695667433,-0.295645731,-0.537697732,-0.986786251,0.022381454,0.201814937,-0.919020898,-1.19386362,-1.134720059,-0.811656997,-0.3566514,-0.987908694,0.568635194,-0.962652306,2.281240462,-1.698862174,1.100504661,-1.087562072,1.069144583,-0.633524954,1.776782115,0.564450199,-0.399560518,-0.999352745,-0.999638829,-3.236796878,4.021194706,-0.25939069,1.027785089,0.481457339,-0.746512631,-0.012553885,-0.010732929,-0.262656745,0.36390776,-0.016607373,-0.016280622
-0.440008905,II-VI,ZnO,M_A,Fe,1.537054468,-0.765486498,-0.047898344,-0.760442885,0.438956051,-0.739229641,-0.489887251,0.124661114,-1.183619887,0.183575329,-0.253751342,-0.677871931,1.920471384,-0.47899487,-0.789709746,-0.78330097,-0.931600143,1.646451525,-0.794840627,-0.775456107,-0.183960051,-0.054095741,-0.41890628,-0.096834653,-0.540584115,-1.641147278,0.010711874,0.27251216,0.024302754,0.091845307,-0.306066879,-1.072636008,-0.163602752,1.502624685,0.479840763,0.41906326,0.470831532,-0.535453088,0.126303974,0.066824442,0.122462335,-0.943528643,1.673450219,1.424349967,1.491316126,-1.204427637,-1.643144811,-0.034797609,-1.097643214,-1.008177271,-0.11629088,2.759046375,0.09942015,-1.138133574,-1.332134405,-0.608354106,-0.677975746,-0.301544508,2.375887734,0.068877135,0.67964769,0.872590843,-0.206026307,-0.959475531,0.405360698,0.405216066,-0.127437423,-0.44471667,-1.963056075,0.313178457,-0.703327024,0.173166555,1.408649869,-1.356892987,-0.131894842,-1.162160255,-1.457351459,-1.457365156
-0.4400876,II-VI,CdSe,M_A,Tl,2.14009179,0.395820661,0.193887931,-0.566046851,0.794825915,-0.986416065,-0.190947908,0.115622959,0.320953661,0.320663984,1.514613967,-0.791284706,2.439897594,5.094935453,3.622327888,3.166132108,-0.902468272,0.829949633,0.618204211,0.04387031,0.180879401,0.454740383,1.060726363,-0.659573883,-0.459797392,-0.656169262,3.186106831,-1.968712913,0.165806824,0.397956364,-2.628897951,-0.093325455,-0.653533152,2.778986657,-0.48200397,-0.801674807,0.065298044,0.504430453,-0.302696308,-0.603560014,0.120905241,3.39763418,0.485175353,0.609978663,0.188881912,-0.801789758,-0.278356346,-1.259839371,-0.145466976,-0.120859822,-1.360780626,-0.952719512,-0.690210665,-0.360849399,0.567496024,-1.196249152,-1.803527173,0.51396616,0.11379873,0.298817389,-0.303046735,0.533141711,0.471587818,0.596617911,-0.862279583,-0.862506424,0.225844825,1.302472574,0.249722698,1.31518269,0.774846141,-1.113794295,-0.243446049,-0.356244667,-0.352312484,0.068433767,-0.295228893,-0.295008019
-0.33303011,IV-IV,SiSn,M_A,Sb,2.037604863,0.325886723,0.355365442,0.517676068,-0.115203351,0.092403749,-0.102884746,-0.448061362,1.449032919,0.393190024,-0.019845911,0.109516908,1.804770281,-0.676431281,0.637872089,0.12309862,-0.778335185,0.057279398,-0.443857568,-0.979842143,1.280761536,0.955237854,0.656949583,0.067168901,-1.300899779,1.420278902,0.531892997,-1.29403832,0.184972005,-0.234448451,-0.321297461,1.612330584,-0.152829608,-0.754281764,0.033092981,0.590610911,-0.329882126,-0.624482294,1.275105755,-0.114235381,0.237158654,1.734298895,-0.525774646,0.451278016,0.353534736,0.778806072,1.058810447,0.590582965,1.618634129,1.699012441,0.543335202,0.416529669,0.868278952,0.73349295,0.53024996,-0.335238576,-0.029200491,0.161770527,0.090148058,-0.447017646,0.258710803,-1.353385095,0.032869822,-0.983383752,-0.966735648,-0.966911653,-0.138867942,1.09684666,0.324982938,-0.955718251,-0.401952578,0.946833154,-0.02159158,0.408501085,-0.139466329,0.153886209,0.454422659,0.454680227
-0.5091215,IV-IV,SiSn,M_i_A,Ni,-0.541773581,-0.835890537,0.49656606,-0.766668681,0.118720531,0.252029351,-0.248047535,-0.686937655,1.294960174,-0.184359002,-0.863601488,-1.252359804,-0.486986371,-0.288257029,-0.203683812,-0.46151574,0.049798676,-0.767401404,-1.029466607,-0.108916213,-0.040212985,-0.697330305,-0.074096036,-0.808553786,0.543499874,1.420278902,-0.020112982,0.532710106,0.082328307,0.092337012,-0.293537449,-1.0009351,0.355468532,-1.230361869,0.033092981,1.382970457,-0.476063888,-0.982211948,0.355819438,-1.046653203,-0.164282616,0.143426179,-0.525774646,0.00068117,-0.005837323,0.778806072,1.058810447,-1.318067126,-1.188220221,-1.184895269,-1.397900271,0.416529669,-0.926369573,0.73349295,-1.754155497,0.289389194,-0.693201938,0.153145552,-0.253461369,-0.366345923,0.087848715,1.021711375,0.648923431,-1.027325851,-1.087720855,-1.087898245,0.108474005,0.122781931,-0.533869212,-1.079609086,-0.882240915,0.946833154,0.438714976,0.27924136,-0.139129372,0.153886209,0.454422659,0.454680227
-0.5717137,II-VI,CdTe,M_B,S,2.079228153,-0.309436163,0.710651062,0.288461913,1.432460311,-2.145646265,1.124321005,1.228496637,1.362063874,-0.105013452,-1.851096986,1.144861341,0.462502875,0.52716219,-0.270838405,1.258899554,0.139363353,0.0837318,-0.252531168,-0.865611917,0.549220915,0.059299227,-0.460598443,0.442168573,0.201007028,0.169261051,-0.780222642,0.763538022,-3.986430504,-6.02814897,-0.308269667,1.625880874,-12.02932089,0.74327713,-0.093246089,0.810503881,1.64607092,0.044683204,-0.731696589,-1.038688331,0.312406665,-1.435581996,-0.295645731,-0.269260851,0.199899763,0.022381454,0.201814937,1.210881022,1.086199614,1.271992645,1.10614287,-0.3566514,0.634353713,0.568635194,1.442526129,0.60745144,0.36919079,-0.0226599,0.404029467,-0.43147016,-0.372263041,1.467349342,0.604389423,-0.926552891,-1.537712069,-1.538004317,0.564253089,-0.886944368,0.125764656,-0.766853264,-1.24017733,-0.746512631,-0.648086991,-0.481081056,-0.119929646,0.36390776,-0.016607373,-0.016280622
-0.61950168,II-VI,CdTe,M_A,Be,2.34110423,0.475290624,-0.282737428,-0.350929112,0.239184355,-0.438143364,-0.850660662,0.743651249,0.25053907,-1.274684332,1.130644289,-1.536631993,2.180184489,0.899055625,-0.30372292,1.666048089,0.961930127,1.315884778,-0.736523195,-0.7741339,-0.252581468,0.537197884,-0.6040708,0.835482692,2.016756752,0.169261051,0.509609321,1.017245895,0.045514766,0.65083809,-0.317071092,0.81780965,-0.773993938,4.421166722,-0.093246089,0.970771271,-0.030574489,0.805039843,1.183483238,0.903848799,0.125108665,-0.744128789,-0.295645731,-0.4746275,-0.912683177,0.022381454,0.201814937,1.519413165,-1.130359559,0.370969651,-0.351881219,-0.3566514,2.54882948,0.568635194,-1.346767021,0.688192598,-0.824805542,-0.410388101,-1.016709276,-2.533252813,0.245273592,1.505529513,0.24332903,-0.80721835,-0.686545024,-0.686827526,-0.94649809,0.233006426,-0.653400181,-0.813688429,-1.192365821,-0.746512631,-0.602264619,0.009417826,-0.142384228,0.36390776,-0.016607373,-0.016280622
-0.53117483,II-VI,CdTe,M_A,Mn,1.336042027,-0.586555876,-0.303019358,-0.474875299,0.040584174,-0.403281419,-0.691652736,-0.760556689,0.228528678,0.14340306,-0.087027578,-0.094359544,1.660758279,0.207666127,-0.851323946,0.3910044,-0.832064722,1.030685822,-0.331719746,-0.006150587,0.832343884,0.632821806,0.269163061,0.493371594,-0.18462471,0.169261051,-0.584415052,0.098325055,0.023189174,0.121561437,-0.305771503,0.671447139,-0.091169285,1.642461411,-0.093246089,0.761360754,-0.021811727,-0.051165728,-0.693392992,-0.999837589,0.122833053,-1.40431934,-0.295645731,-1.303945076,-1.391456343,0.022381454,0.201814937,-0.192769472,-0.818291645,-0.627487448,-0.379645797,-0.3566514,0.227754386,0.568635194,-1.614248971,-1.126198465,0.257257727,0.63471342,-1.117527224,-0.230448239,0.921157263,1.965641755,-0.008455821,-0.955030594,-0.669166817,-0.66944912,0.534038066,-0.246278225,-0.471890191,0.376350527,-0.183557281,-0.746512631,-0.649901424,0.153422007,-0.136445306,0.36390776,-0.016607373,-0.016280622
-0.5686636,III-V,GaP,M_A,Ni,-0.509067906,-0.958287944,0.148533411,-0.011458791,0.157287279,-0.175865957,0.62385724,-0.32051256,0.200227593,-0.371638108,-0.863601488,-1.252359804,-0.454459897,-0.974601966,-0.636879905,-0.894665915,0.746258281,1.427350558,-0.70004933,0.006901649,0.413848322,0.304450253,-0.787000486,-0.78370924,0.148868612,-0.625523515,0.240215008,-1.509250411,0.083077553,0.517571968,-0.302863358,-1.047536354,0.375592605,-1.255733264,-2.738262969,-0.195902004,-0.535619491,-0.385669045,-0.236576651,-0.610015065,-0.103086244,0.39234242,-0.070252506,0.175296942,0.005949092,0.281233946,-0.551280992,-1.352117048,-1.022910968,-1.139302389,-1.434045535,-0.834644207,0.115389619,0.410387021,-1.754155497,0.980310444,-0.736425017,0.352873984,-1.078384657,-0.306338026,-0.50126034,1.153483381,-0.794482984,-0.115832071,-0.143347421,-0.143611273,-0.304982662,-0.099581367,0.200646048,-0.91070986,-0.4134316,0.46432358,-0.568233857,1.013756619,-0.13927268,-0.128709182,0.410555595,0.410923878
-0.52237985,II-VI,CdTe,M_B,Se,2.079228153,0.280932301,0.680228167,0.025531185,1.255816807,-2.093353348,0.894909901,1.002897699,1.329048286,-0.137274941,-1.238321801,0.266621012,-0.056923335,0.113113118,-0.786878113,1.557677787,0.584324585,0.175684959,0.513721536,-0.476988358,0.609835928,0.138892846,0.023175494,0.575205732,0.251088456,0.169261051,-0.292732967,0.281205057,-2.244436498,-4.68797822,-0.317085501,1.809834786,-4.048228226,0.648658894,-0.093246089,0.727265391,1.410675016,0.038356967,-0.118839044,-0.41707645,0.348416428,-0.498879768,-0.295645731,-0.269260851,0.162848226,0.022381454,0.201814937,1.057461772,0.846509196,0.986555083,0.986998333,-0.3566514,0.687158172,0.568635194,1.34084028,0.881312212,-0.665297479,-0.008295803,0.36860307,-0.421237128,-0.51888295,1.301930531,0.394813545,-0.18439748,-1.511644759,-1.511936709,0.080812712,-0.008774547,0.307274646,-0.18780032,-0.759468634,-0.746512631,-1.201852725,-0.293826473,-0.080143722,0.36390776,-0.016607373,-0.016280622
-0.54867009,II-VI,CdTe,M_A,Zn,2.34110423,-0.491781751,-0.201609707,-0.747311333,0.289655564,-0.577591143,-0.823493557,-0.217448194,0.338580639,0.14340306,0.040534709,-1.058332755,2.180184489,0.464360134,-0.92961473,0.799937232,0.091296538,1.326853969,-0.338770002,-0.184995382,0.597694188,0.546384624,0.373469259,0.375854778,-0.18462471,0.169261051,0.415762952,-0.120465621,0.015427571,0.627691065,-0.303994588,0.64739269,-0.773993938,3.022799467,-0.093246089,0.602769525,0.004650169,-0.844481144,0.562964974,0.274466769,0.120832308,-0.405201754,-0.295645731,-0.346135896,-0.838580103,0.022381454,0.201814937,-1.111957734,-0.709951974,-0.597448152,-1.282999769,-0.3566514,0.227754386,0.568635194,0.045247651,0.269525111,-0.900925541,0.199333646,-0.945856481,-0.110070834,0.454362871,1.733973134,0.219139664,-0.828787395,-0.756057851,-0.756341149,-0.457014708,0.843735943,-0.343505075,0.310355522,-0.250928043,-0.746512631,-0.714469312,-0.203393813,-0.138732302,0.36390776,-0.016607373,-0.016280622
-0.19591239,III-V,InAs,M_i_neut,Ni,-0.541773581,-0.132410061,-0.028899611,-0.766668681,0.118720531,-0.153481683,-0.253298102,-0.686937655,0.423642406,-0.257301096,-0.863601488,-1.252359804,-0.486986371,-0.347926973,-0.264450881,-0.46151574,0.049798676,-0.767401404,0.038002212,-0.108916213,-0.040212985,-0.697330305,-0.406065292,-0.842028157,0.23576513,-0.040531131,0.01640482,0.626660645,0.082328307,0.092337012,-0.294850743,0.043281968,0.355468532,-1.230361869,0.504750313,0.011167639,-0.476063888,-0.982211948,-0.236576651,-0.433572961,-0.164282616,0.179814662,-0.870067215,-0.806053772,-0.816316578,-0.697225289,-0.437785718,-1.318067126,-1.188220221,-1.184895269,-1.397900271,0.206767512,-0.678300078,-0.645924746,-1.754155497,0.289389194,-0.693201938,0.153145552,-1.186882361,-0.366345923,0.087848715,1.021711375,0.052282104,-0.888774985,-0.315549876,-0.314133516,-0.25434718,0.020218416,-1.268384471,-0.768478933,0.12980081,-0.365967391,-0.352332007,-0.4552739,-0.139129372,0.548158174,0.217114074,0.21544201
-0.15216583,IV-IV,GeSn,M_i_A,Cu,-0.34076114,-0.52795126,0.968101959,2.247126123,0.26027389,0.240565112,-0.941905955,2.742176435,1.283954978,-0.207072656,-0.859562173,-1.180163693,-0.486986371,-0.33783374,-0.252090207,-0.647851705,3.017924154,-0.781034541,-0.537323225,-0.134646601,0.790693381,-0.654981582,-0.148042919,-0.893586734,0.73607404,1.286652894,2.487039629,0.54880547,-0.026157973,0.011342327,-0.29487632,-0.839982023,0.070433058,-1.379925244,0.2039334,1.33828453,-0.465836066,2.199609594,1.339001076,1.795742707,-0.190611266,0.180523342,-0.637361162,-0.190880666,-0.116991934,0.625235736,0.900095943,-0.9990095,-0.740954851,-0.637134843,-1.15487057,0.416529669,-0.996968941,1.324752224,-1.193669478,2.803109256,-0.683686938,0.226242131,-0.359740562,-0.318958979,0.047529874,0.958936329,0.440914476,-0.427960209,-1.079031751,-1.079209042,2.401535195,2.605191651,-0.489598482,-0.908939556,-0.199632294,0.27140577,0.451211987,0.07969973,-0.138702356,0.048094144,0.342483802,0.342726585
-0.30011297,IV-IV,Sn,M_A,Sb,2.037604863,0.851267794,0.398604455,-0.543645178,-0.29896256,-0.155731382,-0.044674166,0.004702562,1.449032919,3.710860462,-0.019845911,0.109516908,1.804770281,1.423510648,0.637872089,1.469345077,-0.325474739,-0.569713686,0.408203852,-0.18451251,0.991280967,2.036947353,1.42404594,-0.409794134,-1.598611847,1.048993359,0.531892997,-0.993443161,0.184972005,-0.511269168,-0.321297461,0.568767385,-0.152829608,-0.754281764,0.332190881,1.750599656,1.562125831,-0.808465659,1.004273065,0.238648828,0.029702257,1.734298895,-0.883117181,0.451278016,0.953756248,0.352104367,0.61781545,0.82202719,-0.828087184,-0.735422414,0.789021889,0.416529669,0.616099439,1.055998009,0.53024996,0.012905585,0.17674477,0.10137186,0.664042898,-0.04134476,-0.313929426,0.903371991,-0.494830607,0.469667843,-0.778666317,-0.778840169,0.452713567,0.829619145,0.324982938,-0.682368188,-0.330805193,-0.178879153,-0.02159158,0.408501085,-0.139466329,-0.287042765,-0.012125423,-0.011929476
-0.48872009,II-VI,CdTe,M_A,Hg,2.34110423,0.455959491,0.153324071,0.732268229,0.642964761,-1.187675175,-0.429947863,-0.135302318,0.723762502,0.14340306,1.69059415,-0.453690323,2.180184489,4.597551675,3.056812872,3.017731588,-0.795859266,1.484496909,0.630921847,0.495347444,0.597694188,0.516815967,2.458481529,0.060321776,-0.18462471,0.169261051,2.830419413,-2.308372382,0.112266923,0.702192622,-0.178411082,-0.279167432,-0.773993938,3.022799467,-0.093246089,0.110348141,0.116251239,1.173551574,-0.655089396,-0.960986846,0.115883551,2.849769575,-0.295645731,-0.346135896,-0.764477029,0.022381454,0.201814937,-0.760558791,-0.232469943,-0.216265392,-0.822545214,-0.3566514,0.227754386,0.568635194,0.828155972,-0.318004057,-1.233950539,0.136055167,-0.875003686,-0.095908787,0.233348907,0.954724458,0.296996123,0.433644596,-1.060176469,-1.060463249,0.503823042,2.000718342,0.04165027,1.67709078,1.144298708,-0.746512631,0.62271082,-0.453459776,-0.122755126,0.36390776,-0.016607373,-0.016280622
-0.51195733,III-V,InAs,M_A,Al,-0.509067906,-0.69977652,-0.177315048,1.558128831,0.041091449,0.060595209,-0.054599787,0.4844923,0.093486523,-0.136544098,-0.761632718,-0.251463649,-0.714173002,0.245401299,-0.423454888,0.833154397,2.862447813,1.968065079,-0.176565658,-0.407721406,-0.318860638,-0.707245783,-0.090396915,0.150074126,0.166179535,-0.040531131,1.233398137,0.78889646,0.01262094,0.03942938,-1.205194219,0.92866982,-0.147739407,0.463963417,0.504750313,0.934192344,1.238562362,2.370879076,1.53304951,1.361331348,0.127746606,-0.29027003,-0.870067215,-1.3380374,-0.912658343,-0.697225289,-0.437785718,-0.662287028,-0.931074501,-0.761670018,-0.857603679,0.206767512,-0.921042551,-0.645924746,-0.113547672,1.890705783,-0.022431016,0.716062903,-1.278998423,-0.407589653,-0.002101828,1.461277407,-0.011286659,-0.44456408,-0.188382781,-0.186964964,-1.370772712,1.115883849,-1.011614241,-0.417428827,-1.217614432,-0.365967391,-0.772781096,-0.7747371,-0.735504992,0.548158174,0.217114074,0.21544201
-0.50335647,II-VI,CdTe,M_A,Mg,2.34110423,0.566100147,-0.54640252,-0.106695058,-0.20591341,0.015061917,-0.771267445,0.820335888,-0.035596028,-1.215597357,1.243196039,-0.453690323,2.180184489,0.977372308,-0.220149516,0.728435197,0.062146626,1.062496474,-0.922942303,-0.671245247,-0.363597977,0.655323741,-0.944296758,0.32406923,1.925032524,0.169261051,0.405608905,0.667180813,-0.341355397,0.353206712,-0.315713924,0.811306335,-0.773993938,4.247873249,-0.093246089,0.184824685,0.010810078,0.647563015,0.984304536,0.701824937,0.122118826,-0.708952667,-0.295645731,-0.4746275,-0.87563164,0.022381454,0.201814937,0.32938875,-0.875354586,0.164195984,-1.462330671,-0.3566514,2.452118018,0.568635194,-0.346295898,0.111564837,-0.577415544,0.324378518,-0.981282879,-2.475368255,1.062250752,1.239610038,-0.067705076,-1.009207468,-0.460628336,-0.460908251,-0.789379967,0.41509072,0.023941978,-0.837106011,-1.168460067,-0.746512631,-0.579353433,-0.126231163,-0.154252987,0.36390776,-0.016607373,-0.016280622
-0.39329242,IV-IV,GeSn,M_B,Ge,0.702546255,-0.323150145,1.746432653,0.505896778,0.604031474,1.120458617,0.03280981,0.355081698,1.405012135,-0.136069375,-0.760436855,0.198937158,-0.056923335,0.424885026,-0.967732302,1.30923505,0.987386222,1.981309086,-0.681168669,-0.949255784,-0.962312678,1.646976998,-0.681595725,-0.015280976,0.454813452,1.286652894,-0.75813952,0.31154419,-0.06881359,0.454978627,-0.319196092,0.905955255,0.098788759,1.444670215,0.2039334,1.081751298,0.239732774,1.287181757,1.181956879,0.734742631,0.498606972,-0.535536061,-0.637361162,-0.562409556,-1.270799501,0.625235736,0.900095943,0.270792865,-0.920855636,-1.167019077,0.168380771,0.416529669,-0.776327607,1.324752224,-0.227856007,0.447075857,-0.35094082,0.865095931,-0.89834034,-0.145441773,-0.569670006,1.319784376,-0.235405843,-0.340014382,-1.745930396,-1.746115323,-0.436578082,-0.471320335,-0.029182897,-0.134030469,-0.990695436,0.27140577,-0.306939988,0.996804854,-0.116930849,0.048094144,0.342483802,0.342726585
-0.45049052,III-V,InSb,M_B,As,-0.072982861,0.069489138,0.754749358,0.191532619,0.807636279,-1.904741357,1.301680271,0.62762461,1.145601932,-0.138633304,-0.413634646,-0.341708788,0.719469658,0.123681065,-1.012322575,1.399676032,-0.670914342,0.503318545,0.287307036,-0.487547981,-0.50551509,0.918742606,-0.239225088,0.011206912,0.167383429,0.754274767,-0.518940118,0.328204693,0.095517862,0.842952543,-0.312001095,1.69420026,-0.176200592,0.410816733,0.828529237,0.894006985,0.8824195,-0.815018303,-1.063934336,-0.91324558,0.397061079,-0.688909708,-1.621918938,-1.266435133,-0.75815905,0.346724912,0.581114321,1.272034666,-0.977583921,-0.837217665,1.223005905,0.802835624,-0.197812588,0.531422405,0.203036146,0.777039331,-0.896962451,-0.031988207,-0.78051157,-0.371642522,-0.77170745,1.447940354,-0.310486316,-0.819692874,-1.353050755,-1.353329702,0.267618004,-0.277801853,-0.794687667,-1.073121132,-0.548253312,-0.343499343,-0.586387553,0.060782038,-0.117414287,0.856152251,0.655483598,0.65588572
