(-2/-3),Type,AB,Site,M,Cov_rad.1+Mend_num,At_vol.1+Mend_num,At_rad_2.1+Mend_num,Valence.1-At_rad_2.1,Cov_rad.1+Electronegativity,At_rad_2.1+Electronegativity,Elec_Aff.1+Ion_Energy.1,Valence.1+Ion_pot_2.1,At_rad_2.1-Ion_Energy,At_rad_2.1-Elec_cond,Ion_pot_1.1+Ion_Energy,Ion_Energy.1+Ion_Energy,Ion_pot_1.1+Ion_pot_1,Ion_Energy.1+Ion_pot_1,abs(Electronegativity.1-Ion_rad.1),Ion_pot_1.1+Elec_cond,Ion_Energy.1+Elec_cond,PBE_gap,Ion_pot_2.1-ICSD_vol,Ion_pot_1.1-ICSD_vol,Ion_Energy.1-ICSD_vol,At_vol.1/Elec_Aff,Therm_cond.1^-1,Therm_cond.1+At_rad_2,Thermal_expn.1-Ion_pot_2.1,Therm_cond.1-Therm_cond,At_rad_2.1-Therm_cond,Heat_vap+At_vol,Heat_vap+ICSD_vol,Therm_cond.1+At_wt,At_vol+BP,ICSD_vol+BP,Sp_heat_cap.1/Mend_num,CM8+Therm_cond.1,Therm_cond.1*Electronegativity,Electronegativity+ICSD_vol,Ion_pot_2.3+At_rad_2.1,exp(PBE_gap),ICSD_vol.1*Thermal_expn,ICSD_vol.1*Ion_rad,CM6*MP.1,Mend_num.1/Eps_ion,Ox_state.1+Therm_cond,At_vol.1*Ion_rad,Valence.1-At_rad_2,Heat_vap.1+Elec_cond,At_rad_1.1-Cov_rad.1,Elec_cond/Eps_ion,At_rad_2.1*Eps_ion,At_rad_2.2+MP.1,At_wt/Cov_rad.1,At_vol.1*Density,At_num/Cov_rad.1,Ox_state.1-ICSD_vol,Cov_rad/At_rad_2.1,Mend_num.1*Eps_elec,Ion_pot_2/PBE_delta_H,Density/Density.1,At_rad_2.3+Ion_rad.2,Cov_rad.3-CM5,Ion_pot_2.3-Cov_rad.3,ICSD_vol.3+At_rad_2.2,Cov_rad/Eps_ion,Ion_pot_2.3-ICSD_vol.3,At_rad_2.2-Period.1,Heat_vap.3-At_rad_2.3,At_rad_2.2-Cov_rad.1,Heat_vap.1/At_rad_1.3,Electronegativity.3-Ion_rad.2,Ion_rad.3-Ion_Energy.2,Heat_vap.1/Cov_rad.3,At_vol/At_rad_1.1,Ion_rad.3-Ion_pot_1.2,ICSD_vol.3+At_wt.3,At_rad_2.3-CM5,Period.3-Ox_state.2,At_rad_2.3-BP.3,Ion_rad/Period.1,Ion_pot_1.3-Ion_rad.2,At_wt.3-Density.2,MP.3-At_rad_2.2,Ox_state.1/Cov_rad.3,Ion_rad.3+At_rad_1.2,At_rad_2.2+Sp_heat_cap.1,Heat_fusion.3-At_rad_1.3,Electronegativity.2-Ion_rad.2,At_rad_2.3+At_vol.2
2.7244976,II-VI,CdTe,M_i_B,Na,-0.021974376,0.214062382,-0.295322696,-0.52651362,0.261860474,-0.052548689,0.7852623,0.707067028,0.207929805,-0.170100483,0.243367012,0.243095736,0.355248612,0.354995836,1.146253059,-0.15398773,-0.154258645,-0.527598077,0.69468823,0.771783007,0.772037955,-0.093336963,-0.618316648,-0.128039277,-0.069007373,0.433668789,-0.501455752,-0.812861004,-0.846517615,0.497798934,-0.89504058,-0.92238924,0.619934748,-0.669329079,0.314096941,-0.200516333,2.160668576,-0.31873192,1.178374147,2.00607596,0.311417673,-0.090442442,0.161711571,1.725236993,-0.650734267,-0.005890441,-0.3566514,0.31497861,0.576930018,0.251743746,0.089904355,1.796008128,0.22002039,0.181885438,-0.013758448,-0.617005112,0.013617451,-0.080592093,0.480108229,-0.643156013,-1.295732064,0.731672086,-0.005239392,-1.284689703,0.522823897,0.882315385,0.377159067,-1.129600595,0.946082117,-0.927312051,-0.629307924,0.749925992,-0.92096151,-0.278903825,-0.647012249,-0.276190376,-1.008895532,0.264011406,0.822870903,-0.098013075,1.127496853,0.743233062,0.776493735,-0.410142022,0.973275649,1.109764329,0.648369222
2.67854986,II-VI,CdTe,M_i_neut,Li,-0.021974376,0.214062382,-0.295322696,-0.52651362,0.261860474,-0.052548689,0.7852623,0.707067028,0.207929805,-0.170100483,0.243367012,0.243095736,0.355248612,0.354995836,1.146253059,-0.15398773,-0.154258645,-0.527598077,0.69468823,0.771783007,0.772037955,-0.093336963,-0.618316648,-0.128039277,-0.069007373,0.433668789,-0.501455752,-0.812861004,-0.846517615,0.497798934,-0.89504058,-0.92238924,0.619934748,-0.980020691,0.314096941,-0.200516333,3.907808699,-0.31873192,1.178374147,2.00607596,0.412115158,-0.090442442,0.161711571,1.725236993,-0.650734267,-0.005890441,-0.3566514,0.31497861,0.576930018,0.022104058,0.089904355,1.796008128,0.22002039,0.181885438,-0.013758448,-0.617005112,0.013617451,-0.080592093,-0.105942234,-0.025092295,-3.398929731,-0.020371563,-0.005239392,-3.662677252,0.752463584,0.540443666,0.606798754,-0.066672548,0.456429646,-0.47045699,0.472744952,0.749925992,-0.45893239,-1.003293581,-0.469534472,0.219287976,-0.604956067,0.264011406,0.30111492,0.062962448,0.826909595,-0.586090932,-0.157671915,-0.63978171,0.452358539,0.612139804,-0.083939026
1.1004082,III-V,GaSb,M_B,S,0.920745025,0.872467494,0.675375482,0.617650711,0.87589176,0.644234934,-0.921050751,-0.545836683,-1.432723663,-1.10867445,-1.421496703,-1.421960093,-1.200518512,-1.201004719,0.295490926,-0.967887871,-0.968136102,-0.790984426,0.719606563,0.664614777,0.664861323,-0.010863859,2.526547839,0.713792088,-0.588758338,-0.753339372,-1.386194352,-0.015468093,0.007060565,0.202345522,0.115650791,0.137010462,-0.106433461,-0.236137412,-0.295336035,0.087998572,1.445676093,-0.342634405,-0.281278055,-0.135208871,0.190014129,-0.907419269,-1.187917182,-0.155165056,0.43388221,-0.850435706,0.802835624,0.326000184,-0.860019697,-1.084776256,0.706959451,0.044523126,1.85233525,0.694114168,0.301293724,0.200654203,0.017678374,0.077320437,-2.341741022,1.290274764,-1.927980505,-1.427999162,-0.76190164,-1.404546518,1.977208585,-0.886910851,1.945800063,2.458980045,-2.278261343,1.786551581,3.169232267,2.617905021,1.816696308,-1.926107035,1.365566407,3.332366183,0.660210972,2.888992732,-2.293873114,1.338834123,-0.459424817,1.058448551,-1.302156588,-1.852822009,-0.530191617,-1.92859457,-1.30483252
3.10307794,II-VI,CdS,M_A,V,-0.987646062,-1.028605924,-0.958224317,-1.38916319,-0.747753931,-0.76391496,1.601188207,1.459344103,0.906904319,0.528972398,0.707185253,0.707112922,0.831062875,0.831031025,1.143170049,0.266687134,0.266539024,-0.065410538,0.119547845,0.347943215,0.348079512,-2.324188095,-0.566487935,-0.179812135,0.838529141,0.484978413,0.251601808,-0.812861004,-0.846517615,0.442881655,-0.89504058,-0.92238924,-1.572657126,-0.819955899,0.381810856,-0.200516333,-0.095366709,-0.25808225,0.111549254,0.390280956,0.633453922,0.01104006,1.624974925,-0.050726745,-0.650734267,-0.161376426,-1.578021871,0.449222344,-0.163650084,-0.358751166,0.007973688,0.034885142,-0.043180565,-1.324857191,-0.103992918,-0.954504072,0.014481688,-0.13310117,-0.821562875,0.659967863,-0.895023077,-0.651334963,0.029175777,-0.881340421,-0.28877858,-1.552608394,-0.198528977,0.859560194,-0.94620461,1.163741945,1.114736013,-0.039578443,1.193688475,-1.787586319,-0.015451283,2.210344217,1.627017227,-0.063790514,0.250148719,1.746258631,-0.891062009,-0.193874994,-1.618969616,0.383565115,-1.177285606,-0.469581397,-0.650768852
0.9174383,IV-IV,GeSn,M_i_A,Au,1.985535842,1.921018181,1.994209827,1.970942211,1.73100817,1.819912007,-1.190834758,-1.771384863,-0.94203637,-1.609619585,-0.890620088,-0.890910278,-0.752269735,-0.752574234,0.600088555,-1.469326475,-1.469469618,-1.106846217,1.260724972,1.376149094,1.376278309,1.700959022,0.096039928,0.908518228,-1.217657656,-1.574518487,-1.602143327,1.132833356,1.088445742,1.377794487,1.23821175,1.190950896,-1.089397518,1.6933985,1.824753362,1.422079474,1.185646694,-0.364118348,-1.029912517,-0.418403798,-1.015203717,-0.262488338,-0.244055193,-0.33726547,0.343500093,-0.126440985,0.416529669,-0.12807709,0.46940785,-0.451147223,0.480100974,-0.166302332,1.378174236,0.270727442,4.328433635,-0.910800498,0.012295742,4.796690892,-0.219796153,0.006769353,-0.173407125,-0.441210151,0.843355148,-0.476547661,1.084165355,-0.275083317,1.08132091,-0.215204128,-0.809496822,0.550779722,-0.10728276,0.618306966,0.567728898,0.474528018,0.095421653,-0.655875302,0.342734813,-1.538726081,-0.521267253,1.039893592,-0.132025756,-0.114395321,-0.2297595,-0.910619031,-0.037516715,-0.930379773,-0.471233601
2.93145505,II-VI,CdSe,M_i_neut,Ag,-0.590016544,-0.792498946,-0.697081254,-1.049331541,-0.332030352,-0.483679762,1.219566195,1.118990415,0.631550722,0.253580051,0.498449879,0.498273158,0.616928847,0.61678233,-0.227121883,0.077367876,0.077151025,-0.620439243,0.379759351,0.538686808,0.538890077,-0.780598278,-0.609864736,-0.135751716,0.443335376,0.441312222,-0.04505723,-0.812861004,-0.846517615,0.48961808,-0.89504058,-0.92238924,0.979690227,-0.300677129,0.324184069,-0.200516333,0.213107865,-0.327884112,0.644961701,1.198178458,-0.127027434,-0.029175292,0.161711571,0.286706366,-0.650734267,-0.098921805,-0.952719512,0.44087437,0.18595975,-0.509411861,0.041709845,0.369498509,0.065196299,0.181885438,-0.068446006,-0.714937442,0.014420776,-0.098850645,0.213019623,-0.133612195,-0.225973369,-0.48041349,0.027035662,-0.530912026,0.531649872,-0.094981511,0.418250028,0.197965319,0.258111853,-0.384545468,0.058488746,0.271438455,-0.376111976,-0.286580018,0.00040988,-1.267147079,0.092215898,0.100110446,0.427936,0.582006288,-0.115844066,-0.114395321,0.154654834,-0.746283558,0.00314939,0.244245136,-0.501312576
2.22349888,II-VI,CdTe,M_B,P,-0.021974376,0.214062382,-0.295322696,-0.52651362,0.261860474,-0.052548689,0.7852623,0.707067028,0.207929805,-0.170100483,0.243367012,0.243095736,0.355248612,0.354995836,1.146253059,-0.15398773,-0.154258645,-0.527598077,0.69468823,0.771783007,0.772037955,-0.093336963,-0.618316648,-0.128039277,-0.069007373,0.433668789,-0.501455752,-0.812861004,-0.846517615,0.497798934,-0.89504058,-0.92238924,0.619934748,-0.731964973,0.314096941,-0.200516333,0.8014111,-0.31873192,1.178374147,2.00607596,0.334643314,-0.090442442,0.161711571,1.725236993,-0.650734267,-0.005890441,-0.3566514,0.31497861,0.576930018,-1.024032297,0.089904355,1.796008128,0.22002039,0.181885438,-0.013758448,-0.617005112,0.013617451,-0.080592093,-2.203726271,1.091572638,-1.400368993,-1.735741013,-0.005239392,-1.494220747,1.798599939,-0.582402436,1.652935109,2.013928698,-2.060206187,2.253195295,2.268485467,0.749925992,2.288944029,-2.481135956,0.96827329,2.778991119,0.457430605,0.264011406,-2.432078797,1.431520211,-0.323834389,-2.752158462,-1.656744455,-1.685918065,-0.532855608,-1.70918976,-0.928742406
0.62135464,III-V,InSb,M_A,Pd,1.128022766,1.178111624,0.862808225,0.617650711,0.75207848,0.52931955,-0.921050751,-0.545836683,-1.53260968,-1.021164413,-1.530668525,-1.531145317,-1.30197877,-1.302481022,0.295490926,-0.881151478,-0.881400941,-0.680987829,1.49543829,1.426203697,1.426430303,-0.010863859,2.526547839,1.275699815,-0.588758338,-0.282201358,-0.92387236,0.948676107,0.974562395,1.126440105,1.112850501,1.132356744,-0.290575664,0.965319932,-0.321536228,0.90731498,0.740480089,-0.333411129,0.811575272,0.635085637,0.096023772,-0.738518674,-0.737065223,0.430715587,1.006317422,-0.737455452,0.802835624,0.309333004,-0.617974288,-0.191733026,0.095941953,0.530913357,0.239224711,1.519075641,0.00467193,0.173803928,1.537370596,-0.052101179,-1.420900219,0.778346737,-0.809369959,-1.159883384,-0.205572165,-1.224237493,1.084165355,-1.665899169,1.052756833,2.469518971,-0.998644405,1.123988086,1.913794863,0.277959522,1.14862156,-1.731715805,1.02257534,0.054740673,1.515572439,0.441925492,-1.220579538,2.178668381,-0.972159794,0.652456937,-1.072385554,-0.959778779,-1.407253531,-0.918771135,-1.327360314
2.34978669,II-VI,CdSe,M_i_A,F,-0.590016544,-0.792498946,-0.697081254,-1.049331541,-0.332030352,-0.483679762,1.219566195,1.118990415,0.631550722,0.253580051,0.498449879,0.498273158,0.616928847,0.61678233,-0.227121883,0.077367876,0.077151025,-0.620439243,0.379759351,0.538686808,0.538890077,-0.780598278,-0.609864736,-0.135751716,0.443335376,0.441312222,-0.04505723,-0.812861004,-0.846517615,0.48961808,-0.89504058,-0.92238924,0.979690227,-0.947136135,0.324184069,-0.200516333,1.015487562,-0.327884112,0.644961701,1.198178458,0.609309476,-0.029175292,0.161711571,0.286706366,-0.650734267,-0.098921805,-0.952719512,0.44087437,0.18595975,-2.014827591,0.041709845,0.369498509,0.065196299,0.181885438,-0.068446006,-0.714937442,0.014420776,-0.098850645,-0.663241078,1.051345171,-1.979060305,-1.74707274,0.027035662,-1.356097031,2.037065602,-0.615543558,1.923665758,1.949143588,-1.299992543,2.313162405,1.813938484,0.271438455,2.337005305,-1.068414913,1.253439108,0.219287976,0.448909019,0.100110446,-1.774531527,0.119638379,-0.903111302,-2.773043308,-0.866179984,-2.251699288,-0.651609864,-1.677540694,-1.423757221
2.59526459,II-VI,CdTe,M_i_A,Li,-0.021974376,0.214062382,-0.295322696,-0.52651362,0.261860474,-0.052548689,0.7852623,0.707067028,0.207929805,-0.170100483,0.243367012,0.243095736,0.355248612,0.354995836,1.146253059,-0.15398773,-0.154258645,-0.527598077,0.69468823,0.771783007,0.772037955,-0.093336963,-0.618316648,-0.128039277,-0.069007373,0.433668789,-0.501455752,-0.812861004,-0.846517615,0.497798934,-0.89504058,-0.92238924,0.619934748,-0.997281336,0.314096941,-0.200516333,3.907808699,-0.31873192,1.178374147,2.00607596,0.418967613,-0.090442442,0.161711571,1.725236993,-0.650734267,-0.005890441,-0.3566514,0.31497861,0.576930018,0.022104058,0.089904355,1.796008128,0.22002039,0.181885438,-0.013758448,-0.617005112,0.013617451,-0.080592093,-0.105942234,-0.027185538,-3.398929731,-0.020371563,-0.005239392,-3.662677252,0.752463584,0.540443666,0.606798754,-0.066672548,0.456429646,-0.47045699,0.472744952,0.749925992,-0.45893239,-1.003293581,-0.471641907,0.219287976,-0.604956067,0.264011406,0.30111492,0.062962448,0.826909595,-0.586090932,-0.157671915,-0.63978171,0.452358539,0.612139804,-0.083939026
2.63610428,II-VI,CdTe,M_i_A,Na,-0.021974376,0.214062382,-0.295322696,-0.52651362,0.261860474,-0.052548689,0.7852623,0.707067028,0.207929805,-0.170100483,0.243367012,0.243095736,0.355248612,0.354995836,1.146253059,-0.15398773,-0.154258645,-0.527598077,0.69468823,0.771783007,0.772037955,-0.093336963,-0.618316648,-0.128039277,-0.069007373,0.433668789,-0.501455752,-0.812861004,-0.846517615,0.497798934,-0.89504058,-0.92238924,0.619934748,-0.859196175,0.314096941,-0.200516333,2.160668576,-0.31873192,1.178374147,2.00607596,0.330282229,-0.090442442,0.161711571,1.725236993,-0.650734267,-0.005890441,-0.3566514,0.31497861,0.576930018,0.251743746,0.089904355,1.796008128,0.22002039,0.181885438,-0.013758448,-0.617005112,0.013617451,-0.080592093,0.480108229,-0.648918634,-1.295732064,0.731672086,-0.005239392,-1.284689703,0.522823897,0.882315385,0.377159067,-1.129600595,0.946082117,-0.927312051,-0.629307924,0.749925992,-0.92096151,-0.278903825,-0.652813938,-0.276190376,-1.008895532,0.264011406,0.822870903,-0.098013075,1.127496853,0.743233062,0.776493735,-0.410142022,0.973275649,1.109764329,0.648369222
2.2020299,II-VI,CdTe,M_A,Fe,-0.021974376,0.214062382,-0.295322696,-0.52651362,0.261860474,-0.052548689,0.7852623,0.707067028,0.207929805,-0.170100483,0.243367012,0.243095736,0.355248612,0.354995836,1.146253059,-0.15398773,-0.154258645,-0.527598077,0.69468823,0.771783007,0.772037955,-0.093336963,-0.618316648,-0.128039277,-0.069007373,0.433668789,-0.501455752,-0.812861004,-0.846517615,0.497798934,-0.89504058,-0.92238924,0.619934748,-0.151509727,0.314096941,-0.200516333,0.675648001,-0.31873192,1.178374147,2.00607596,0.119408183,-0.090442442,0.161711571,1.725236993,-0.650734267,-0.005890441,-0.3566514,0.31497861,0.576930018,-0.398902036,0.089904355,1.796008128,0.22002039,0.181885438,-0.013758448,-0.617005112,0.013617451,-0.080592093,-1.002356645,0.835401119,-1.060427639,-0.928032761,-0.005239392,-1.045320051,1.173469678,-1.473745398,1.027804848,1.480849188,-1.111130982,1.48980541,1.782452792,0.749925992,1.520866898,-1.813575066,0.287420279,1.103594089,1.589781011,0.264011406,-0.021357815,2.043496262,-0.918272441,-2.165893583,-1.74432749,-1.060787804,-0.972408232,-0.669963198,-0.918933613
1.42453852,IV-IV,SiGe,M_A,Sc,1.238618041,0.944333165,1.405018526,1.44812429,0.712829857,0.967424529,-0.945644145,-1.564309862,-0.400013979,-1.185917338,-0.570671845,-0.571081488,-0.436764507,-0.437181956,-0.732161791,-1.296488855,-1.296778398,-0.665749768,0.839820174,0.944264264,0.944549813,-1.752014851,0.131026338,0.505237298,-0.712774766,-0.396949544,-0.152316329,0.863478133,0.873767941,0.288619153,0.348145004,0.352404842,-1.221780386,0.701293264,0.45953295,0.57440755,0.785915959,-0.332051516,-0.29690925,-0.243674519,0.048171861,-0.322092038,0.724726701,0.167116721,0.102474741,0.041701726,1.098593045,-0.220407635,0.631861446,0.391088086,-0.017891201,0.23842557,-0.129942979,-0.008490287,-0.23245988,-0.260256028,0.011835546,-0.128752743,0.261563143,-0.75630862,0.248919947,0.003016062,-0.244825466,-0.347377298,0.097886018,0.832703768,0.155870635,0.241798339,0.347648818,-0.934763243,0.381988659,0.486126843,-0.931083369,-0.207346433,-0.871201697,-0.153972128,-0.489272162,-0.082672546,0.34563107,-0.922014515,0.485859117,1.013741382,0.641008882,-0.312519704,1.105164831,0.181973075,0.364653085
2.48252327,II-VI,CdTe,M_B,Cl,-0.021974376,0.214062382,-0.295322696,-0.52651362,0.261860474,-0.052548689,0.7852623,0.707067028,0.207929805,-0.170100483,0.243367012,0.243095736,0.355248612,0.354995836,1.146253059,-0.15398773,-0.154258645,-0.527598077,0.69468823,0.771783007,0.772037955,-0.093336963,-0.618316648,-0.128039277,-0.069007373,0.433668789,-0.501455752,-0.812861004,-0.846517615,0.497798934,-0.89504058,-0.92238924,0.619934748,-0.6896852,0.314096941,-0.200516333,1.044565481,-0.31873192,1.178374147,2.00607596,0.318965804,-0.090442442,0.161711571,1.725236993,-0.650734267,-0.005890441,-0.3566514,0.31497861,0.576930018,-1.355734068,0.089904355,1.796008128,0.22002039,0.181885438,-0.013758448,-0.617005112,0.013617451,-0.080592093,0.121716863,1.263200787,-1.737339108,-1.69731795,-0.005239392,-1.388452977,2.13030171,-0.855213772,1.98463688,2.894640507,-0.141387377,0.597511024,2.517336117,0.749925992,0.608497103,-2.11532061,1.294652782,0.565490862,0.623316466,0.264011406,-0.18397052,1.656858912,-0.576386178,-3.052328396,-0.074602483,-2.017619836,-1.044624872,0.032263348,-1.164772908
2.2279333,II-VI,CdTe,M_B,As,-0.021974376,0.214062382,-0.295322696,-0.52651362,0.261860474,-0.052548689,0.7852623,0.707067028,0.207929805,-0.170100483,0.243367012,0.243095736,0.355248612,0.354995836,1.146253059,-0.15398773,-0.154258645,-0.527598077,0.69468823,0.771783007,0.772037955,-0.093336963,-0.618316648,-0.128039277,-0.069007373,0.433668789,-0.501455752,-0.812861004,-0.846517615,0.497798934,-0.89504058,-0.92238924,0.619934748,-0.351447015,0.314096941,-0.200516333,0.736411202,-0.31873192,1.178374147,2.00607596,0.193545731,-0.090442442,0.161711571,1.725236993,-0.650734267,-0.005890441,-0.3566514,0.31497861,0.576930018,-0.896454692,0.089904355,1.796008128,0.22002039,0.181885438,-0.013758448,-0.617005112,0.013617451,-0.080592093,-1.460227272,1.202502634,-1.110395613,-1.549293765,-0.005239392,-1.339074822,1.671022335,-0.535376698,1.525357505,1.679865598,-1.332514122,1.451027554,1.770784168,0.749925992,1.476511708,-2.019841413,1.259155467,1.176762639,0.480109882,0.264011406,-1.538435787,1.576455573,-0.718815578,-2.151818594,-0.946267258,-1.55834046,-1.338184751,-0.977577389,-1.050728492
3.62058601,II-VI,ZnSe,M_A,Al,-0.797294286,-1.098143076,-0.884513997,-1.049331541,-0.497114726,-0.636900273,1.219566195,1.118990415,0.820116032,0.373906352,0.704544979,0.704393558,0.807940883,0.80782457,-0.227121883,0.196630417,0.196411872,0.04458606,-0.384136504,-0.21118536,-0.210962458,-0.780598278,-0.609864736,-0.668085351,0.443335376,0.661942706,0.171444776,-1.886334549,-1.905743903,-0.473881206,-1.880689577,-1.888954333,1.254874054,-0.716801033,0.507760687,-1.337323781,0.223457183,-0.239027734,0.594775588,0.345283187,0.497571365,-0.089461304,0.372842245,-0.029586803,-1.19304131,0.056426045,-0.952719512,0.161336332,0.175349519,-0.675262747,0.898318852,0.125136173,0.709240136,-0.63038432,-0.054881255,-0.943134696,0.017015299,-0.090201986,-0.725966888,0.224865731,-0.592958442,-0.326642756,0.35016672,-0.216448372,0.697500758,-0.909289949,0.584100913,0.029103532,-1.059318841,0.411013954,0.672749024,-0.30669012,0.431989941,-0.689137227,-0.120570398,0.970289332,1.03758429,0.220682802,0.597738892,0.230357482,-0.371369434,-1.044699285,-0.973895978,-0.912134444,-0.141353399,-0.447838344,-0.498567589
1.50069038,III-V,InAs,M_A,Ca,0.559980599,-0.096866057,0.461049667,0.09483279,0.158187654,0.098188477,-0.777884522,-0.211367615,-1.108988763,-0.597483879,-1.129333571,-1.127915165,-0.890263838,-0.888807246,-1.426406769,-0.517147839,-0.515728477,-0.448884916,1.239725768,1.059461493,1.058011132,0.490817807,0.212052684,1.915085907,-0.031144233,-0.915866583,-0.467473839,0.948676107,0.974562395,1.804659267,1.112850501,1.132356744,-0.410840712,0.416887432,-0.590165774,0.90731498,-0.133451351,-0.310278342,-0.447249334,-0.367982747,0.081066985,-0.659393515,-0.737065223,-0.635439381,1.006317422,-0.873577443,0.206767512,0.052995816,0.063402124,0.490660585,0.050052505,-0.555146662,0.091928081,1.519075641,-0.042763744,0.22108479,1.216219282,-0.071165571,-0.421985231,-0.307445696,0.369667837,0.217804724,-0.135566803,0.256255907,-0.080722628,-0.471589877,-0.079866165,0.169989011,0.708387236,-0.074087643,-0.069212249,0.080691742,-0.059107234,-1.347842074,0.389183722,0.550219025,0.373840425,0.161806459,-0.018039336,1.009081365,0.113287982,0.00572078,0.411566187,-0.110501654,-0.25331952,0.999566191,-0.0186774
2.6405061,III-V,BP,M_A,Be,-0.459482144,-0.044517171,-0.30212784,-0.166576171,0.815512503,0.87855626,-0.551669948,-0.037691808,0.28342569,-0.571602441,0.393104898,0.392865634,-0.884634159,-0.885069016,-0.717841573,-0.490969552,-0.491223321,0.166692375,-1.089255639,-1.308497745,-1.308200787,-0.144378113,-0.565728479,-1.777658922,-0.659001019,-0.316267016,-0.854952158,-0.289801487,-0.244005585,-1.639907646,-0.223074174,-0.178628419,-0.601707511,-1.035309825,-1.378413961,-0.580898523,-1.138901513,-0.215269829,0.237035322,0.403455629,0.917537789,2.70216606,0.125795278,-0.991415651,-1.49432061,-1.19019801,-0.834644207,0.267441529,0.085906531,-1.070877403,0.030182915,-0.815131706,0.026894058,-2.322942543,-0.07441157,0.437435827,0.015078706,-0.078656428,-0.303002292,-0.635356019,1.319762953,-0.181255216,-0.022033503,1.591682948,0.374624962,1.405821833,0.579130873,-0.6863121,0.103661275,0.265979526,-0.404546592,-0.04197765,0.279455684,0.286838495,-0.817956091,-0.345173597,-1.359191134,0.090655164,-1.994045598,-1.024517694,0.293794517,0.147762151,-0.513366469,-0.141722945,0.706748697,-0.557790778,-0.259023311
2.29333886,II-VI,CdTe,M_A,Cr,-0.021974376,0.214062382,-0.295322696,-0.52651362,0.261860474,-0.052548689,0.7852623,0.707067028,0.207929805,-0.170100483,0.243367012,0.243095736,0.355248612,0.354995836,1.146253059,-0.15398773,-0.154258645,-0.527598077,0.69468823,0.771783007,0.772037955,-0.093336963,-0.618316648,-0.128039277,-0.069007373,0.433668789,-0.501455752,-0.812861004,-0.846517615,0.497798934,-0.89504058,-0.92238924,0.619934748,-0.220552307,0.314096941,-0.200516333,0.694695591,-0.31873192,1.178374147,2.00607596,0.145009449,-0.090442442,0.161711571,1.725236993,-0.650734267,-0.005890441,-0.3566514,0.31497861,0.576930018,-0.23305115,0.089904355,1.796008128,0.22002039,0.181885438,-0.013758448,-0.617005112,0.013617451,-0.080592093,-0.764449582,0.806650801,-1.061305931,-0.781227413,-0.005239392,-1.054033688,1.007618793,-1.303784649,0.861953963,1.45655369,-0.83684437,1.055302247,1.746902699,0.749925992,1.082955551,-1.83688714,0.129001892,1.103594089,1.40641605,0.264011406,0.384122356,1.959148463,-0.963225965,-2.123012163,-1.641630479,-0.894936918,-1.181749361,-0.365806163,-0.796596532
2.1739744,II-VI,CdTe,M_A,Co,-0.021974376,0.214062382,-0.295322696,-0.52651362,0.261860474,-0.052548689,0.7852623,0.707067028,0.207929805,-0.170100483,0.243367012,0.243095736,0.355248612,0.354995836,1.146253059,-0.15398773,-0.154258645,-0.527598077,0.69468823,0.771783007,0.772037955,-0.093336963,-0.618316648,-0.128039277,-0.069007373,0.433668789,-0.501455752,-0.812861004,-0.846517615,0.497798934,-0.89504058,-0.92238924,0.619934748,-0.116988437,0.314096941,-0.200516333,0.728028872,-0.31873192,1.178374147,2.00607596,0.106607551,-0.090442442,0.161711571,1.725236993,-0.650734267,-0.005890441,-0.3566514,0.31497861,0.576930018,-0.462690838,0.089904355,1.796008128,0.22002039,0.181885438,-0.013758448,-0.617005112,0.013617451,-0.080592093,-0.894115435,0.860241183,-1.124646864,-0.99953455,-0.005239392,-1.118598914,1.237258481,-1.599435,1.091593651,1.444405941,-0.98580625,1.339293249,1.818002885,0.749925992,1.369587772,-1.806548495,0.349258911,0.550219025,1.698780231,0.264011406,0.156981885,2.212684149,-0.958540417,-2.208775002,-1.596631355,-1.124576606,-1.040197862,-0.553833564,-0.984894346
2.1317998,II-VI,CdTe,M_B,O,-0.021974376,0.214062382,-0.295322696,-0.52651362,0.261860474,-0.052548689,0.7852623,0.707067028,0.207929805,-0.170100483,0.243367012,0.243095736,0.355248612,0.354995836,1.146253059,-0.15398773,-0.154258645,-0.527598077,0.69468823,0.771783007,0.772037955,-0.093336963,-0.618316648,-0.128039277,-0.069007373,0.433668789,-0.501455752,-0.812861004,-0.846517615,0.497798934,-0.89504058,-0.92238924,0.619934748,-0.879944179,0.314096941,-0.200516333,1.717600142,-0.31873192,1.178374147,2.00607596,0.389514596,-0.090442442,0.161711571,1.725236993,-0.650734267,-0.005890441,-0.3566514,0.31497861,0.576930018,-1.763982401,0.089904355,1.796008128,0.22002039,0.181885438,-0.013758448,-0.617005112,0.013617451,-0.080592093,-0.837966425,1.726424203,-2.779227646,-2.398834573,-0.005239392,-2.468112497,2.538550044,-1.178643555,2.392885214,3.684244199,-1.096590782,1.393756094,3.441638529,0.749925992,1.413362971,-2.661460594,1.58372427,1.614344278,0.928905185,0.264011406,-1.071217851,1.585874025,-0.929266437,-4.167245294,-1.043935875,-2.425868169,-1.314559777,-0.971137183,-1.605289378
