∆H (B-rich),Type,AB,Site,M,Group.3+At_rad_2.1,BP.3+Ion_pot_2.1,BP.3+Sp_heat_cap.1,Group.3-Ion_pot_2.1,At_rad_2.3-At_rad_2.1,Mend_num.3+At_rad_2.1,Thermal_expn/Group.3,ICSD_vol/BP.2,At_rad_2.3+Ion_pot_2.1,CM6-CM2,Cov_rad/Heat_vap.2,ICSD_vol/Heat_vap.2,Period/Heat_vap.2,Period.2-CM8,At_rad_2.3+BP.3,Mend_num.3-Ion_pot_2.1,ICSD_vol.3+Heat_vap.2,Ion_Energy/BP.2,Electronegativity/MP.2,Therm_cond.1/MP.2,Period.2/CM1,Thermal_expn/Mend_num.3,Elec_Aff/Group.3,abs(Group.3-Group.1),ICSD_vol/CM1,Mend_num/CM1,CM1-Eps_elec,abs(Group.3-Ion_rad),CM1+ICSD_vol,Ion_Energy/CM1,abs(Elec_Aff.2-CM1),abs(Ion_pot_1.3-CM1),At_rad_2/Mend_num.3,abs(Heat_vap.3-Mend_num.3),abs(Mend_num.3-Ion_rad),Ion_pot_1/Elec_Aff.3,abs(Density.3-CM1),Cov_rad/Group.3,abs(Mend_num.3-BP.3),Elec_cond/Elec_Aff.3,Elec_Aff.1/Elec_Aff.3,abs(Group.3-Heat_fusion.3),CM1-Heat_fusion,Valence.2-CM1,Electronegativity.2+Therm_cond.2,Therm_cond.1/Mend_num.3,abs(Group.3-Ion_pot_1),Ion_pot_2.2*CM1,abs(Thermal_expn.3-Thermal_expn.2),CM1+Eps_ion,abs(Mend_num.3-Ion_pot_1),CM1-Ion_Energy,ICSD_vol/Elec_Aff.3,abs(CM1-Therm_cond.1),Heat_vap.1/CM1,CM1^3,abs(CM1-Thermal_expn.1),Valence.1/Electronegativity.3,CM1+Elec_Aff.1,Density/Group.3,CM1+Valence.1,Ion_pot_1/Electronegativity.3,Period.3/Thermal_expn.3,Mend_num.1/Mend_num.3,abs(Mend_num.3-At_rad_2.2),Period.3/Sp_heat_cap.2,Mend_num.3+Ion_pot_2.2,abs(Group.3-At_rad_1),Cov_rad.2*CM1,Cov_rad/Elec_Aff.3,Ion_rad.3+Ox_state.2,Therm_cond.3+Mend_num.2,abs(Mend_num.3-CM2),Mend_num.1/Elec_Aff.3,Density/Mend_num.3,abs(Electronegativity.3-Ion_Energy.3),Ion_rad/Elec_Aff.3,Period.3/At_wt,Group.3-Ion_rad.3,Thermal_expn.3+CM1,abs(Mend_num.3-Heat_vap.2),abs(Mend_num.3-Heat_fusion.2),abs(Electronegativity.3-MP.3),abs(Group.3-CM5),Ion_Energy.3*At_wt.3,Ion_Energy.2*CM4,abs(Heat_vap.3-Elec_Aff.3),Ion_Energy.3*Density.3,Electronegativity.2*CM4,abs(Ion_Energy.3-At_wt.3),abs(At_num.3-Ion_Energy.3),abs(Group.2-CM4),abs(BP.3-Mend_num.2),Therm_cond.3-CM5,Electronegativity.2*CM5,abs(At_wt.3-Group.2),Ion_pot_2.3*Ion_Energy.3,abs(Period.2-CM1),Elec_cond.3+Elec_cond.1,abs(Ion_pot_1.2-MP.2),abs(Period.3-Ion_Energy.2),abs(Group.3-Density.2),abs(Heat_fusion.3-Elec_Aff.3),exp(Therm_cond.3),Ion_pot_2.3*Ion_pot_1.3,abs(Valence.3-Heat_vap.3),Elec_cond.2^3,abs(Electronegativity.2-CM5),abs(Ion_pot_1.2-CM2),At_rad_2.3*CM2,Group.2*CM5,At_rad_2.2/Ion_rad.2,At_wt.3*At_rad_1.2,Ion_pot_1.2*CM5,Group.3*BP.2,abs(Valence.3-BP.3),abs(Heat_vap.2-Eps_elec),abs(Electronegativity.2-Heat_fusion.2),Mend_num.3*MP.3,abs(Density.3-Group.2),abs(Valence.3-Elec_Aff.2),abs(Mend_num.3-CM3),At_rad_2.3*Ion_pot_2.2,abs(Mend_num.3-Density.2),abs(Period.3-Electronegativity.3),Ion_pot_2/Therm_cond.2,At_wt/Elec_cond.2,abs(MP.3-Electronegativity.2),Elec_cond.3-Eps_elec,At_num/Elec_cond.2,abs(MP.2-MP.1),abs(At_rad_2.3-Heat_fusion.1),abs(Valence.3-Heat_fusion.3),At_num.3*At_rad_2.2,Heat_vap.3*Heat_vap.2
4.064727009,II-VI,CdS,M_i_neut,Tl,0.312601649,-0.137497935,0.000157207,-0.343723168,-0.402152891,0.277578586,0.100197457,-0.431579455,0.375320172,2.057258173,-0.062782226,-0.414430954,-0.181121291,-1.083203768,-0.198285916,-0.308567937,-0.4687656,-0.281229437,0.223855952,0.40247355,-0.31605319,0.098903839,-0.175064601,-0.634669822,-0.145707209,0.013604524,-0.478423084,-0.558590044,0.22187064,-0.064720245,-0.670642785,-0.606449763,0.389259017,0.042096579,-0.464812652,0.053554472,-0.007563661,0.090373885,0.035490957,-0.275613822,0.087078575,0.434570133,-0.284531676,0.215204604,0.127628227,-0.356569385,-0.945369679,0.171529168,-0.576475228,0.55090738,-0.990470439,0.826211783,-0.186306552,-0.442150116,0.152344796,-0.217695308,-0.6486003,0.044358505,0.990133076,0.036847412,0.796016641,0.171125454,0.012306539,0.191176636,-1.038135992,0.09801555,0.681598004,-1.127907323,-0.322418893,0.043480095,-0.063181688,0.433466256,1.059399721,-0.041346207,0.045668557,1.098339519,-0.125685791,0.418321187,0.399651526,-0.212266613,0.136354675,0.547375565,0.061086047,0.028543336,-0.348480293,-1.962909245,-0.928429597,-0.231590888,1.457945873,0.645082804,0.579989163,1.048254192,0.111533163,-0.043825037,-0.096601591,-0.931410593,-0.300599466,0.361156315,-0.701691288,-0.872800205,0.203803293,-1.223454715,-0.641968956,-0.221912066,-0.232320858,-1.028707203,-0.228660429,-0.333275882,2.274720582,0.455321998,-0.251816775,0.486709093,0.363480412,0.371661436,-0.208058332,-1.043615194,-0.953664047,0.235396358,-0.390299547,-1.101814839,-1.097537965,1.059399721,0.308376686,-1.229513035,-0.730422562,0.00118867,-0.015424724,0.006319564,-0.456253473,-0.050960308,-0.772817501,-0.20174722,-0.698107489,-0.019189375,-0.466705881
7.24578622,II-VI,CdS,M_i_neut,C,0.426881639,1.149772318,1.314931027,-0.458093485,0.770152516,0.300134895,0.122395921,1.119804999,-0.802009442,0.097343517,0.231974346,1.531282901,0.669225919,1.137786272,-0.12476316,-0.33107768,0.995099616,0.729696759,-0.668757702,-1.202368236,-0.03367867,0.103136639,-0.214023411,-0.83242696,-0.322596395,0.043440012,-0.301697782,-0.758371921,0.046758397,-0.17514043,0.057721395,0.702758439,0.405939631,-0.185406419,-0.501405284,0.258259481,-0.574808445,0.10568937,-0.79106766,0.269758954,0.212069779,3.738391285,-0.105874137,-0.372674997,0.318452246,-0.372238128,-1.128128941,-0.244486665,-0.533217649,0.373674333,-1.027960209,1.005430893,0.361008858,-0.686880351,0.38321889,-0.222994666,-0.450593681,0.238051609,0.812858424,0.041193471,0.615908757,0.370468785,0.034262733,0.19816886,1.011918153,0.163778294,1.000951714,-0.927937691,1.070839642,0.123709057,-0.851781595,0.144615109,0.551433646,0.129623048,0.046489408,-0.376890907,0.028774235,-0.160558459,-1.679075181,-0.476606878,0.215238742,5.193334216,0.14319106,0.333723142,-1.139086463,-1.158967308,0.394255991,-0.895144532,-0.930778775,1.270589531,1.327392191,0.84285198,-1.002165375,0.17846896,-0.588667893,1.363752968,0.327057662,1.050356844,-0.968785898,-0.032670848,1.793910955,0.974271814,4.198566679,-0.262636679,0.387272622,1.060742028,-0.258683277,0.601143098,1.241249459,1.199229269,-0.492804714,0.200263554,2.012922395,-0.827066801,1.86628175,0.421005923,2.242297671,4.318796572,1.786462355,0.983875633,-0.53251585,0.551433646,-0.775716835,0.85894457,1.343206001,0.003809047,-0.038248385,-0.164628957,-0.203094236,-0.126365276,2.267733669,-0.193904354,5.029736832,2.149457426,2.7996319
6.275947422,II-VI,CdS,M_i_neut,Si,0.426881639,0.201782597,0.346686741,-0.458093485,0.239108186,0.322691204,0.122395921,-0.022687428,-0.268689189,0.30640108,0.042190584,0.278503728,0.121716185,0.440539114,-0.515392723,-0.353587423,0.035747856,-0.014783773,-0.080094387,-0.144002748,0.039792588,0.107369439,-0.214023411,-0.83242696,-0.303728215,0.04025756,-0.320548481,-0.758371921,0.065437036,-0.163362277,0.139984965,-0.340664291,0.422620245,-0.87887434,-0.537997916,0.283320874,-0.55613218,0.10568937,-0.46979077,0.336527235,0.227372061,-0.018446003,-0.124930941,-0.353403826,0.818669137,-0.387906871,-1.128128941,0.395405468,-0.535612532,0.392579191,-1.065449979,0.986314188,0.42801497,-0.660775792,0.35859232,-0.222002525,-0.473452933,-0.008812151,0.83176772,0.041193471,0.635120265,0.116403756,0.040159348,0.205161085,0.126157988,0.131302281,0.417022428,-0.927937691,0.304146566,0.133531238,-0.639509224,1.204453485,0.109637126,0.150554278,0.04731026,-0.98820404,0.047684292,-0.270434731,-1.541212681,-0.452535179,-0.972958077,0.66588933,-1.123372101,0.318579732,0.125794669,0.117141128,-0.89627298,-0.033581823,0.034854518,-0.018267555,-0.014404912,0.372698276,-0.400454458,-0.867656226,-0.048961565,1.095005616,-0.247025886,-0.081633722,-0.972147522,-1.025793294,0.040353587,0.959435379,0.632712378,-0.017059198,-0.184544735,-0.874365206,-0.259412647,-0.426805473,-0.408286301,0.126581962,-0.473855068,0.251813079,0.311610955,-0.023486634,0.265389851,-1.068916869,0.184526295,1.352088283,0.344329206,0.970329819,-0.386898543,0.109637126,0.418344678,0.880677723,0.008076869,-0.004825213,-0.038535641,-1.222393227,-0.199908,-0.127314315,-0.267651748,-1.132178874,1.299036419,0.526845425,-0.614588592
4.780251545,II-VI,CdS,M_i_neut,Ge,0.426881639,0.384855915,0.533671568,-0.458093485,0.158950552,0.345247514,0.122395921,0.197947749,-0.188188019,0.776780598,0.029023003,0.191583376,0.083728853,-0.124615348,-0.254932414,-0.376097165,0.027808615,0.128988378,0.049482995,0.088966126,0.278600537,0.11160224,-0.214023411,-0.83242696,-0.261274811,0.033097042,-0.362962554,-0.758371921,0.107463974,-0.136861433,-0.047340418,-0.479150011,0.43930086,-0.717928359,-0.574590548,0.253158489,-1.037697947,0.10568937,-0.745258751,0.25616895,0.208955155,-1.263647314,-0.16780875,-0.310043691,0.209118018,-0.403575614,-1.128128941,0.399609412,-0.540252618,0.435115122,-1.10293975,0.943301602,0.347370446,-0.602040536,0.303182538,-0.220202094,-0.524886251,0.032964793,0.874313637,0.041193471,0.678346157,0.159399376,0.061662237,0.212153309,0.01752514,0.303268767,0.407539853,-0.927937691,0.037173813,0.121709852,-0.066373821,0.606542389,-0.930541649,0.125362709,0.048131111,-0.462020074,0.024925285,-0.691889592,-1.168983931,-0.399764793,-0.788049881,-0.878431496,-0.643247801,0.284507059,0.261916926,0.266450534,-0.905874893,0.079609955,0.322607533,-0.706648826,-0.722964264,-0.685147559,-0.680180924,-0.207764013,-0.121319961,0.35060663,-0.23773372,-1.162249426,-0.972166697,-0.810095226,-0.63510109,0.32570766,-0.405053265,-0.204996501,-0.175907081,-1.00862686,-0.259416839,-0.288857123,-0.821094331,-0.522742924,-0.431218364,0.217656806,-0.148087609,0.044620138,0.574549946,-1.043351413,0.041753955,-0.185849523,0.007835361,0.391730065,-0.56215477,-0.930541649,0.419283896,0.228978299,-0.444832521,0.000374229,-0.03853728,-0.693906153,-0.199889826,-0.127319728,-0.82574429,-1.193131619,0.046392484,-0.120753226,-0.675596762
5.442334237,II-VI,CdS,M_i_neut,Sn,0.426881639,0.296197767,0.443119168,-0.458093485,-0.041443535,0.367803823,0.122395921,0.091099267,0.013064906,1.247160115,0.0056039,0.036991833,0.016166767,-0.689769811,-0.138828548,-0.398606908,0.056997797,0.059362871,0.243609976,0.437989568,-1.081566478,0.11583504,-0.214023411,-0.83242696,-0.218821406,0.025936525,-0.405376626,-0.758371921,0.149490913,-0.110360588,-0.095336938,-0.716904225,0.455981474,-0.459949154,-0.61118318,0.255376312,-0.735962994,0.10568937,-0.558966771,0.262077647,0.21030934,0.42281614,-0.210686559,-0.266683556,0.209859402,-0.419244357,-1.128128941,0.442409239,-0.564650492,0.477651054,-1.14042952,0.900289015,0.35330019,-0.543305279,0.247772755,-0.218926098,-0.576319569,0.013975273,0.916859553,0.041193471,0.721572049,0.139855912,-0.039280372,0.219145534,-0.298341659,-0.140889423,0.33094937,-0.927937691,-0.278712286,0.122579072,0.315716448,0.679086284,-0.943222411,0.12721503,0.048951962,-0.156060512,0.026598742,1.746765823,-0.920831432,-0.310273638,-0.487662599,0.452722489,0.017525207,0.250434386,0.283102665,-6.63E-05,-0.690982207,0.115213956,0.567100064,-0.938623714,-0.915314407,-0.988261168,-0.479829669,-0.232543261,-0.072644778,-0.420132922,-0.196565898,-0.65267207,-0.55196375,-0.289687235,-0.843141249,-0.096070989,0.007511936,-0.19588163,-0.137025246,-1.117743936,-0.226563582,-0.40027807,0.27433847,-0.688217313,-0.388581661,0.221860539,-0.31079819,0.165839884,0.424830906,-1.21307873,-0.212172721,-0.112641076,-0.531422214,0.006641935,-0.549268283,-0.943222411,0.382661046,-0.19209353,-1.083472383,-2.12E-05,-0.002630266,-0.05934572,-0.598169139,-0.008689891,-0.6877365,-0.839065762,-0.33536137,-0.520670415,-0.727711972
5.460503888,II-VI,CdS,M_i_neut,Pb,0.426881639,-0.031184918,0.108741687,-0.458093485,-0.131620874,0.390360132,0.122395921,-0.303453786,0.103628723,2.083390368,-0.054353908,-0.35879489,-0.156806322,-1.069994499,-0.368125106,-0.421116651,-0.307074903,-0.19773911,0.217356471,0.390788048,-0.313666798,0.12006784,-0.214023411,-0.83242696,-0.143348687,0.013206717,-0.480779422,-0.758371921,0.22420547,-0.063247976,-0.302603348,-0.792739289,0.472662089,0.143878055,-0.647775812,0.230980265,-0.105334017,0.10568937,0.032995682,0.197081975,0.195413313,0.589405822,-0.286913776,-0.189598872,0.355855974,-0.4349131,-1.128128941,0.355251209,-0.574828746,0.553270487,-1.177919291,0.823822195,0.288073002,-0.438887046,0.149266474,-0.217671843,-0.645742893,0.154497721,0.992496738,0.041193471,0.79841808,0.284477544,0.011861164,0.226137758,-0.424244003,0.09801555,0.382248033,-0.927937691,-0.311602592,0.113017657,-0.163306172,0.482882397,0.934691522,0.106839496,0.049772814,0.890677402,0.008190721,0.418321187,-0.259091432,-0.21287409,0.224317844,0.688238612,0.465416259,0.189860745,0.211640954,-0.139269702,-0.265694445,0.071914196,2.946004227,0.232326678,0.166453232,0.892353649,0.14228478,0.035487175,-0.25668388,-1.109672621,-0.20500945,0.356018829,-0.740330653,-0.361320766,-0.289691664,-0.952345231,0.060152073,-0.233581201,-0.144885121,-0.506391378,-0.230324029,0.116845246,1.791745292,-0.794541394,-0.312783076,-0.087360458,0.554126407,0.14368871,-0.128027714,-0.62292344,-0.862278189,0.677221655,-0.480202582,-0.775145024,-0.691019643,0.934691522,0.318584222,-1.085951928,-1.067059043,0.001826059,-0.018726519,0.486338009,-0.419630075,-0.061868802,-0.800810902,-0.679736127,-0.169930677,-0.712528033,-0.532132037
4.492949078,II-VI,CdS,M_i_neut,N,0.541161628,-0.777930622,-0.653958841,-0.572463801,0.930467786,0.412916442,0.144594385,-1.203412186,-0.963011782,0.123475712,-0.147703636,-0.97500459,-0.426112211,1.150995542,-2.174957964,-0.443626393,-1.500594736,-0.784177577,0.365071939,0.656367623,-0.034825974,0.124300641,-0.252982222,-1.030184098,-0.320237872,0.043042205,-0.30405412,-0.958153798,0.049093227,-0.173668161,-0.554100752,1.772275377,0.489342703,1.063768156,-0.684368445,-0.028504957,-0.38155537,0.121004854,1.33759202,-0.494235628,0.036973758,1.080848648,-0.108256237,-0.777478472,0.841426079,-0.450581843,-1.274729276,-0.659384193,-0.33541428,0.37603744,-1.215409061,1.003041305,-0.405707096,-0.683617281,0.380140569,-0.222863737,-0.453451087,0.424148905,0.815222086,0.04553953,0.618310196,0.56199473,-0.012048928,0.233129982,1.435845687,0.09438783,1.501323153,-0.727968058,1.103691368,0.011318972,1.68947516,0.25857301,0.676141845,-0.109882094,0.050593665,0.847788429,-0.187603677,-0.160558459,0.350500608,0.190714173,1.312444233,1.08602357,2.07462276,0.495040551,-2.372976628,-2.241949581,-0.523340302,-2.167495469,-1.486304876,2.372096655,2.414508635,0.998752523,1.505302905,0.191870855,-0.988271596,1.555746197,1.712293819,1.05549433,-0.972166842,3.127609052,3.029212514,1.368933488,-0.734279617,-0.263839364,1.750657313,1.053692017,-0.25941687,1.362975849,2.522811845,1.33443025,-0.583499838,0.080438164,1.924253903,-1.660699487,-1.666526388,1.430865463,-0.660334338,2.174256119,-0.936486695,1.409042864,0.608428631,0.676141845,-1.970256341,1.281033235,1.912005572,0.003907843,-0.038537292,2.269690889,-0.199889689,-0.127319769,-0.164597241,0.089348331,0.692511447,2.481526897,0.714235735
4.628529028,II-VI,CdS,M_i_neut,P,0.541161628,-0.595373133,-0.467500863,-0.572463801,0.449521978,0.435472751,0.144594385,-0.983398672,-0.480004761,0.332533275,-0.142582033,-0.941196444,-0.41133683,0.453748384,-1.509144459,-0.466136136,-1.636352658,-0.64081052,0.29522657,0.530791718,0.037970914,0.128533441,-0.252982222,-1.030184098,-0.301369693,0.039859753,-0.322904819,-0.958153798,0.067771866,-0.161890008,-0.453927884,0.421218601,0.506023317,1.051602427,-0.720961077,0.146037667,-0.456485936,0.121004854,1.063000601,-0.029221138,0.143548057,1.062338683,-0.127313041,-0.758207301,-0.088105476,-0.466250586,-1.274729276,0.139734008,-0.504552913,0.394942298,-1.252898831,0.9839246,0.06096379,-0.657512722,0.355513999,-0.221887208,-0.47631034,0.101327065,0.834131382,0.04553953,0.637521703,0.229755846,0.001918401,0.240122207,0.636433002,0.108492535,0.778960268,-0.727968058,0.400134798,0.079726549,-0.081589357,0.285210682,0.234345325,0.035895591,0.051414516,0.062913378,-0.055902659,-0.270434731,-1.77258189,-0.104017165,1.291332457,1.100264007,0.553067514,0.479897141,-0.599919299,-0.261350542,0.156464447,-0.747530133,-0.126392365,0.747534956,0.751012035,0.528598819,1.226487773,0.20085458,-0.278415093,1.272076257,-0.119975235,-0.076496236,-0.972166842,1.198024073,0.921371128,1.248334467,-0.029550179,-0.263690318,-0.056133611,1.001470213,-0.25941687,0.023315655,0.49185529,0.237068104,-0.561336265,0.228004715,0.406771854,-0.599678011,-1.30751227,1.081377077,-0.71586642,0.751316123,-0.759280756,1.29893475,-0.405737918,0.234345325,0.093989048,1.187683218,0.344713349,0.003895507,-0.038537292,0.532353426,-0.199889689,-0.127319769,-0.465422733,-0.760409725,0.674130259,0.905706339,0.616115268
4.954994563,II-VI,CdS,M_i_neut,Sb,0.541161628,-0.093744563,0.044845405,-0.572463801,0.148930847,0.48058537,0.144594385,-0.378849035,-0.178125373,1.27329231,-0.112957641,-0.745643245,-0.325873022,-0.676560541,-0.713492307,-0.511155621,-0.825260232,-0.246868797,0.134014717,0.240946817,-1.07119086,0.136999042,-0.252982222,-1.030184098,-0.216462883,0.025538719,-0.407732964,-0.958153798,0.151825743,-0.108888319,-0.289395037,-0.29508964,0.539384546,0.843823176,-0.794146341,0.211019863,-0.856244011,0.121004854,0.281836863,0.143903698,0.183225655,-0.253925476,-0.21306866,-0.671487032,-0.042068097,-0.497588072,-1.274729276,0.339544898,-0.548185669,0.480014161,-1.327878372,0.897899427,0.234705302,-0.54004221,0.244694434,-0.218868772,-0.579176976,0.048156409,0.919223215,0.04553953,0.723973487,0.175034147,-0.058846294,0.254106655,0.177394363,-0.18105833,0.581266649,-0.727968058,-0.263936294,0.105194681,-0.327112368,0.505724659,-1.06793061,0.090168605,0.053056219,-0.951908941,-0.006870386,1.746765823,-0.959193141,-0.338421692,1.030787977,-0.40051597,-0.264151862,0.411751795,0.377732097,0.883144935,0.166119833,0.06777354,0.802660714,-1.114907229,-1.125575926,-1.144161711,0.427674056,0.074270544,-0.131841788,-0.245716233,-0.26602021,-0.657809556,-0.846588906,-0.179996045,-0.935546526,0.216142497,-0.97386844,-0.244212436,-0.202933066,0.699408671,-0.23889868,-0.261868565,-0.204168632,-1.119418966,-0.461600187,0.169788922,-0.32193754,-0.103271728,-0.321018982,0.121058443,-1.037075283,-0.895113163,-0.294695589,0.356533144,-0.783311995,-1.06793061,0.375584111,0.140281001,-0.978998992,0.002475251,-0.027806457,-0.310196592,-0.318915731,-0.091867162,-1.159765609,-1.175428326,-0.632976455,-0.628228568,0.116309794
5.348722349,II-VI,CdS,M_i_neut,Bi,0.541161628,-0.102571998,0.035829365,-0.572463801,0.048733804,0.503141679,0.144594385,-0.389487629,-0.07749891,2.109522564,-0.053767498,-0.354923943,-0.155114579,-1.056785229,-0.620672661,-0.533665364,-0.057860911,-0.253801207,0.232762851,0.41848738,-0.311280406,0.141231842,-0.252982222,-1.030184098,-0.140990164,0.012808911,-0.483135759,-0.958153798,0.2265403,-0.061775707,-0.305799992,-0.837453864,0.556065161,0.319885154,-0.830738973,0.230980265,-0.409452096,0.121004854,0.332470549,0.197081975,0.195413313,0.351418927,-0.289295877,-0.594402347,-0.211088446,-0.513256816,-1.274729276,0.298168987,-0.551777994,0.555633594,-1.365368143,0.821432607,0.288073002,-0.435623976,0.146188153,-0.217649223,-0.642885487,0.036762697,0.9948604,0.04553953,0.800819518,0.163308069,0.005625922,0.26109888,0.034222523,0.094967699,0.614564425,-0.727968058,-0.301116265,0.113017657,0.246023035,0.414686023,0.809983323,0.106839496,0.05387707,0.068313175,0.008190721,0.418321187,-0.586964391,-0.253262399,0.400616807,0.359505481,0.0652153,0.351178153,0.153238171,-0.327960165,-0.270844718,0.073893194,1.40051081,0.299963226,0.244343463,0.736453106,0.486985529,0.234905784,-0.083660717,-1.305265421,-0.208179275,0.350881342,-0.928697557,-0.354046574,-0.241984544,-0.432421657,-0.333454061,-0.258021701,-0.14605415,0.095883513,-0.250800433,-0.368168494,1.891665467,-1.659807742,-0.372945896,0.101710562,0.35345071,0.165298033,-0.338378848,0.137957699,-0.855919907,-0.293722735,-0.63683687,-0.235612424,-0.89929038,0.809983323,0.337058566,-0.527562354,-0.707206253,0.003444909,-0.034822772,0.004652064,-0.241091011,-0.115047713,-0.734455297,-0.998395398,-0.031843524,-1.201697477,-0.536336232
3.630203252,II-VI,CdS,M_i_neut,O,0.655441618,-0.773001076,-0.64892397,-0.686834118,1.030664829,0.525697989,0.16679285,-1.197471225,-1.063638245,0.149607908,-0.147374127,-0.97282947,-0.425161605,1.164204811,-2.271594917,-0.556175107,-1.756430946,-0.780306278,0.367366682,0.660493371,-0.035973278,0.145464643,-0.291941032,-1.227941236,-0.31787935,0.042644399,-0.306410457,-1.157935674,0.051428057,-0.172195892,0.230737875,1.469069575,0.572745775,1.242206888,-0.867331605,0.299954542,-0.410970248,0.136320339,1.507380169,0.380842466,0.237528443,1.279422698,-0.110638338,0.446567539,1.281668404,-0.528925559,-1.091970014,-1.091542743,0.472858834,0.378400547,-1.402857913,1.000651717,0.472488053,-0.680354211,0.377062248,-0.222734814,-0.456308494,0.576065065,0.817585748,0.049885589,0.620711634,0.718342441,-0.116686154,0.268091104,1.756156245,0.119810162,2.024139213,-0.527998425,1.135883145,0.140050385,0.282465808,0.386077496,0.800850043,0.164446688,0.054697921,-0.886002169,0.060235215,-0.160558459,-0.184166101,1.695380027,1.491637079,1.279173242,2.674934406,0.65635796,-1.967669327,-1.773703001,0.837690128,-1.80937217,-1.852732935,2.029386852,2.066049953,1.154653066,1.715172334,0.191438919,-1.310816769,1.747789583,2.274882455,1.060631816,-0.972166842,2.760720211,2.683531419,1.512011615,0.632720867,-0.263667186,2.3083647,-0.77443025,-0.25941687,1.98453837,2.102400714,1.367425931,-0.67339148,0.105505863,2.564774184,-1.419713881,-1.932914462,-0.451224426,-0.663907114,2.844681477,-1.121054161,1.604511798,0.938916677,0.800850043,-3.343574906,1.429366946,2.376331752,0.003893595,-0.038537292,2.973632207,-0.199889689,-0.127319769,-0.154713736,0.26638126,-0.978957489,2.64563438,0.707819021
3.592340625,II-VI,CdS,M_i_neut,Se,0.655441618,-0.439933523,-0.308740161,-0.686834118,0.459541682,0.570810607,0.16679285,-0.796066918,-0.490067407,0.829044988,-0.135161275,-0.892211371,-0.389928585,-0.098196809,-1.367064717,-0.601194592,-1.039265681,-0.518739825,0.246665968,0.443483977,0.269762047,0.153930243,-0.291941032,-1.227941236,-0.256557766,0.032301429,-0.367675228,-1.157935674,0.112133634,-0.133916894,0.661615029,0.121713635,0.606107004,1.199232234,-0.940516869,0.419406457,-0.938082016,0.136320339,1.012656308,0.699084912,0.310464805,0.914844948,-0.172572951,-1.119650642,0.32126976,-0.560263045,-1.091970014,0.062809815,-0.599076939,0.439841337,-1.386099033,0.938522425,0.791864088,-0.595514396,0.297025895,-0.22003607,-0.530601064,0.238051609,0.879040961,0.049885589,0.683149034,0.370468785,0.032452196,0.282075553,0.830841216,0.303268767,1.018137987,-0.527998425,0.133749145,0.186866548,-0.130055532,0.448932709,-0.681125251,0.264212712,0.056339624,-0.370433135,0.150367577,-0.691889592,-1.4249286,-0.285531875,1.42722629,0.916078106,0.90174063,0.607141877,0.069808341,0.803422873,1.226450936,-0.193961253,0.907077593,-0.153727549,-0.157228858,-0.373346473,1.214161405,0.212740023,-0.511366027,0.69515998,-0.06847643,-1.151974454,-0.585773194,0.709819923,0.064081939,0.799650791,0.790704789,-0.262389883,-0.003989527,1.5340595,-0.226649679,0.54904281,-0.72462003,-0.832622837,-0.590914607,0.187003674,-0.222408615,-0.373593496,-1.185364505,1.408020793,-0.796327593,0.983599516,-0.754849573,0.954119231,-0.825350251,-0.681125251,-0.082176686,0.729981769,0.182007822,0.003788981,-0.005519337,0.977745891,-0.566123666,-0.018234824,-0.674574275,-0.742706432,0.902080998,0.02424111,0.480072689
4.208942777,II-VI,CdS,M_i_neut,Te,0.655441618,-0.323641666,-0.189963635,-0.686834118,0.259147595,0.593366917,0.16679285,-0.655915013,-0.288814482,1.299424506,-0.122201603,-0.806663445,-0.352541052,-0.663351271,-1.050247786,-0.623704335,-0.725609609,-0.427412861,0.183809258,0.330473074,-1.060815241,0.158163044,-0.291941032,-1.227941236,-0.214104361,0.025140912,-0.410089301,-1.157935674,0.154160573,-0.10741605,0.558173256,-0.177632912,0.622787618,1.112877214,-0.977109502,0.408738731,-0.944634924,0.136320339,0.850671708,0.670664077,0.303951179,0.09560762,-0.21545076,-1.076290507,-0.169183269,-0.575931788,-1.091970014,0.230024906,-0.559860725,0.482377268,-1.348609263,0.895509839,0.763342017,-0.53677914,0.241616112,-0.218812771,-0.582034382,0.067145929,0.921586877,0.049885589,0.726374926,0.194577611,-0.044972277,0.289067777,0.514974417,-0.190622356,0.84453854,-0.527998425,-0.207637108,0.182685602,0.867624613,0.476284543,-1.192638809,0.255303047,0.057160475,-0.881029119,0.142318252,1.746765823,-0.77697485,-0.314270469,1.317821955,-0.026903683,-0.001737566,0.573069203,0.440497194,1.167872209,1.068332275,0.018824829,0.952399516,-1.067038101,-1.034094568,-1.300062254,1.052420142,0.234111098,-0.163935251,-0.118045483,-0.210814613,-0.662947042,-0.972157182,0.162834502,-0.796726629,0.49232464,-0.00840046,-0.262164113,-0.146449518,1.401917768,-0.259414758,-0.185801383,-0.305316927,-1.400118895,-0.533815233,0.127312284,-0.298899204,-0.178005273,-0.924354474,1.185391454,-0.936845632,-0.640086919,-0.544917648,0.673527377,-0.887334254,-1.192638809,0.233433969,0.433448842,-0.92095822,0.003770685,-0.038536467,-0.038204972,-0.199898844,-0.127317042,-0.945299463,-1.096772289,0.088543226,-0.716567106,0.25986962
